id	ordinal	item_type	turn	speaker	vocabulary_ordinal	source_cantonese	source_jyutping	source_english	source_hash	source_dialog_exact_surface_present	previous_turn_id	next_turn_id	deduplication_relation	ingress_classification	runtime_lexical_owners	canonical_exact_owners	supporting_exact_owners	review_flags	review_state
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I016	16	dialog_turn	16	黃師傅		會呀，最後都去到。	/wui5 aa3, zeoi3 hau6 dou1 heoi3 dou3./		sha256:5d01c10a12f4192c5f00392105d0d457baf00ff31da36d196b1d8ed132190598		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I015	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I017	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I017	17	dialog_turn	17	李太太		我唔趕時間，搭八號得唔得？	/ngo5 m4 gon2 si4 gaan3, daap3 baat3 hou6 dak1 m4 dak1?/		sha256:2802d235dfbe77495c4f2e23c5a6a1ba0c3975032811d2f1498696eb1844e721		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I016	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I018	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I018	18	dialog_turn	18	黃師傅		得呀，八號喺呢個站都有。	/dak1 aa3, baat3 hou6 hai2 ni1 go3 zaam6 dou1 jau5./		sha256:c1d517e07dad9c619e39b5cabd3fad18282043ef86d3908d6e7fc5a68ea57b3e		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I017	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I019	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I019	19	dialog_turn	19	李太太		八號幾耐一班車？	/baat3 hou6 gei2 noi6 jat1 baan1 ce1?/		sha256:bbe5667e65d1dbaf8edde113b01655f3d221ed5c4c43a59f135fffa4e227c745		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I018	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I020	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I020	20	dialog_turn	20	黃師傅		大概十分鐘左右。	/daai6 koi3 sap6 fan1 zung1 zo2 jau6./		sha256:8c4e972b9019fbc32f5fffe8973278d800806645562d1625a41c1b1896d3e982		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I019	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I021	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I021	21	dialog_turn	21	李太太		而家要等好耐？	/ji4 gaa1 jiu3 dang2 hou2 noi6?/		sha256:c41ffc54befae68f142391710490875837f2df04541260323c8b6ed9e9dbbafc		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I020	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I022	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I022	22	dialog_turn	22	黃師傅		唔洗呀，應該快嚟喇。	/m4 sai2 aa3, jing1 goi1 faai3 lai4 laa3./		sha256:a435f81880862a527b21d1a9109b06c5657d1458977480ad63a7ce97154eaaeb		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I021	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I023	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I023	23	dialog_turn	23	李太太		八號係咪喺同一個站等？	/baat3 hou6 hai6 mai6 hai2 tung4 jat1 go3 zaam6 dang2?/		sha256:f37f9924a2f4f326f86201f683e047ce96a8d68a713de9fba2910e3b679e49e8		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I022	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I024	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I024	24	dialog_turn	24	黃師傅		係呀，就喺呢度。	/hai6 aa3, zau6 hai2 ni1 dou6./		sha256:9d64287c1320512de605aac047a784fd893b7c5732d9939c0908dd343594d021		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I023	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I025	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I025	25	dialog_turn	25	李太太		咁我喺邊度落車好？	/gam2 ngo5 hai2 bin1 dou6 lok6 ce1 hou2?/		sha256:3c9d2ded513da03fc98f24a579be3548f846b542478b5b4b2f0aec9e7fc07f1a		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I024	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I026	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I026	26	dialog_turn	26	黃師傅		你去尖沙咀邊度？	/nei5 heoi3 zim1 saa1 zeoi2 bin1 dou6?/		sha256:62ddb1bea8a16fe18de5f1929f9c6c7dcb373e9c8571efde46fe20358cbb79bc		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I025	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I027	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I027	27	dialog_turn	27	李太太		我想去海港城。	/ngo5 soeng2 heoi3 hoi2 gong2 sing4./		sha256:ce755ec2cd4af0b3a1b570c8e5fdd1d1103f896ac76b401e180ec42c0893df40		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I026	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I028	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I028	28	dialog_turn	28	黃師傅		咁你喺廣東道落車。	/gam2 nei5 hai2 gwong2 dung1 dou6 lok6 ce1./		sha256:c84168658ad38b010bb070e46dbd762e9446358b0ee88cf462bf930b63efe6d7		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I027	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I029	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I029	29	dialog_turn	29	李太太		廣東道係第幾個站？	/gwong2 dung1 dou6 hai6 dai6 gei2 go3 zaam6?/		sha256:773d2ee48ebc0a613255a21ff0ddcc43eb7ada6a3f9e559710f4fd996adc861d		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I028	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I030	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I030	30	dialog_turn	30	黃師傅		過咗海底隧道，第二個站。	/gwo3 zo2 hoi2 dai2 seoi6 dou6, dai6 ji6 go3 zaam6./		sha256:cedfb14f935a019aec0f07fd080d5bfd859ef5584638632b904960b33985d918		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I029	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I031	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I031	31	dialog_turn	31	李太太		車上面會唔會報站？	/ce1 soeng6 min6 wui5 m4 wui5 bou3 zaam6?/		sha256:9a1aac044cd1a00c094e40ddc05c8d74072bae96f912731e6b9076e16c147a2e		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I030	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I032	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I032	32	dialog_turn	32	黃師傅		會呀，有廣播，唔使擔心。	/wui5 aa3, jau5 gwong2 bo3, m4 sai2 daam1 sam1./		sha256:128fbef4878dc372e232f874fff8cbb8efe863bd24daf003f75c40141e2f2213		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I031	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I033	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I033	33	dialog_turn	33	李太太		如果我唔記得落車點算？	/jyu4 gwo2 ngo5 m4 gei3 dak1 lok6 ce1 dim2 syun3?/		sha256:ece2995cf50d0e40b3ff0ade07c737ea20b31908c36acb5460c8ae98970e8dde		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I032	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I034	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I034	34	dialog_turn	34	黃師傅		你可以問司機。	/nei5 ho2 ji5 man6 si1 gei1./		sha256:583378a784472b60e31377e3df52bcd5d752ee519dbc7812bb0910a6d5863db3		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I033	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I035	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I035	35	dialog_turn	35	李太太		好，我記住喇，多謝你。	/hou2, ngo5 gei3 zyu6 laa3, do1 ze6 nei5./		sha256:14fed21302db0263149ff35076a7c976ac80fd6b0f1d30624690059105200e40		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I034	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I036	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I036	36	dialog_turn	36	黃師傅		唔使客氣，祝你順利。	/m4 sai2 haak3 hei3, zuk1 nei5 seon6 lei6./		sha256:396e27dffd808204eef61160bfeda75d0f0493ac9f06dcc0730c2d520ca960af		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I035	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I037	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I037	37	dialog_turn	37	李太太		八號車大概幾點會到？	/baat3 hou6 ce1 daai6 koi3 gei2 dim2 wui5 dou3?/		sha256:cd6b67e692166632bdc7548e3d37d8c690025776de5097623ad098588869acdc		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I036	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I038	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I038	38	dialog_turn	38	黃師傅		應該兩三分鐘之內。	/jing1 goi1 loeng5 saam1 fan1 zung1 zi1 noi6./		sha256:14ffb64820b63eb99f6d728dce529692aa1279ea950808b6c20130e13a55a1a9		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I037	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I039	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I039	39	dialog_turn	39	李太太		好，咁我喺度等。	/hou2, gam2 ngo5 hai2 dou6 dang2./		sha256:8fe0c2a0115940c84e01dde824c1443273a02ddf2e1a90371716bf09a05e0b61		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I038	GLOSSIKA-YUEHK-A1-DLG-020-20260419-I040	no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I040	40	dialog_turn	40	黃師傅		好，拜拜。	/hou2, baai1 baai3./		sha256:daaaacfc6e332ba044820c5da24ad08eb23225ecaeede56025d98f3d0027ce5d		GLOSSIKA-YUEHK-A1-DLG-020-20260419-I039		no_project_match	naturalness_review_candidate				naturalness_review_candidate|bus_route_clarification_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I041	41	vocabulary_entry			1	師傅	/si1 fu2/	master, driver	sha256:8ff83643b5e2c9ae5c4350ddfab042ba26c4b500e1fa73167f61b386c85bbc34				no_project_match	lexical_review_candidate				lexical_review_candidate|bus_route_clarification_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I042	42	vocabulary_entry			2	唔該	/m4 goi1/	excuse me, please, thanks	sha256:07fe2d81f492c6ba1ddd59e10aeb52f06bb14ee76d687ff0f457c698fd0019fe				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|bus_route_clarification_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I043	43	vocabulary_entry			3	問	/man6/	to ask	sha256:4e7398b77f065691c13d34e8ad26827bf134967e1eb73b55737cb2e3b796164e				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|bus_route_clarification_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I044	44	vocabulary_entry			4	吓	/haa5/	[softening particle]	sha256:c0bf0e4c465ca3f3c00eb0aecc78ebd7256ddfb5e8b071c0f5adfdaa360f2a06				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|bus_route_clarification_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I045	45	vocabulary_entry			5	嘢	/je5/	thing, stuff	sha256:b14430bb17311c6c58c674f906c747b6a02c91ea0bbc3b685cfda250c13b3f1f				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|bus_route_clarification_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I046	46	vocabulary_entry			6	去	/heoi3/	to go	sha256:4ba6000dc03db86ffa9828c63f4a93d8c8ba1956763071ea9b215819e73fcfce				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|bus_route_clarification_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I047	47	vocabulary_entry			7	邊	/bin1/	where, which	sha256:c1d0efebe44ae9727d23a167a626b235777ccf204a81f2d177d8bb25297728db				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|bus_route_clarification_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I048	48	vocabulary_entry			8	尖沙咀	/zim1 saa1 zeoi2/	Tsim Sha Tsui	sha256:5ed55b784b26ec04427ec1eddd6c13e198a71c09b87d678edb9f9ad43743a679				no_project_match	lexical_review_candidate				lexical_review_candidate|bus_route_clarification_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I049	49	vocabulary_entry			9	呢架	/ni1 gaa3/	this (vehicle)	sha256:cecdbce85ed5c6d596b9af8a4a68a11999453500afa4e8560ec5c65598c32e1e				no_project_match	lexical_review_candidate				lexical_review_candidate|bus_route_clarification_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I050	50	vocabulary_entry			10	車	/ce1/	vehicle, car	sha256:b01eb1eb818d3efc50a7c27cdf3f76053368d1cdf7240247917ee57dda3fd9da				no_project_match	lexical_review_candidate				lexical_review_candidate|bus_route_clarification_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I051	51	vocabulary_entry			11	旺角	/wong6 gok3/	Mong Kok	sha256:99efb4f5e668043dd3c9378f4b7741be9765a21ed9acfbe1c988a0395748597c				no_project_match	lexical_review_candidate				lexical_review_candidate|bus_route_clarification_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I052	52	vocabulary_entry			12	嘅	/ge3/	[possessive/descriptive particle]	sha256:c790b05405b6b8de1809c066811631116572ea848f53630454f13476d712da35				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|bus_route_clarification_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I053	53	vocabulary_entry			13	㗎咩	/gaa3 me1/	really? is that so?	sha256:0942a41de7bd1f875f8e8134a78804a305a32079c2d229fbe97b751af83ac22f				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|bus_route_clarification_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-020-20260419-I054	54	vocabulary_entry			14	㗎	/gaa3/	[emphasis particle]	sha256:1651c3439d07b7625b530b7f7e1e7def491c9f25f17beb80f668344da8bde086				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|bus_route_clarification_review	REQUIRES_EXPERT_CONTEXT_REVIEW
