construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
DesiderativeVP	DV-C01	language	想 can function as a preverbal desiderative auxiliary taking a VP complement.	SRC-LUKE-NANCARROW-1998-AUXILIARIES	supports	printed p. 94; PDF p. 100, examples (41)-(42)	The article contrasts a rare main-verb think use with the ordinary auxiliary use in 想游水.	Retain overt 想 + VP as a source-linked desiderative profile.	Do not infer an omitted subject, object, purpose, or future event.	VERIFIED_SCHOLARLY_FULL_TEXT_SCAN	SOURCE_LINKED_SPLIT_AND_LEXICAL_SEMANTIC_NARROWING_REQUIRED
DesiderativeVP	DV-C02	language	Main-verb and auxiliary uses of 想 have different distributions, including aspect marking.	SRC-LUKE-NANCARROW-1998-AUXILIARIES	supports_split	printed p. 94; PDF p. 100, examples (41)-(42)	Aspect marking is possible in the cited main-verb think use but not in the auxiliary want-to use.	Keep lexical-use classification separate from surface token identity.	Do not assign every occurrence of 想 to DesiderativeVP.	VERIFIED_SCHOLARLY_FULL_TEXT_SCAN	SOURCE_LINKED_SPLIT_AND_LEXICAL_SEMANTIC_NARROWING_REQUIRED
DesiderativeVP	DV-C03	language	要 can be a main verb taking an NP or an auxiliary preceding a VP.	SRC-YIP-MATTHEWS-2000-BASIC	supports_split	Unit 20, printed pp. 104-105; PDF pp. 117-118	The grammar contrasts 要咖啡 with 要食嘢 and explicitly notes main-verb versus auxiliary uses.	Split NP-taking want from VP-taking want/need.	Do not force an NP object into a VP complement or vice versa.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_AND_LEXICAL_SEMANTIC_NARROWING_REQUIRED
DesiderativeVP	DV-C04	language	Auxiliary 要 is semantically ambiguous between wanting and obligation/necessity.	SRC-LUKE-NANCARROW-1998-AUXILIARIES	supports_semantic_split	printed pp. 94-96; PDF pp. 100-102, examples (43)-(48)	The article gives auxiliary 要 with want-to/have-to readings and discusses its main-verb require use.	Record lexical-semantic ambiguity rather than placing all 要 + VP strings in a single desire node.	Do not label every preverbal 要 as desiderative.	VERIFIED_SCHOLARLY_FULL_TEXT_SCAN	SOURCE_LINKED_SPLIT_AND_LEXICAL_SEMANTIC_NARROWING_REQUIRED
DesiderativeVP	DV-C05	language	The negatives of 要 differ by reading: 唔要 expresses not wanting, while 唔使 expresses lack of necessity.	SRC-LUKE-NANCARROW-1998-AUXILIARIES	supports_lexical_negation_split	printed p. 95; PDF p. 101, examples (45)-(48)	The source explicitly contrasts regular 唔要 with irregular auxiliary 唔使.	Separate desiderative polarity from necessity polarity.	Do not generate a generic negator + desiderative template across both readings.	VERIFIED_SCHOLARLY_FULL_TEXT_SCAN	SOURCE_LINKED_SPLIT_AND_LEXICAL_SEMANTIC_NARROWING_REQUIRED
DesiderativeVP	DV-C06	language	The same negation contrast is independently described in a reference grammar.	SRC-YIP-MATTHEWS-2000-BASIC	corroborates	Unit 20, printed p. 105; PDF p. 118	Basic Cantonese gives paired examples of 唔要 and 唔使 with different meanings.	Use the contrast as a stable boundary, not merely a gloss difference.	Do not treat 唔使 as compositional 唔 + 使 inside DesiderativeVP.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_AND_LEXICAL_SEMANTIC_NARROWING_REQUIRED
DesiderativeVP	DV-C07	language	想 and 要 belong to overlapping but non-identical desiderative and modal systems.	SRC-LUKE-NANCARROW-1998-AUXILIARIES	supports_split	printed pp. 89-98; PDF pp. 95-104	Both occur as frequent modal auxiliaries, but only 要 also centrally expresses obligation and has productive NP-taking main-verb uses in the inspected analysis.	Represent lexical subtype and complement type explicitly.	Do not merge 想 and 要 into one interchangeable want marker.	VERIFIED_SCHOLARLY_FULL_TEXT_SCAN	SOURCE_LINKED_SPLIT_AND_LEXICAL_SEMANTIC_NARROWING_REQUIRED
DesiderativeVP	DV-C08	representation	The runtime desiderative slot recognizes only 想 even though the runtime lexicon and sources give 要 a want-to use.	PROJECT-CP021B-R14-MODALS	records_undercoverage_and_inconsistency	main.js desiderative slot near 1848; lexicon entries 768-769	DesiderativeVP is defined by 想, while 要 is routed through the broad modal slot.	Redefine the label around explicit lexical readings or retire it in favor of typed auxiliary composition.	Do not broaden the slot to 要 without disambiguating NP-taking, obligation, and desire readings.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_SPLIT_AND_LEXICAL_SEMANTIC_NARROWING_REQUIRED
DesiderativeVP	DV-C09	representation	The optional generic degree slot and fallback based on the mere co-occurrence of 想 with 好 or 試吓 lack construction-specific support in this pass.	PROJECT-CP021B-R14-MODALS	records_exact_template_gap	main.js DesiderativeVP template near 2101-2105 and fallback logic identified in runtime screen	The runtime can promote spans by surface cues without proving the scope of degree modification or the boundary of the following VP.	Quarantine the generic degree and surface-cooccurrence shortcuts pending exact-form research.	Do not infer that every degree marker can modify 想 or that 試吓 diagnoses a desiderative complement.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_SPLIT_AND_LEXICAL_SEMANTIC_NARROWING_REQUIRED
DesiderativeVP	DV-C10	representation	The runtime DesiderativeVP includes optional subject and final particle at the same node boundary as the auxiliary and its complement.	PROJECT-CP021B-R14-MODALS	records_boundary_problem	main.js DesiderativeVP template near 2101-2105	Clause participants and utterance particles are bundled with the auxiliary-complement core.	Separate clause-level framing from the sourced 想/要 + VP relation in future design.	Do not treat the current node span as a source-established constituent.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_SPLIT_AND_LEXICAL_SEMANTIC_NARROWING_REQUIRED
PreferenceVP	PF-C01	language	鍾意 can function as a main verb taking an NP object.	SRC-LUKE-NANCARROW-1998-AUXILIARIES	supports_split	printed p. 96; PDF p. 102, examples (51)-(53)	The article gives 鍾意 with an NP object and allows aspect marking in the main-verb use.	Provide an NP-complement preference profile distinct from auxiliary-like VP use.	Do not require every 鍾意 complement to be a VP.	VERIFIED_SCHOLARLY_FULL_TEXT_SCAN	SOURCE_LINKED_SPLIT_AND_COMPLEMENT_TYPE_REQUIRED
PreferenceVP	PF-C02	language	鍾意 can take a clause-like complement in a main-verb use.	SRC-LUKE-NANCARROW-1998-AUXILIARIES	supports_complement_type_split	printed pp. 96-97; PDF pp. 102-103, examples (52)-(54)	The source discusses complement-clause behavior and contrasts it with aspect-marked main-verb use.	Keep complement-clause and simple NP-object profiles distinct.	Do not reduce every complement to an object token or fabricate a gap.	VERIFIED_SCHOLARLY_FULL_TEXT_SCAN	SOURCE_LINKED_SPLIT_AND_COMPLEMENT_TYPE_REQUIRED
PreferenceVP	PF-C03	language	鍾意 also has an auxiliary-like use before a VP, as in 鍾意瞓覺.	SRC-LUKE-NANCARROW-1998-AUXILIARIES	supports	printed p. 97; PDF p. 103, example (55)	The authors classify this as an auxiliary use and report both auxiliary and main-verb tokens in their corpus sample.	Retain overt 鍾意 + VP as one supported surface profile while keeping its analysis use-sensitive.	Do not infer that the auxiliary analysis is the only possible theory or that it is unrestricted.	VERIFIED_SCHOLARLY_FULL_TEXT_SCAN	SOURCE_LINKED_SPLIT_AND_COMPLEMENT_TYPE_REQUIRED
PreferenceVP	PF-C04	language	Aspect marking distinguishes at least some main-verb 鍾意 uses from complement-taking uses.	SRC-LUKE-NANCARROW-1998-AUXILIARIES	supports_boundary	printed pp. 96-97; PDF pp. 102-103, examples (53)-(54)	The article permits 咗 after main-verb 鍾意 but rejects it in the cited complement-clause configuration.	Preserve overt aspect and use it only as scoped evidence for lexical-use distinctions.	Do not convert one judgment pair into a universal ban on all aspect with all preference complements.	VERIFIED_SCHOLARLY_FULL_TEXT_SCAN	SOURCE_LINKED_SPLIT_AND_COMPLEMENT_TYPE_REQUIRED
PreferenceVP	PF-C05	language	A reference grammar independently attests 鍾意 followed by a VP, including 鍾意聽音樂.	SRC-YIP-MATTHEWS-2000-BASIC	corroborates	Unit 19, printed p. 103; PDF p. 116; related topic examples later in the workbook	The grammar uses 鍾意聽音樂 as an ordinary preference-plus-activity example.	Retain the VP-complement surface relation without creating a hidden object or purpose.	Do not infer that every following verb sequence is a single VP complement.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_AND_COMPLEMENT_TYPE_REQUIRED
PreferenceVP	PF-C06	representation	The runtime PreferenceVP template requires a VP, but its note and fallback also claim an object complement.	PROJECT-CP021B-R14-MODALS	records_schema_inconsistency	main.js PreferenceVP template near 2243-2247 and fallback near 15145	The declared slot shape and prose/fallback disagree over VP versus object complements.	Split explicit NP, VP, and clause-like complement profiles before implementation.	Do not treat the current node as internally coherent merely because the surface contains 鍾意.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_SPLIT_AND_COMPLEMENT_TYPE_REQUIRED
PreferenceVP	PF-C07	representation	The fallback wraps any core span containing 鍾意, regardless of complement structure.	PROJECT-CP021B-R14-MODALS	records_overgeneration_risk	main.js preference fallback near 15140-15155	The fallback tests token presence rather than a sourced governor-complement relation.	Retire or narrow token-presence promotion in a future authorized parser change.	Do not infer a preference construction from lexical co-occurrence alone.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_SPLIT_AND_COMPLEMENT_TYPE_REQUIRED
PreferenceVP	PF-C08	representation	A dedicated PreferenceVP node is not yet shown to be superior to typed main-verb and auxiliary/complement analyses.	PROJECT-CP021B-R14-MODALS	records_analysis_neutrality	runtime screen and Luke-Nancarrow core/non-core distinction	The sources establish multiple uses of 鍾意, not one mandatory parser ontology.	Keep surface recognition analysis-neutral and defer merge/retire choice to an implementation design phase.	Do not encode one disputed word-class analysis as learner-visible Cantonese fact.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_SPLIT_AND_COMPLEMENT_TYPE_REQUIRED
