construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
PotentialDirectionalVP	PDVP-C02	language_boundary	The same surface 得 can have permission/ability readings outside a result-denoting directional structure.	SRC-CHENG-SYBESMA-2004-POSTVERBAL-DAK	supports_semantic_boundary	author PDF pp. 2-5	Structural context determines whether postverbal 得 is root modal or result potential.	Require a licensed directional result constituent.	Do not infer potential from 得 adjacency alone.	VERIFIED_AUTHOR_FULL_TEXT_AND_PUBLISHER_METADATA	SOURCE_LINKED_NARROWING_REQUIRED
PotentialDirectionalVP	PDVP-C03	parser_representation	Runtime composes action/motion verb + 得 + one of a bounded directional inventory + 嚟/去.	PROJECT-CP021B-R10-RESULT-POTENTIAL	records_exact_runtime_claim	main.js around 13590-13615	The implementation has an explicit directional/deictic boundary but no pattern-specific source for every listed combination.	Keep the overt composition but validate lexical combinations before promotion.	Do not treat implementation inventory as external authority.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_NARROWING_REQUIRED
PotentialDirectionalVP	PDVP-C04	evidence_gap	R10 did not establish free productivity for all runtime verb, direction, and deixis combinations.	PROJECT-CP021B-R10-RESULT-POTENTIAL	records_inventory_gap	R10 source-search log entries R10-S06 and R10-S10	One directly attested pattern supports the family, not the complete combinatorial space.	Retain narrowing and corpus-validation requirements.	Do not mark unattested combinations ungrammatical solely from this gap.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_NARROWING_REQUIRED
NegativePotentialDirectionalVP	NPDVP-C01	language	Cantonese negative directional potential permits V-唔-direction(-deixis), as in 行唔入去.	SRC-CHENG-SYBESMA-2004-POSTVERBAL-DAK	supports_narrow_core	author PDF p. 3 and section 4.3	Negative potential replaces 得 with 唔 while retaining the directional result.	Retain an overt negative directional-potential subtype.	Do not parse it as generic preverbal negation.	VERIFIED_AUTHOR_FULL_TEXT_AND_PUBLISHER_METADATA	SOURCE_LINKED_NARROWING_REQUIRED
NegativePotentialDirectionalVP	NPDVP-C02	language_boundary	Positive V-得-R and negative V-唔-R use distinct overt polarity morphology.	SRC-CHENG-SYBESMA-2004-POSTVERBAL-DAK	supports_polarity_boundary	author PDF section 2 summary and section 4.3	The negative does not require an overt or hidden 得 after 唔.	Preserve polarity as an explicit constructional contrast.	Do not generate V-唔-得-R as the default negative potential.	VERIFIED_AUTHOR_FULL_TEXT_AND_PUBLISHER_METADATA	SOURCE_LINKED_NARROWING_REQUIRED
NegativePotentialDirectionalVP	NPDVP-C03	parser_representation	Runtime composes action/motion verb + 唔 + direction + 嚟/去 under a dedicated node.	PROJECT-CP021B-R10-RESULT-POTENTIAL	records_exact_runtime_claim	main.js around 13590-13615	The dedicated node preserves the sourced surface contrast but its inventories remain heuristic.	Keep the node narrowed and review-bearing.	Do not treat every directional chain as licensed.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_NARROWING_REQUIRED
NegativePotentialDirectionalVP	NPDVP-C04	evidence_gap	R10 did not independently validate all runtime negative directional combinations or object placements.	PROJECT-CP021B-R10-RESULT-POTENTIAL	records_inventory_gap	R10 source-search log entries R10-S07 and R10-S10	The family is source-linked through direct examples, while breadth remains unresolved.	Require corpus and head-specific validation before any productive status.	Do not infer categorical rejection of untested forms.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_NARROWING_REQUIRED
VerbComplementVP	VCVP-C01	language	Postverbal descriptive 得, illustrated by 行得好快, is explicitly distinct from the result-potential use of 得.	SRC-CHENG-SYBESMA-2004-POSTVERBAL-DAK	supports_descriptive_subtype_boundary	author PDF footnote 6, pp. 4-5	The paper identifies a separate construction linking a verb to a postverbal descriptive modifier.	Represent descriptive degree/manner separately from potential V-得-R.	Do not infer that every postverbal modifier is a potential complement.	VERIFIED_AUTHOR_FULL_TEXT_AND_PUBLISHER_METADATA	SOURCE_LINKED_UMBRELLA_SPLIT_REQUIRED
VerbComplementVP	VCVP-C02	language_boundary	Directional/path sequences and resultative structures have independently described internal ordering and analyses.	SRC-SHAN-JIN-2025-MOTION-TYPOLOGY	supports_directional_boundary	sections 3.1-3.3 and 4.1; examples 1-20 and 29-35	The motion study distinguishes single-verb, path-verb/serial, and resultative motion encodings.	Keep directional motion separate from generic verb complementation.	Do not collapse competing complement and serial-verb analyses under one language claim.	VERIFIED_FULL_TEXT_AUTHOR_UPLOAD_AND_PUBLISHER_METADATA	SOURCE_LINKED_UMBRELLA_SPLIT_REQUIRED
VerbComplementVP	VCVP-C03	language_boundary	Lexical RVC and V-到 result strategies are themselves internally constrained and distinct.	SRC-LAU-LEE-2021-RVC	supports_resultative_boundary	pp. 23-25 and 33-44	Result complementation cannot serve as an unrestricted residual category for all postverbal material.	Route resultative profiles to narrower evidence-linked structures.	Do not use VerbComplementVP as proof of a general complement schema.	VERIFIED_FULL_TEXT_AUTHOR_UPLOAD_AND_OFFICIAL_METADATA	SOURCE_LINKED_UMBRELLA_SPLIT_REQUIRED
VerbComplementVP	VCVP-C04	parser_representation	Runtime combines degree/manner, directional motion, 返-plus-object, caused motion, and restorative/repetitive profiles under VerbComplementVP.	PROJECT-CP021B-R10-RESULT-POTENTIAL	records_exact_runtime_conflation	main.js around 2959-3010, 7341-7352, 9093-9094, 13655, and 13912	The current node is a heterogeneous implementation umbrella crossing multiple source-defined families.	Retain it only as internal grouping until subtypes are separately represented.	Do not present the umbrella label as one Cantonese construction.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_UMBRELLA_SPLIT_REQUIRED
VerbComplementVP	VCVP-C05	representation_boundary	Future work must split postverbal descriptive, directional, resultative, restorative, and caused-motion profiles before changing runtime behavior.	PROJECT-CP021B-R10-RESULT-POTENTIAL	records_project_disposition	R10 source map, Parser-label dispositions	Separate nodes can preserve overt surfaces and competing analyses without inventing a universal complement relation.	Keep current behavior frozen and mark the umbrella for split.	Do not retire accepted output until a separately authorized remediation design exists.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_UMBRELLA_SPLIT_REQUIRED
