construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
DemonstrativeClassifierNP	DCN-C03	language	The optional numeral inside D-(X)-C-N is a locus of variation and cannot be represented as a freely silent or freely insertable “one” across Cantonese contexts.	SRC-BOND-SIO-2024-CLASSIFIERS	supports	pp. 61-62; Table 1 and ex. 1a	The implemented analysis admits D-(X)-C-N and treats classifiers without an overt numeral as cardinality one.	Record one attested analysis that permits the optional numeral.	Do not convert this formal analysis into a hidden numeral token or assume unanimous acceptability.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
DemonstrativeClassifierNP	DCN-C03	language	The optional numeral inside D-(X)-C-N is a locus of variation and cannot be represented as a freely silent or freely insertable “one” across Cantonese contexts.	SRC-XIA-2025-CLASSIFIERS	competing_analysis	p. 8; discussion after example 15	Inserting jat1 into a Cantonese Dem-CL-N phrase is reported to make the NP less acceptable, unlike the Mandarin pattern used to motivate a silent one.	Block free insertion and preserve the source conflict as a review boundary.	Do not infer that all D+Num+CL+N forms are ungrammatical; the source reports reduced acceptability, not categorical absence.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
DemonstrativeClassifierNP	DCN-C04	parser_representation	The current node covers overt-head D-C-N and headless D-C-Ø; these must remain distinguishable in parser metadata and evaluation.	PROJECT-CP021B-R5-SOURCE-SCREEN	internal_only	main.js lines 3077-3085 and 6635-6671; source-map DemonstrativeClassifierNP section	Runtime has an overt-head template and a transparent ellipsis constructor under the same label.	Preserve explicit head presence versus omission and avoid hidden noun recovery.	Do not treat this representation choice as an external grammar claim or alter runtime in this batch.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_SPLIT_REQUIRED
ClassifierObjectNP	CON-C01	language	A classifier+noun expression without an overt numeral or demonstrative is a general Cantonese nominal form whose interpretation and syntactic position are context-sensitive, not an object-only construction.	SRC-CHENG-SYBESMA-1999-NP	supports	pp. 509-515 and 526-530; Cantonese Cl+N discussion	Cantonese classifier+noun phrases are analyzed as nominal constituents with distribution and interpretation beyond a single object frame.	Retain the overt C+N form but assign object/topic/subject roles at the containing clause or discourse frame.	Do not promote “object” as part of the language construction, infer one fixed definiteness value, or treat all classifier+noun combinations as interchangeable.	VERIFIED_FULL_TEXT	SOURCE_LINKED_REPRESENTATION_REALIGNMENT_REQUIRED
ClassifierObjectNP	CON-C01	language	A classifier+noun expression without an overt numeral or demonstrative is a general Cantonese nominal form whose interpretation and syntactic position are context-sensitive, not an object-only construction.	SRC-SIMPSON-SOH-NOMOTO-2011-BARE-CL	supports_and_restricts	pp. 169-171; examples 1a-c	Bare classifier forms are defined as classifier+noun without a numeral and are illustrated in both subject and object environments with definite and indefinite readings.	Retain the overt C+N form but assign object/topic/subject roles at the containing clause or discourse frame.	Do not promote “object” as part of the language construction, infer one fixed definiteness value, or treat all classifier+noun combinations as interchangeable.	VERIFIED_FULL_TEXT	SOURCE_LINKED_REPRESENTATION_REALIGNMENT_REQUIRED
ClassifierObjectNP	CON-C01	language	A classifier+noun expression without an overt numeral or demonstrative is a general Cantonese nominal form whose interpretation and syntactic position are context-sensitive, not an object-only construction.	SRC-BOND-SIO-2024-CLASSIFIERS	corroborates	p. 62; Table 1 and ex. 1c	C-N is one of the four Cantonese NP schemata and may be definite or indefinite in object position.	Retain the overt C+N form but assign object/topic/subject roles at the containing clause or discourse frame.	Do not promote “object” as part of the language construction, infer one fixed definiteness value, or treat all classifier+noun combinations as interchangeable.	VERIFIED_FULL_TEXT	SOURCE_LINKED_REPRESENTATION_REALIGNMENT_REQUIRED
ClassifierObjectNP	CON-C01	language	A classifier+noun expression without an overt numeral or demonstrative is a general Cantonese nominal form whose interpretation and syntactic position are context-sensitive, not an object-only construction.	SRC-XIA-2025-CLASSIFIERS	supports_and_differentiates	pp. 6-7; Table 1 and example 13	Cantonese permits pre- and postverbal bare CL-N and coordinated CL-N object constituents.	Retain the overt C+N form but assign object/topic/subject roles at the containing clause or discourse frame.	Do not promote “object” as part of the language construction, infer one fixed definiteness value, or treat all classifier+noun combinations as interchangeable.	VERIFIED_FULL_TEXT	SOURCE_LINKED_REPRESENTATION_REALIGNMENT_REQUIRED
ClassifierObjectNP	CON-C02	parser_representation	The label ClassifierObjectNP encodes a clause role into a form that research treats as a general C-N nominal; the future representation should use a role-neutral classifier-noun node.	PROJECT-CP021B-R5-SOURCE-SCREEN	records_runtime_conflation	main.js lines 2427-2430 and 10687-10706; source-map ClassifierObjectNP section	The constructor requires classifier+head but names and slots it as an object even though the form may fill other nominal roles.	Move objecthood to the parent relation in a future remediation design while preserving overt classifier and noun spans.	Do not change code now or claim that one external source prescribes the project label.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_REPRESENTATION_REALIGNMENT_REQUIRED
BareClassifierNP	BCN-C01	language	In Cantonese classifier research, a “bare classifier” form means classifier+noun without an overt numeral, not a classifier token standing alone as a complete nominal.	SRC-CHENG-SYBESMA-1999-NP	supports	pp. 509-515 and 526-530	The relevant Cantonese constituent is [classifier+noun], contrasted with bare nouns and numeral-containing phrases.	Use the term only for a C+N family or avoid it if the project needs a classifier-alone ellipsis label.	Do not license a classifier-alone NP, merge it with Num+CL noun ellipsis, or infer uniform definiteness.	VERIFIED_FULL_TEXT	LANGUAGE_FORM_SUPPORTED_DORMANT_LABEL_REDEFINE_OR_RETIRE
BareClassifierNP	BCN-C01	language	In Cantonese classifier research, a “bare classifier” form means classifier+noun without an overt numeral, not a classifier token standing alone as a complete nominal.	SRC-SIMPSON-SOH-NOMOTO-2011-BARE-CL	supports_and_restricts	p. 169; definition before example 1	The term bare classifier pattern/form is explicitly defined as a classifier without a numeral but with a following noun.	Use the term only for a C+N family or avoid it if the project needs a classifier-alone ellipsis label.	Do not license a classifier-alone NP, merge it with Num+CL noun ellipsis, or infer uniform definiteness.	VERIFIED_FULL_TEXT	LANGUAGE_FORM_SUPPORTED_DORMANT_LABEL_REDEFINE_OR_RETIRE
BareClassifierNP	BCN-C01	language	In Cantonese classifier research, a “bare classifier” form means classifier+noun without an overt numeral, not a classifier token standing alone as a complete nominal.	SRC-BOND-SIO-2024-CLASSIFIERS	corroborates	p. 62; Table 1	The no-numeral schema is C-N, not C alone.	Use the term only for a C+N family or avoid it if the project needs a classifier-alone ellipsis label.	Do not license a classifier-alone NP, merge it with Num+CL noun ellipsis, or infer uniform definiteness.	VERIFIED_FULL_TEXT	LANGUAGE_FORM_SUPPORTED_DORMANT_LABEL_REDEFINE_OR_RETIRE
BareClassifierNP	BCN-C02	parser_representation	The dormant BareClassifierNP label duplicates the researched C-N surface family already routed through ClassifierObjectNP but its name invites confusion with classifier-alone ellipsis.	PROJECT-CP021B-R5-SOURCE-SCREEN	internal_only	registry main.js line 1063; source-map BareClassifierNP section	No active runtime constructor or accepted fixture currently establishes a distinct BareClassifierNP node.	Keep quarantined; either retire it or redefine it as a role-neutral alias during a future representation remediation.	Do not activate the label from terminology alone or count registry presence as grammar evidence.	VERIFIED_INTERNAL_RECORD	LANGUAGE_FORM_SUPPORTED_DORMANT_LABEL_REDEFINE_OR_RETIRE
DemonstrativeHeadNP	DHN-C01	language	The runtime example 呢個蘋果 is structurally demonstrative+classifier+noun; 個 is the classifier and does not support a demonstrative-pronoun+head-noun template.	SRC-BOND-SIO-2024-CLASSIFIERS	attests_exact_form	p. 62; example 1a	呢(一)個蘋果 is explicitly segmented D-(X)-C-N with 個 glossed CL.	Route forms such as 呢個蘋果 through DemonstrativeClassifierNP, preserving 個 as classifier.	Do not analyze 呢個 as an indivisible demonstrative pronoun when it is followed by an overt noun in this profile.	VERIFIED_FULL_TEXT	LANGUAGE_CLAIM_RETIRE_TEMPLATE_MISANALYSIS
DemonstrativeHeadNP	DHN-C01	language	The runtime example 呢個蘋果 is structurally demonstrative+classifier+noun; 個 is the classifier and does not support a demonstrative-pronoun+head-noun template.	SRC-LAM-LAU-LEE-2024-SEGMENTATION	corroborates_operational_distinction	p. 11998; section 4.3	The segmentation scheme places a determiner before a classifier and noun, including demonstrative-classifier examples.	Route forms such as 呢個蘋果 through DemonstrativeClassifierNP, preserving 個 as classifier.	Do not analyze 呢個 as an indivisible demonstrative pronoun when it is followed by an overt noun in this profile.	VERIFIED_FULL_TEXT	LANGUAGE_CLAIM_RETIRE_TEMPLATE_MISANALYSIS
DemonstrativeHeadNP	DHN-C02	parser_representation	The unexercised DemonstrativeHeadNP template and its own example encode the wrong internal category boundary and should remain quarantined for retirement.	PROJECT-CP021B-R5-SOURCE-SCREEN	records_runtime_mismatch	main.js lines 3083-3085; source-map DemonstrativeHeadNP section	The declared template is demonstrative_pronoun+head_noun, but the note exemplifies 呢個+蘋果 where 個 is a classifier.	Record a future retirement/remapping candidate; do not implement in the research branch.	Do not infer that all orthographic 呢個 strings have one analysis; standalone 呢個 remains a headless demonstrative-classifier NP profile.	VERIFIED_INTERNAL_RECORD	LANGUAGE_CLAIM_RETIRE_TEMPLATE_MISANALYSIS
DemonstrativeQuantifiedClassifierNP	DQN-C01	language	Cantonese attests an overt demonstrative+numeral+classifier+noun sequence, but the numeral must remain visible and cannot be inferred as a hidden element.	SRC-BOND-SIO-2024-CLASSIFIERS	supports	pp. 61-62; D-(X)-C-N schema and ex. 1a	The paper explicitly gives 呢(一)個蘋果 under D-(X)-C-N.	A dormant explicit D+Num+CL+N label could be retained only for overt-token spans if it has a distinct parser need.	Do not insert a null numeral, treat the order as freely productive for every classifier, or collapse it with the headless D+C form.	VERIFIED_FULL_TEXT	SOURCE_LINKED_DORMANT_NARROW_OR_MERGE
DemonstrativeQuantifiedClassifierNP	DQN-C01	language	Cantonese attests an overt demonstrative+numeral+classifier+noun sequence, but the numeral must remain visible and cannot be inferred as a hidden element.	SRC-LAM-LAU-LEE-2024-SEGMENTATION	attests_exact_form	p. 11998; example 呢兩個人	The surface sequence determiner+numeral-classifier+noun is explicitly segmented and translated as “these two people.”	A dormant explicit D+Num+CL+N label could be retained only for overt-token spans if it has a distinct parser need.	Do not insert a null numeral, treat the order as freely productive for every classifier, or collapse it with the headless D+C form.	VERIFIED_FULL_TEXT	SOURCE_LINKED_DORMANT_NARROW_OR_MERGE
DemonstrativeQuantifiedClassifierNP	DQN-C02	language	The relation between D-C-N and D-one-C-N is not freely interchangeable across Cantonese judgments.	SRC-XIA-2025-CLASSIFIERS	restricts	p. 8; discussion after example 15	Inserting jat1 into a Cantonese Dem-CL-N phrase is reported to reduce acceptability.	Require overt evidence and review for D+one+CL+N rather than deriving it automatically from D+C+N.	Do not reinterpret reduced acceptability as categorical ungrammaticality or reject independently attested D+other-numeral+CL+N forms.	VERIFIED_FULL_TEXT	SOURCE_LINKED_DORMANT_NARROW_OR_MERGE
DemonstrativeQuantifiedClassifierNP	DQN-C03	parser_representation	The label is dormant and has no runtime references or accepted fixtures; source attestation of the surface form does not by itself justify a separate parser node.	PROJECT-CP021B-R5-SOURCE-SCREEN	internal_only	registry main.js line 1065; grammar-legitimacy-audit row DemonstrativeQuantifiedClassifierNP	The construction family is externally attested but the project has not established a distinct representational need or boundaries.	Keep quarantined; later merge into a compositional demonstrative/classifier NP or retain as an overt-token subtype only after design review.	Do not count source attestation as runtime authorization or productive acceptance.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_DORMANT_NARROW_OR_MERGE
PossessiveClassifierNP	PCN-C01	language	Cantonese licenses possessor+classifier+noun expressions without an overt possessive linker in reviewed singular/definite profiles.	SRC-YU-2006-NOMINAL-MODIFIERS	corroborates	pp. 3-4; examples including keoi5 bun2 syu1 and keoi5 go2 bun2 syu1	The paper illustrates possessor+classifier+noun “his/her book” and possessor+demonstrative+classifier+noun.	Retain a narrowly defined possessor+C+N profile with overt classifier and nominal head or independently licensed ellipsis.	Do not license possessor+arbitrary NP, infer possession solely from adjacency, or assume all number/definiteness readings.	VERIFIED_FULL_TEXT_CORROBORATIVE	SOURCE_LINKED_NARROWING_REQUIRED
PossessiveClassifierNP	PCN-C01	language	Cantonese licenses possessor+classifier+noun expressions without an overt possessive linker in reviewed singular/definite profiles.	SRC-LAM-LAU-LEE-2024-SEGMENTATION	supports	p. 11998; examples 我架車 and 樓下士多老闆架車	A pronoun or full nominal possessor is separated from an overt classifier+noun sequence in possessive expressions.	Retain a narrowly defined possessor+C+N profile with overt classifier and nominal head or independently licensed ellipsis.	Do not license possessor+arbitrary NP, infer possession solely from adjacency, or assume all number/definiteness readings.	VERIFIED_FULL_TEXT	SOURCE_LINKED_NARROWING_REQUIRED
PossessiveClassifierNP	PCN-C01	language	Cantonese licenses possessor+classifier+noun expressions without an overt possessive linker in reviewed singular/definite profiles.	SRC-XIA-2025-CLASSIFIERS	supports_and_differentiates	pp. 6 and 10-11; Table 1 and modified CL-N discussion	POSS-CL-N is grammatical in Cantonese and grouped with definite modified CL-N phrases, distinct from Num-CL-N.	Retain a narrowly defined possessor+C+N profile with overt classifier and nominal head or independently licensed ellipsis.	Do not license possessor+arbitrary NP, infer possession solely from adjacency, or assume all number/definiteness readings.	VERIFIED_FULL_TEXT	SOURCE_LINKED_NARROWING_REQUIRED
PossessiveClassifierNP	PCN-C02	parser_representation	The current constructor accepts a possessor plus a broad NP and exists only inside a bounded result-frame path; neither breadth nor frame confinement is the sourced possessive-classifier construction.	PROJECT-CP021B-R5-SOURCE-SCREEN	records_runtime_mismatch	main.js lines 10340-10382; source-map PossessiveClassifierNP section	Runtime does not itself enforce an overt classifier and packages the NP as a result-frame helper.	In a future design, require an overt classifier relation or explicit independently licensed ellipsis and keep clause role/frame ownership outside the nominal node.	Do not modify the parser now or treat the current helper boundary as language fact.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_NARROWING_REQUIRED
