construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
OpinionStanceFrame	OS-C01	language	Cantonese cognition/opinion predicates can take overt clausal complements, including 覺得 + proposition.	SRC-ALDERETE-ETAL-2017-SYNOPSIS	supports_core	p. 29, example (76)	The synopsis gives 我覺得你應該小心啲 and defines cognition verbs as capable of clausal complements.	Retain predicate-specific overt clause-complement profiles.	Do not infer that every registered stance predicate has the same selection.	VERIFIED_FULL_TEXT	SOURCE_LINKED_LEXICAL_COMPLEMENT_AND_STANCE_MARKER_SPLIT_REQUIRED
OpinionStanceFrame	OS-C02	language	以為 can take overt clausal content.	SRC-YIP-MATTHEWS-2000-BASIC	supports_exact_lexeme	Unit 25, printed p. 131; 你以為我傻嘅咩	The reference grammar gives 以為 followed by a subject-predicate proposition.	Retain an overt 以為 + clause profile distinct from generic stance token presence.	Do not equate 以為 with 覺得 in evidential or factivity meaning.	VERIFIED_FULL_TEXT	SOURCE_LINKED_LEXICAL_COMPLEMENT_AND_STANCE_MARKER_SPLIT_REQUIRED
OpinionStanceFrame	OS-C03	language	Complement-taking predicates may grammaticalize into stance adverbials or parenthetical markers.	SRC-YAP-WONG-CHOR-2014-STANCE	supports_split	slides 4 and 7; complement-taking predicate > stance adverbial	The presentation distinguishes matrix complement-taking uses from clause-medial and right-peripheral stance-marker uses.	Split lexical predicate-complement frames from grammaticalized stance-marker positions.	Do not parse every stance-looking token as the head of a complement clause.	VERIFIED_INSTITUTIONAL_FULL_TEXT	SOURCE_LINKED_LEXICAL_COMPLEMENT_AND_STANCE_MARKER_SPLIT_REQUIRED
OpinionStanceFrame	OS-C04	language	Different stance predicates follow distinct grammaticalization and pragmatic pathways.	SRC-YAP-WONG-CHOR-2014-STANCE	supports_lexical_narrowing	slides 4-7	唔知, 怕, and related forms are discussed with different stance functions and positions.	Use lexeme-specific profiles and preserve position.	Do not create a meaning-neutral stance-predicate cross-product.	VERIFIED_INSTITUTIONAL_FULL_TEXT	SOURCE_LINKED_LEXICAL_COMPLEMENT_AND_STANCE_MARKER_SPLIT_REQUIRED
OpinionStanceFrame	OS-C05	analysis	The surface predicate-plus-clause relation does not settle whether a use is a matrix verb, stance adverbial, or parenthetical marker.	SRC-YAP-WONG-CHOR-2014-STANCE	supports_analysis_neutrality	slides 4, 7, and 32	The source presents a synchronic continuum from lexical meaning through doubt/attitude marking.	Record overt position and content without forcing one analysis across all uses.	Do not expose a disputed grammaticalization stage as a categorical learner label.	VERIFIED_INSTITUTIONAL_FULL_TEXT	SOURCE_LINKED_LEXICAL_COMPLEMENT_AND_STANCE_MARKER_SPLIT_REQUIRED
OpinionStanceFrame	OS-C06	representation	The runtime permits generic focus modifiers both before and after the stance predicate without construction-specific evidence.	PROJECT-CP021B-R15-REPORTING-COGNITION	records_exact_template_gap	opinionStanceFrameFallback	The fallback loops over a broad focus-adverb slot on both sides of the predicate.	Quarantine the generic modifier slots pending lexeme- and position-specific research.	Do not infer free adverb placement from the existence of stance predicates.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_LEXICAL_COMPLEMENT_AND_STANCE_MARKER_SPLIT_REQUIRED
OpinionStanceFrame	OS-C07	representation	The runtime promotes typed complement ellipsis after bare 有/冇/係/唔係 as OpinionStanceFrame content.	PROJECT-CP021B-R15-REPORTING-COGNITION	records_context_gap	contentNodeForOpinionStanceFrame and accepted fixtures such as 我都覺得有	The omitted domain or proposition is not overtly observed, yet the frame can be treated as saturated content.	Keep these as context-required fragments or separately licensed ellipsis profiles.	Do not fabricate the missing complement or antecedent.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_LEXICAL_COMPLEMENT_AND_STANCE_MARKER_SPLIT_REQUIRED
OpinionStanceFrame	OS-C08	representation	The runtime stance inventory groups belief, evaluation, mistaken belief, certainty, and doubt under one node.	PROJECT-CP021B-R15-REPORTING-COGNITION	records_heterogeneous_inventory	stance_predicate slot and runtime lexicon screen	Registered surfaces carry different lexical semantics and complement behavior.	Split by attested lexeme and complement type before any implementation.	Do not assign one English gloss, factivity profile, or discourse effect to the umbrella.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_LEXICAL_COMPLEMENT_AND_STANCE_MARKER_SPLIT_REQUIRED
OpinionStanceFrame	OS-C09	pedagogy	Learner output should distinguish the stance holder, predicate, and overt proposition while avoiding certainty or truth inference.	SRC-ALDERETE-ETAL-2017-SYNOPSIS	supports_transparent_complement	p. 29, example (76)	The example overtly separates experiencer, cognition predicate, and embedded recommendation.	Preserve visible content and attribution roles.	Do not infer that the embedded proposition is true or accepted by the speaker.	VERIFIED_FULL_TEXT	SOURCE_LINKED_LEXICAL_COMPLEMENT_AND_STANCE_MARKER_SPLIT_REQUIRED
CognitionContentFrame	CC-C01	language	Cantonese cognition predicates can select clausal content, but selection is lexical rather than supplied by a generic cognition category.	SRC-ALDERETE-ETAL-2017-SYNOPSIS	supports_core_and_narrows	p. 29, section 4.4 example (76)	The synopsis states cognition verbs can take clausal complements and gives a specific 覺得 example.	Retain overt predicate-plus-clause relations only for independently licensed lexemes.	Do not infer that every cognition-tagged token selects every clause type.	VERIFIED_FULL_TEXT	SOURCE_LINKED_LEXICAL_SELECTION_AND_COMPLEMENT_TYPE_NARROWING_REQUIRED
CognitionContentFrame	CC-C02	language	Negative 知 may take an overt in-situ wh complement.	SRC-YAP-WONG-CHOR-2014-STANCE	supports_exact_subtype	slides 28-29 and 32; 我都唔知你畫乜 / 都唔知佢噏乜	The presentation gives subjectful and subjectless 唔知 followed by embedded wh content.	Retain a narrow overt 唔知 + wh-content profile.	Do not generalize from wh content to every declarative/question construction.	VERIFIED_INSTITUTIONAL_FULL_TEXT	SOURCE_LINKED_LEXICAL_SELECTION_AND_COMPLEMENT_TYPE_NARROWING_REQUIRED
CognitionContentFrame	CC-C03	language	The same 唔知 sequence can carry lexical ignorance, speaker doubt, or parenthetical negative attitude depending on position and context.	SRC-YAP-WONG-CHOR-2014-STANCE	supports_polyfunctionality_split	slides 4 and 32	The source explicitly lays out a continuum from lexical neutral meaning to stance marking.	Keep lexical content-taking and stance-marker uses distinct.	Do not assign a content complement solely because 唔知 precedes a clause.	VERIFIED_INSTITUTIONAL_FULL_TEXT	SOURCE_LINKED_LEXICAL_SELECTION_AND_COMPLEMENT_TYPE_NARROWING_REQUIRED
CognitionContentFrame	CC-C04	language	Reported thought 心諗 introduces thought content but is not an ordinary 知-type cognition complement or reported speech.	SRC-LUI-2025-REPORTED-THOUGHT	supports_boundary	abstract and sections 1/3/5	Lui identifies a dedicated reported-thought construction and separates it from 話 reported speech.	Exclude reported-thought predicates from a generic cognition-content cross-product unless separately mapped.	Do not merge all mental-content constructions.	VERIFIED_AUTHOR_ACCEPTED_PREPRINT	SOURCE_LINKED_LEXICAL_SELECTION_AND_COMPLEMENT_TYPE_NARROWING_REQUIRED
CognitionContentFrame	CC-C05	representation	The runtime allows many generated construction families as content based on slot compatibility rather than predicate-specific evidence.	PROJECT-CP021B-R15-REPORTING-COGNITION	records_overgeneration_risk	cognitionContentFrameFallback templateConstructionFor list	A 知-type head can wrap A-not-A, stance, reported speech, existential, modal, desiderative, and completion nodes through a broad compatibility test.	Replace the cross-product with sourced lexical-complement profiles in any future change.	Do not infer grammaticality from parser slot compatibility.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_LEXICAL_SELECTION_AND_COMPLEMENT_TYPE_NARROWING_REQUIRED
CognitionContentFrame	CC-C06	representation	The runtime distinguishes declarative versus interrogative content only from the generated child label, not from a sourced lexical selection model.	PROJECT-CP021B-R15-REPORTING-COGNITION	records_complement_type_gap	cognitionContentFrameFallback complement_type trace	The trace calls any child label containing Question an interrogative complement and all others propositions.	Require overt form and lexeme-specific complement licensing; preserve ambiguous cases.	Do not treat internal node naming as linguistic evidence.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_LEXICAL_SELECTION_AND_COMPLEMENT_TYPE_NARROWING_REQUIRED
CognitionContentFrame	CC-C07	representation	Negative polarity is overt and should not create a hidden positive cognition head or hidden content.	SRC-YAP-WONG-CHOR-2014-STANCE	supports_overt_form_boundary	slides 28-32	Examples retain overt 唔知 and overt wh content when present; stance uses may lack ordinary complement structure.	Preserve overt negation and observed content only.	Do not reconstruct unspoken polarity, proposition, or question.	VERIFIED_INSTITUTIONAL_FULL_TEXT	SOURCE_LINKED_LEXICAL_SELECTION_AND_COMPLEMENT_TYPE_NARROWING_REQUIRED
CognitionContentFrame	CC-C08	pedagogy	A cognition-content parse should remain neutral among knowing, not knowing, doubt, and stance readings where context does not decide.	SRC-YAP-WONG-CHOR-2014-STANCE	supports_context_sensitivity	slide 32	The source distinguishes neutral lexical meaning, doubt, and negative-attitude uses for closely related forms.	Expose uncertainty or narrower surface relations rather than one confident gloss.	Do not collapse pragmatic stance into factual cognition.	VERIFIED_INSTITUTIONAL_FULL_TEXT	SOURCE_LINKED_LEXICAL_SELECTION_AND_COMPLEMENT_TYPE_NARROWING_REQUIRED
CognitionStatementClause	CS-C01	language	A negative cognition predicate may occur without an overt complement in discourse.	SRC-YAP-WONG-CHOR-2014-STANCE	supports_general_bare_profile	slide 32; 我都唔知㗎	The presentation gives a lexical neutral “I also do not know” utterance without an overt content clause.	Recognize context-dependent complement omission for the attested negative profile.	Do not infer the missing proposition.	VERIFIED_INSTITUTIONAL_FULL_TEXT	GENERAL_BARE_COGNITION_LINKED_EXACT_POSITIVE_PROFILE_GAP
CognitionStatementClause	CS-C02	language	The exact positive runtime profile subject + 知, such as 我知, was not directly established by the inspected primary sources.	PROJECT-CP021B-R15-REPORTING-COGNITION	records_exact_source_gap	cognitionStatementFallback and fixture 我知	The runtime labels positive bare 知 as a conventional statement, but the inspected external sources did not directly document that exact profile.	Keep the positive label quarantined or treat it as context-dependent lexical composition pending exact authority.	Do not upgrade one native naturalness judgment into structural validation.	VERIFIED_INTERNAL_RECORD	GENERAL_BARE_COGNITION_LINKED_EXACT_POSITIVE_PROFILE_GAP
CognitionStatementClause	CS-C03	language	Complement omission with cognition predicates is discourse-dependent rather than evidence for an argumentless lexical entry.	SRC-LUI-2025-REPORTED-THOUGHT	supports_related_ellipsis_boundary	abstract and section on implicit thought complements	Lui shows that mental-content complements can be left implicit under conversational/politeness conditions in a distinct construction.	Use this only as corroboration that omission requires context, not as exact evidence for 知.	Do not transfer 心諗 selection or politeness properties to 知.	VERIFIED_AUTHOR_ACCEPTED_PREPRINT	GENERAL_BARE_COGNITION_LINKED_EXACT_POSITIVE_PROFILE_GAP
CognitionStatementClause	CS-C04	representation	The runtime hard-codes exactly two core nodes, subject + cognition predicate, and calls omitted content conventional.	PROJECT-CP021B-R15-REPORTING-COGNITION	records_node_and_conventionality_claim	cognitionStatementFallback	No antecedent or discourse license is observed before the node is emitted.	Require context status or leave complement saturation unresolved.	Do not mark an omitted proposition as observed or conventional solely from the template.	VERIFIED_INTERNAL_RECORD	GENERAL_BARE_COGNITION_LINKED_EXACT_POSITIVE_PROFILE_GAP
CognitionStatementClause	CS-C05	representation	The current label should not extend from 知 to all registered cognition predicates.	PROJECT-CP021B-R15-REPORTING-COGNITION	records_lexical_narrowing	cognitionStatementFallback and cognition slot screen	The fallback note and promotion reason specifically target bare 知 while the slot category is broader.	Keep any retained profile lexeme-specific.	Do not generate subject + arbitrary cognition predicate as the same clause family.	VERIFIED_INTERNAL_RECORD	GENERAL_BARE_COGNITION_LINKED_EXACT_POSITIVE_PROFILE_GAP
CognitionStatementClause	CS-C06	pedagogy	A bare cognition statement cannot identify what proposition is known or unknown.	SRC-YAP-WONG-CHOR-2014-STANCE	supports_ellipsis_limit	slide 32	The bare negative example expresses not knowing with no overt object/content.	Show the predicate and context requirement without filling a content slot.	Do not invent “it,” a prior question, or a specific fact in learner output.	VERIFIED_INSTITUTIONAL_FULL_TEXT	GENERAL_BARE_COGNITION_LINKED_EXACT_POSITIVE_PROFILE_GAP
NegativeCognitionFragment	NC-C01	language	唔知 has a lexical negative-cognition use distinct from its stance-marker uses.	SRC-YAP-WONG-CHOR-2014-STANCE	supports_split	slides 4 and 32	The source labels 我都唔知㗎 as purely lexical/neutral while contrasting doubt and attitudinal uses.	Retain a lexical negative-cognition analysis only where position and context support it.	Do not label every 唔知 span as a discourse particle or fragment.	VERIFIED_INSTITUTIONAL_FULL_TEXT	SOURCE_LINKED_POLYFUNCTIONALITY_AND_CONTEXT_SPLIT_REQUIRED
NegativeCognitionFragment	NC-C02	language	Subjectless 唔知 may occur clause-initially or parenthetically with stance effects.	SRC-YAP-WONG-CHOR-2014-STANCE	supports_polyfunctionality	slides 4, 28-32	The presentation documents clause-initial and clause-medial subjectless forms with doubt/negative-attitude readings.	Split standalone answer fragments from clause-initial/parenthetical stance markers.	Do not treat surface subjectlessness as proof of answer-fragment status.	VERIFIED_INSTITUTIONAL_FULL_TEXT	SOURCE_LINKED_POLYFUNCTIONALITY_AND_CONTEXT_SPLIT_REQUIRED
NegativeCognitionFragment	NC-C03	language	A following wh clause can be overt content of subjectless 唔知 rather than material outside a fragment.	SRC-YAP-WONG-CHOR-2014-STANCE	supports_boundary	slides 28-29; 都唔知佢噏乜	The source analyzes a subjectless sequence with visible wh content.	Prevent the fragment node from swallowing or detaching an overt complement.	Do not force every initial 唔知 to be complete on its own.	VERIFIED_INSTITUTIONAL_FULL_TEXT	SOURCE_LINKED_POLYFUNCTIONALITY_AND_CONTEXT_SPLIT_REQUIRED
NegativeCognitionFragment	NC-C04	language	The exact runtime fragment 唔知呀 as a complete answer remains only native-naturalness/corpus-candidate evidence in the project, not externally source-mapped structural analysis.	PROJECT-CP021B-R15-REPORTING-COGNITION	records_exact_form_gap	fixture CS160-N093 and PI-PART-002	The internal evidence supports surface acceptability but not node boundaries, omitted complement licensing, or particle function.	Retain as context-required and structurally provisional.	Do not call it independently validated grammar.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_POLYFUNCTIONALITY_AND_CONTEXT_SPLIT_REQUIRED
NegativeCognitionFragment	NC-C05	representation	The runtime fragment should not supply a hidden subject, proposition, or answer relation.	PROJECT-CP021B-R15-REPORTING-COGNITION	records_no_hidden_content_boundary	NegativeCognitionFragment runtime/fixture screen	The overt material is only 唔知 plus optional particle, and the triggering question is outside the span.	Represent only overt negative cognition plus unresolved discourse dependency.	Do not fabricate 我, 佢, “the answer,” or a proposition.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_POLYFUNCTIONALITY_AND_CONTEXT_SPLIT_REQUIRED
NegativeCognitionFragment	NC-C06	representation	Optional particles must be analyzed separately from the lexical/stanced uses of 唔知.	PROJECT-CP021B-R15-REPORTING-COGNITION	records_particle_gap	fixture 唔知呀 and runtime wrapper	This pass found no primary source proving a dedicated 唔知 + arbitrary-particle construction family.	Keep particle identity and contribution overt and separately sourced.	Do not use the particle slot to license the fragment.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_POLYFUNCTIONALITY_AND_CONTEXT_SPLIT_REQUIRED
NegativeCognitionFragment	NC-C07	pedagogy	Learner display must distinguish “I/one does not know” from “who knows / doubtful / negative-attitude” readings when context is insufficient.	SRC-YAP-WONG-CHOR-2014-STANCE	supports_context_sensitive_glossing	slide 32	Closely related forms occupy a lexical-to-attitudinal continuum.	Use cautious surface-centered glossing and context flags.	Do not present one stance reading as the only meaning of 唔知.	VERIFIED_INSTITUTIONAL_FULL_TEXT	SOURCE_LINKED_POLYFUNCTIONALITY_AND_CONTEXT_SPLIT_REQUIRED
