construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
IntendedFunctionRelation	IFR-C05	boundary	Purpose serial-verb diagnostics are semantically and pragmatically constrained; adjacency and a possible English “to” paraphrase are insufficient.	SRC-MATTHEWS-2006-SVC	limits_generalization	chapter pp. 69, 72-74, 82-84	Matthews documents optional purposive 嚟/去 and serial-verb restrictions, including indeterminate classifications.	Separate instrumental/function 用嚟 from ordinary lexical 用, motion-purpose, and other 嚟 linkers.	Do not infer one relation from token adjacency or English translation.	VERIFIED_FULL_TEXT	SOURCE_LINKED_JUNG6LEI4_INSTRUMENT_FUNCTION_RELATION_WITH_INSTRUMENTAL_SVC_POLYSEMY_AND_TOPIC_CONTROL_NARROWING_REQUIRED
IntendedFunctionRelation	IFR-C06	parser_representation	Future remediation must split intended function, actual use event, modal affordance, and unresolved instrumental serial-verb readings.	PROJECT-CP021B-R33-FINAL-LANGUAGE-LABEL-SCREEN	records_required_split	runtime ambiguity branches and source comparison	The current code itself records competing semantic profiles, and the source does not collapse them.	Narrow the relation and expose ambiguity rather than choosing intended function automatically.	Do not hide a genuine ambiguity behind one learner-facing label.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_JUNG6LEI4_INSTRUMENT_FUNCTION_RELATION_WITH_INSTRUMENTAL_SVC_POLYSEMY_AND_TOPIC_CONTROL_NARROWING_REQUIRED
MotionDelimitedVP	MDV-C01	runtime_claim	The active category template combines movement_verb + action_verb + delimitative_aspect and labels the result MotionDelimitedVP.	PROJECT-CP021B-R33-FINAL-LANGUAGE-LABEL-SCREEN	records_runtime_template	main.js category template for MotionDelimitedVP	The template is a lexical-category cross-product and has no accepted regression occurrence.	Quarantine the exact template pending decomposition into sourced relations.	Do not infer linguistic productivity from category membership or code reach.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_PURPOSE_SVC_WITH_DELIMITATIVE_SECOND_PREDICATE_BUT_EXACT_MOVEMENT_ACTION_HAA5_TEMPLATE_AND_RELATION_SPLIT_REQUIRED
MotionDelimitedVP	MDV-C02	language	Purpose serial-verb constructions allow a first action or deictic motion verb followed by a purpose action.	SRC-WONG-2023-LANGUAGE-SAMPLE	supports_purpose_relation	official PDF p. 61, lines 2248-2257	Wong defines purpose SVCs and gives 我去(書店)買書, with the intervening location optionally omitted after a deictic verb.	Represent a purpose relation when semantic and structural requirements are satisfied.	Do not infer purpose merely from two adjacent verbs or shared subject.	VERIFIED_FULL_TEXT	SOURCE_LINKED_PURPOSE_SVC_WITH_DELIMITATIVE_SECOND_PREDICATE_BUT_EXACT_MOVEMENT_ACTION_HAA5_TEMPLATE_AND_RELATION_SPLIT_REQUIRED
MotionDelimitedVP	MDV-C03	language	The exact example 買本書(嚟)睇吓 places optional purposive 嚟 before a delimited second predicate 睇吓.	SRC-WONG-2023-LANGUAGE-SAMPLE	exact_component_attestation	official PDF p. 61, lines 2258-2261	The source analyzes the later action as the purpose of buying the book and glosses 吓 as aspect on the second predicate.	Attach 吓 to the second VP and keep the purpose linker independently visible.	Do not reinterpret the example as movement_verb + action_verb + 吓; its first verb is 買, not a movement verb.	VERIFIED_FULL_TEXT	SOURCE_LINKED_PURPOSE_SVC_WITH_DELIMITATIVE_SECOND_PREDICATE_BUT_EXACT_MOVEMENT_ACTION_HAA5_TEMPLATE_AND_RELATION_SPLIT_REQUIRED
MotionDelimitedVP	MDV-C04	boundary	Serial-verb classification is constrained and sometimes indeterminate; surface adjacency alone does not establish one SVC subtype.	SRC-MATTHEWS-2006-SVC	limits_cross_product	chapter pp. 69-75 and 82-84	Matthews distinguishes serialization from complementation and coordination and records semantic/pragmatic restrictions.	Require an independently supported purpose relation and a separately licensed delimited VP.	Do not license an arbitrary movement×action×吓 cross-product.	VERIFIED_FULL_TEXT	SOURCE_LINKED_PURPOSE_SVC_WITH_DELIMITATIVE_SECOND_PREDICATE_BUT_EXACT_MOVEMENT_ACTION_HAA5_TEMPLATE_AND_RELATION_SPLIT_REQUIRED
MotionDelimitedVP	MDV-C05	parser_representation	MotionDelimitedVP conflates motion/purpose linkage with delimitative aspect on the second predicate.	PROJECT-CP021B-R33-FINAL-LANGUAGE-LABEL-SCREEN	records_representation_problem	runtime template versus source structure	The source-backed structure contains at least two independently motivated layers.	Merge into MotionPurposeChain/SerialVerbPurposeChain plus DelimitedVP or equivalent transparent components.	Do not preserve a redundant wrapper solely for label continuity.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_PURPOSE_SVC_WITH_DELIMITATIVE_SECOND_PREDICATE_BUT_EXACT_MOVEMENT_ACTION_HAA5_TEMPLATE_AND_RELATION_SPLIT_REQUIRED
MotionDelimitedVP	MDV-C06	evidence_gap	No inspected source establishes the exact movement_verb + action_verb + 吓 template as a productive Cantonese construction.	PROJECT-CP021B-R33-FINAL-LANGUAGE-LABEL-SCREEN	records_exact_template_gap	R33 source screen	Purpose SVC and delimitative components are attested separately, but the runtime cross-product is not.	Keep the label source-linked only at component level and block productive promotion.	Do not combine component attestations into exact-template evidence.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_PURPOSE_SVC_WITH_DELIMITATIVE_SECOND_PREDICATE_BUT_EXACT_MOVEMENT_ACTION_HAA5_TEMPLATE_AND_RELATION_SPLIT_REQUIRED
ProductiveVO	PVO-C01	runtime_claim	ProductiveVO is a broad implementation umbrella referenced throughout active runtime composition and appears as a child node in numerous accepted regression trees.	PROJECT-CP021B-R33-FINAL-LANGUAGE-LABEL-SCREEN	records_runtime_umbrella	main.js references and non-held-out regression-tree count	The label spans many lexical and constructional environments rather than one bounded template.	Treat fixture reach as migration impact only and decompose the language claim.	Do not treat accepted parser output as independent evidence of productivity.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_VO_SURFACE_ORDER_BUT_PRODUCTIVITY_LABEL_IS_IMPLEMENTATION_UMBRELLA_DECOMPOSE_BY_VALENCY_AND_CONSTRUCTION
ProductiveVO	PVO-C02	language	A descriptive VO structure consists of a verb followed by an object.	SRC-WONG-2023-LANGUAGE-SAMPLE	supports_surface_schema	official PDF p. 51, lines 1845-1850	Wong defines VO as verb followed by object.	A transparent internal VO grouping may be retained after lexical and constructional licensing.	Do not infer that every verb can take every following nominal or that VO is one construction.	VERIFIED_FULL_TEXT	SOURCE_LINKED_VO_SURFACE_ORDER_BUT_PRODUCTIVITY_LABEL_IS_IMPLEMENTATION_UMBRELLA_DECOMPOSE_BY_VALENCY_AND_CONSTRUCTION
ProductiveVO	PVO-C03	boundary	Wong’s VO coding includes copular, existential, and ditransitive examples with recoverable omissions, so the category is intentionally broad and descriptive.	SRC-WONG-2023-LANGUAGE-SAMPLE	shows_heterogeneity	official PDF pp. 51-52, lines 1850-1877	The coding scheme includes 係, 有/冇, and ditransitive forms with omitted subject or object in recoverable contexts.	Split lexical verb-object composition from copular, existential, ditransitive, and null-argument analyses.	Do not use the GACS coding bucket as a single Cantonese construction or Canto Span ontology.	VERIFIED_FULL_TEXT	SOURCE_LINKED_VO_SURFACE_ORDER_BUT_PRODUCTIVITY_LABEL_IS_IMPLEMENTATION_UMBRELLA_DECOMPOSE_BY_VALENCY_AND_CONSTRUCTION
ProductiveVO	PVO-C04	language	Cantonese grammar distinguishes intransitive, transitive, and ditransitive VP schemata with valency-sensitive complements.	SRC-ALDERETE-ETAL-2017-SYNOPSIS	supports_typed_valency	printed p. 37 and simple VP inventory	The synopsis gives separate VP schemata and NP-complement profiles.	Require lexeme/use valency and complement typing before transparent VO composition.	Do not infer valency from token order alone or assume one object slot covers all complements.	VERIFIED_FULL_TEXT	SOURCE_LINKED_VO_SURFACE_ORDER_BUT_PRODUCTIVITY_LABEL_IS_IMPLEMENTATION_UMBRELLA_DECOMPOSE_BY_VALENCY_AND_CONSTRUCTION
ProductiveVO	PVO-C05	boundary	“Productive use” in GACS is a developmental type-based scoring threshold, not a grammar-generation license.	SRC-WONG-2023-LANGUAGE-SAMPLE	distinguishes_developmental_productivity	official PDF pp. 32-34, lines 1020-1056 and later developmental sections	GACS scores multiple unique exemplars to estimate a child’s abstract knowledge and developmental use.	Remove or rename the language-level ProductiveVO claim; keep productivity as separately measured evidence if ever established.	Do not convert a clinical scoring term into unrestricted parser productivity.	VERIFIED_FULL_TEXT	SOURCE_LINKED_VO_SURFACE_ORDER_BUT_PRODUCTIVITY_LABEL_IS_IMPLEMENTATION_UMBRELLA_DECOMPOSE_BY_VALENCY_AND_CONSTRUCTION
ProductiveVO	PVO-C06	parser_representation	ProductiveVO should become transparent composition metadata or be retired after its subtypes are absorbed by typed constructions.	PROJECT-CP021B-R33-FINAL-LANGUAGE-LABEL-SCREEN	records_decomposition	runtime use-site screen	The wrapper adds a productivity assertion without preserving valency, complement type, omission source, or relation provenance.	Block supported_productive and migrate uses to typed nodes plus optional internal span grouping.	Do not lose overt verb/object spans while retiring the unsupported language claim.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_VO_SURFACE_ORDER_BUT_PRODUCTIVITY_LABEL_IS_IMPLEMENTATION_UMBRELLA_DECOMPOSE_BY_VALENCY_AND_CONSTRUCTION
TransitiveVP	TVP-C01	runtime_claim	TransitiveVP is used as a transparent wrapper for overt verb-object spans, relative-clause object gaps, clause-relation members, and other nested contexts.	PROJECT-CP021B-R33-FINAL-LANGUAGE-LABEL-SCREEN	records_runtime_umbrella	main.js constructors and wrapper use sites	The runtime label covers structurally different sources of apparent transitivity.	Preserve span grouping internally but split overt complement, licensed gap, and context-driven omission analyses.	Do not infer a single Cantonese construction from wrapper reuse.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_TRANSITIVE_VP_SCHEMA_WITH_LEXEME_VALENCY_NULL_ARGUMENT_AND_COMPLEMENT_TYPE_SPLIT_REQUIRED
TransitiveVP	TVP-C02	language	A broad transitive VP schema with a verb and NP complement is independently documented for Cantonese.	SRC-ALDERETE-ETAL-2017-SYNOPSIS	supports_broad_schema	printed p. 37, simple VP inventory	The synopsis distinguishes transitive and ditransitive VP schemata.	Retain a transparent transitive schema only when lexical/use valency is established.	Do not assign transitivity to every action_verb or every verb followed by nominal material.	VERIFIED_FULL_TEXT	SOURCE_LINKED_TRANSITIVE_VP_SCHEMA_WITH_LEXEME_VALENCY_NULL_ARGUMENT_AND_COMPLEMENT_TYPE_SPLIT_REQUIRED
TransitiveVP	TVP-C03	boundary	An SV surface can contain an intransitive verb, a transitive verb whose object is dropped, or a verb followed by an adjective phrase.	SRC-WONG-2023-LANGUAGE-SAMPLE	distinguishes_surface_from_valency	official PDF pp. 52-53, lines 1890-1913	Wong explicitly includes transitive verbs with dropped objects in the SV category.	Keep null-object licensing and lexical intransitivity distinct even when the surface has one verb.	Do not infer transitivity or intransitivity from overt token count alone.	VERIFIED_FULL_TEXT	SOURCE_LINKED_TRANSITIVE_VP_SCHEMA_WITH_LEXEME_VALENCY_NULL_ARGUMENT_AND_COMPLEMENT_TYPE_SPLIT_REQUIRED
TransitiveVP	TVP-C04	boundary	VO/SVO coding includes copular, existential, and ditransitive profiles and recoverable omissions.	SRC-WONG-2023-LANGUAGE-SAMPLE	shows_complement_heterogeneity	official PDF pp. 51-52, lines 1848-1889	The source’s descriptive categories cross several predicate and argument types.	Preserve complement type and construction family rather than using one generic object slot.	Do not treat NP, proposition, recipient, theme, predicative nominal, and existential pivot as equivalent objects.	VERIFIED_FULL_TEXT	SOURCE_LINKED_TRANSITIVE_VP_SCHEMA_WITH_LEXEME_VALENCY_NULL_ARGUMENT_AND_COMPLEMENT_TYPE_SPLIT_REQUIRED
TransitiveVP	TVP-C05	parser_representation	Relative-clause object gaps and ordinary overt objects require separate licensing provenance even when both are wrapped as TransitiveVP.	PROJECT-CP021B-R33-FINAL-LANGUAGE-LABEL-SCREEN	records_gap_boundary	main.js relative-gap and overt-object constructors	The runtime creates TransitiveVP in both overt and gap-licensed contexts.	Carry explicit gap/antecedent provenance and do not insert hidden object tokens.	Do not use a transparent wrapper to erase the difference between overt complement and syntactic/discourse gap.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_TRANSITIVE_VP_SCHEMA_WITH_LEXEME_VALENCY_NULL_ARGUMENT_AND_COMPLEMENT_TYPE_SPLIT_REQUIRED
TransitiveVP	TVP-C06	parser_representation	TransitiveVP should remain an internal compositional wrapper, not a promoted productive Cantonese construction.	PROJECT-CP021B-R33-FINAL-LANGUAGE-LABEL-SCREEN	records_final_disposition	R33 umbrella audit	The broad schema is source-linked, but its runtime scope exceeds any one claim and depends on lexical and constructional licensing.	Mark source-linked with required valency/null-argument/complement split; keep supported_productive at zero.	Do not retire useful transparent structure or promote the wrapper itself as language fact.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_TRANSITIVE_VP_SCHEMA_WITH_LEXEME_VALENCY_NULL_ARGUMENT_AND_COMPLEMENT_TYPE_SPLIT_REQUIRED
