construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
QuantityNP	QNP-C01	language	A quantity expression such as 好多 can directly modify a visible nominal head such as 嘢.	SRC-YIP-MATTHEWS-2000-BASIC	supports_visible_head_quantity_np	Unit 13, printed p. 67; Yahpbihn yáuh hóu dō yéh	The reference contains the transparent sequence quantity expression + overt noun within a full existential clause.	Retain the narrow visible-head QuantityNP profile.	Do not infer all numeral/measure expressions belong to this NP schema.	VERIFIED_FULL_TEXT	VISIBLE_HEAD_QUANTITY_NP_LINKED_BARE_AMOUNT_REALIGNMENT_REQUIRED
QuantityNP	QNP-C02	nominal_boundary	Cantonese classifier research distinguishes Num-CL-N, CL-N, and bare N schemata rather than one unrestricted quantity-plus-head rule.	SRC-BOND-SIO-2024-CLASSIFIERS	supports_nominal_schema_boundary	pp. 61-66; Table 1; examples 1-3	The implemented HPSG analysis separates overt classifier/noun configurations and their interpretations.	Keep classifier-bearing NPs separate from direct quantifier+noun expressions.	Do not import the HPSG ontology wholesale or erase regional variation.	VERIFIED_FULL_TEXT	VISIBLE_HEAD_QUANTITY_NP_LINKED_BARE_AMOUNT_REALIGNMENT_REQUIRED
QuantityNP	QNP-C03	nominal_boundary	Numeral-classifier-noun and classifier/noun ellipsis patterns require overt-structure and discourse distinctions.	SRC-XIA-2025-CLASSIFIERS	supports_classifier_ellipsis_boundary	pp. 6-11; examples 13-15; Figures 2-3	The paper uses coordination and ellipsis diagnostics to separate classifier structures.	Do not use QuantityNP as a catch-all for measure phrases or classifier ellipsis.	Do not infer a silent noun in every bare measure expression.	VERIFIED_FULL_TEXT	VISIBLE_HEAD_QUANTITY_NP_LINKED_BARE_AMOUNT_REALIGNMENT_REQUIRED
QuantityNP	QNP-C04	representation_gap	The accepted bare 三十蚊 amount does not match the runtime’s declared quantity + visible head noun example 好多嘢.	PROJECT-CP021B-R19-MEASURE-SCALAR	records_schema_mismatch	R19 accepted-fixture and category-template inspection	Currency 蚊 is treated elsewhere as a nominal measure/currency unit, while QuantityNP claims a visible head noun.	Realign bare currency amounts to MeasureExpression or a bounded amount fragment.	Do not call a unit a lexical noun head merely to preserve the current label.	VERIFIED_INTERNAL_RECORD	VISIBLE_HEAD_QUANTITY_NP_LINKED_BARE_AMOUNT_REALIGNMENT_REQUIRED
QuantityNP	QNP-C05	evidence_gap	No inspected source supports the accepted 佢三蚊 parse as a context-free QuantityNP.	PROJECT-CP021B-R19-MEASURE-SCALAR	records_direct_source_gap	R19 accepted-fixture inspection	The sequence has a pronoun followed by a currency amount; the QuantityNP label does not explain their relation.	Quarantine the fixture’s current label pending separate structural analysis.	Do not derive a possessive, price, beneficiary, or topic relation from adjacency.	VERIFIED_INTERNAL_RECORD	VISIBLE_HEAD_QUANTITY_NP_LINKED_BARE_AMOUNT_REALIGNMENT_REQUIRED
QuantityNP	QNP-C06	disposition	QuantityNP should be restricted to transparent quantity + overt nominal-head material and separated from bare amount/measure expressions.	PROJECT-CP021B-R19-MEASURE-SCALAR	records_narrowing_result	R19 synthesis	External evidence supports the visible-head profile and distinct classifier/measure structures.	Narrow the label and realign amount fixtures in a future authorized implementation.	Do not change parser behavior during this checkpoint.	VERIFIED_INTERNAL_RECORD	VISIBLE_HEAD_QUANTITY_NP_LINKED_BARE_AMOUNT_REALIGNMENT_REQUIRED
ApproximateQuantity	APQ-C01	language	Cantonese has postposed approximators 咁上下 and 左右 after a number and, where present, its classifier.	SRC-TANG-2024-CANTONESE-GRAMMAR-GUIDE	supports_postposed_approximation	pp. 34-35; 一公斤咁上下 and 三日左右	The guide explicitly contrasts postposed 咁上下/左右 with preposed approximators.	Support marker-specific postposed approximation patterns.	Do not infer that all approximation markers share the same position or syntax.	VERIFIED_AUTHOR_FULL_TEXT	APPROXIMATION_MARKER_AND_POSITION_SPLIT_WITH_POSTCLASSIFIER_DOU6_SOURCE_GAP
ApproximateQuantity	APQ-C02	language_boundary	大約 and 差唔多 occur before the number, whereas 咁上下 and 左右 occur after it.	SRC-TANG-2024-CANTONESE-GRAMMAR-GUIDE	supports_position_split	p. 34	The guide states a positional contrast among approximation expressions.	Split approximation by marker and position.	Do not model approximation as one freely permutable slot.	VERIFIED_AUTHOR_FULL_TEXT	APPROXIMATION_MARKER_AND_POSITION_SPLIT_WITH_POSTCLASSIFIER_DOU6_SOURCE_GAP
ApproximateQuantity	APQ-C03	measure_boundary	The attested 三日左右 is a complete approximate duration expression and does not require a recovered noun head.	SRC-TANG-2024-CANTONESE-GRAMMAR-GUIDE	supports_measure_phrase_without_hidden_noun	p. 35	A numeral plus temporal unit plus 左右 is presented as an independent duration phrase.	Allow bounded measure expressions without fabricating an object noun.	Do not infer that every approximate measure phrase is an object NP.	VERIFIED_AUTHOR_FULL_TEXT	APPROXIMATION_MARKER_AND_POSITION_SPLIT_WITH_POSTCLASSIFIER_DOU6_SOURCE_GAP
ApproximateQuantity	APQ-C04	evidence_gap	No inspected authoritative source attests the exact post-classifier approximation use of 度 in 七杯度.	PROJECT-CP021B-R19-MEASURE-SCALAR	records_direct_source_gap	R19 exact-string and grammar search	Searches recovered locative 度 and other approximators, but not the runtime’s exact marker use.	Keep 七杯度 and the 度 rule quarantined.	Do not infer validity from the accepted fixture, code comment, or analogy with 左右.	VERIFIED_INTERNAL_RECORD	APPROXIMATION_MARKER_AND_POSITION_SPLIT_WITH_POSTCLASSIFIER_DOU6_SOURCE_GAP
ApproximateQuantity	APQ-C05	evidence_gap	No source establishes productive numeral + arbitrary classifier + 度 approximation.	PROJECT-CP021B-R19-MEASURE-SCALAR	records_productivity_gap	main.js category template versus R19 source screen	The runtime declares a productive template beyond the evidence recovered.	Downgrade the productivity claim and require direct marker research.	Do not treat absence of counterexamples as support.	VERIFIED_INTERNAL_RECORD	APPROXIMATION_MARKER_AND_POSITION_SPLIT_WITH_POSTCLASSIFIER_DOU6_SOURCE_GAP
ApproximateQuantity	APQ-C06	representation	The same runtime label also wraps price-noun + approximation and any core containing 左右.	PROJECT-CP021B-R19-MEASURE-SCALAR	records_runtime_conflation	main.js ApproximateQuantity category templates and 左右 fallback	Three structurally different paths share one node without a source-established common grammar.	Split marker-specific measure approximation from price fragments and broad fallbacks.	Do not assume common label means common constituent structure.	VERIFIED_INTERNAL_RECORD	APPROXIMATION_MARKER_AND_POSITION_SPLIT_WITH_POSTCLASSIFIER_DOU6_SOURCE_GAP
ApproximateQuantity	APQ-C07	boundary	Postposed 左右 evidence does not validate post-classifier 度 or arbitrary whole-clause wrapping.	PROJECT-CP021B-R19-MEASURE-SCALAR	records_forbidden_analogy	R19 source comparison	The only directly linked postposed approximators are marker-specific forms in the guide.	Keep each marker and scope independently sourced.	Do not transfer order or productivity from 左右 to 度.	VERIFIED_INTERNAL_RECORD	APPROXIMATION_MARKER_AND_POSITION_SPLIT_WITH_POSTCLASSIFIER_DOU6_SOURCE_GAP
ApproximateQuantity	APQ-C08	disposition	ApproximateQuantity requires a marker/position/scope split, with the accepted 度 family retained as a direct-source gap.	PROJECT-CP021B-R19-MEASURE-SCALAR	records_split_result	R19 synthesis	Evidence supports some approximation constructions but not the current umbrella.	Narrow 左右/咁上下; quarantine 度 and broad fallbacks pending research.	Do not change runtime or fixture expectations in R19.	VERIFIED_INTERNAL_RECORD	APPROXIMATION_MARKER_AND_POSITION_SPLIT_WITH_POSTCLASSIFIER_DOU6_SOURCE_GAP
ScalarRangeFragment	SRF-C01	representation	The runtime activates ScalarRangeFragment for any core containing the lexical item 價位.	PROJECT-CP021B-R19-MEASURE-SCALAR	records_lexical_trigger	main.js 價位 fallback and category template	The label is triggered by token presence rather than a demonstrated fragment construction.	Treat 價位 first as lexical nominal material.	Do not infer fragment status, range semantics, or discourse completeness from one token.	VERIFIED_INTERNAL_RECORD	LEXICAL_PRICE_RANGE_WRAPPER_UNEXERCISED_MERGE_OR_RETIRE
ScalarRangeFragment	SRF-C02	fixture_status	ScalarRangeFragment has no accepted regression fixture family.	PROJECT-CP021B-R19-MEASURE-SCALAR	records_dormant_runtime_status	R19 accepted-fixture impact audit	No accepted case exercises the label.	Keep the path dormant and non-promotable.	Zero fixtures do not prove ungrammaticality; they show lack of validated runtime ownership.	VERIFIED_INTERNAL_RECORD	LEXICAL_PRICE_RANGE_WRAPPER_UNEXERCISED_MERGE_OR_RETIRE
ScalarRangeFragment	SRF-C03	evidence_gap	No inspected source establishes modifier + 價位 + optional particle as a productive standalone fragment.	PROJECT-CP021B-R19-MEASURE-SCALAR	records_direct_source_gap	R19 source search and comparison	No construction-specific authority was recovered for the exact wrapper.	Require direct discourse evidence before retaining a fragment node.	Do not use dictionary meaning or English price range as construction evidence.	VERIFIED_INTERNAL_RECORD	LEXICAL_PRICE_RANGE_WRAPPER_UNEXERCISED_MERGE_OR_RETIRE
ScalarRangeFragment	SRF-C04	representation_boundary	A lexical range noun can be represented as ordinary NP material without asserting an independent fragment construction.	PROJECT-CP021B-R19-MEASURE-SCALAR	records_lower_claim_alternative	R19 representation synthesis	The runtime’s semantic-domain metadata can be preserved without a constructional language claim.	Merge into ordinary nominal structure unless discourse evidence establishes a fragment relation.	Do not insert hidden copular, scalar, or question structure.	VERIFIED_INTERNAL_RECORD	LEXICAL_PRICE_RANGE_WRAPPER_UNEXERCISED_MERGE_OR_RETIRE
ScalarRangeFragment	SRF-C05	disposition	The unexercised lexical wrapper should merge into ordinary NP/scalar lexical handling or retire.	PROJECT-CP021B-R19-MEASURE-SCALAR	records_merge_retire_result	R19 synthesis	No unique sourced behavior remains for ScalarRangeFragment.	Mark merge/retire candidate; do not activate.	Do not change runtime behavior during the evidence-only checkpoint.	VERIFIED_INTERNAL_RECORD	LEXICAL_PRICE_RANGE_WRAPPER_UNEXERCISED_MERGE_OR_RETIRE
ScalarValueQuestion	SVQ-C01	language	Bare 幾錢呀 is attested as a Cantonese price question in a corpus dialogue.	SRC-TAM-2021-DOZE	supports_exact_price_question	p. 557, example (21): 幾錢呀 / 五毫子	A historical-film corpus exchange contains the exact price question 幾錢呀 and the amount response 五毫子.	Retain a lexicalized/bounded price-question profile.	Do not infer current frequency, arbitrary optional arguments, or a general scalar syntax from one exchange.	VERIFIED_PUBLISHER_FULL_TEXT	PRICE_AMOUNT_AND_SCALAR_DIMENSION_QUESTION_SPLIT_REQUIRED
ScalarValueQuestion	SVQ-C02	language	Cantonese also asks price with 幾多錢 and age with 幾多歲.	SRC-YIP-MATTHEWS-2000-BASIC	supports_wh_measure_subtypes	Unit 24, printed p. 127	The reference gives distinct overt wh-measure phrases for price and age.	Represent lexical material and measured domain overtly.	Do not collapse 幾錢, 幾多錢, and 幾多歲 into one unanalyzed token class.	VERIFIED_FULL_TEXT	PRICE_AMOUNT_AND_SCALAR_DIMENSION_QUESTION_SPLIT_REQUIRED
ScalarValueQuestion	SVQ-C03	language	Question-use 幾 combines with adjectives or adverbs to form dimensional question phrases such as 幾耐 and 幾長.	SRC-YIP-MATTHEWS-2000-BASIC	supports_scalar_dimension_question	Unit 24, printed p. 127; géi loih and trousers géi chèuhng	The reference explicitly describes 幾 combining with adverbs and adjectives.	Retain a compositional 幾 + scalar-dimension-predicate profile.	Do not infer that every stative predicate combines freely with 幾.	VERIFIED_FULL_TEXT	PRICE_AMOUNT_AND_SCALAR_DIMENSION_QUESTION_SPLIT_REQUIRED
ScalarValueQuestion	SVQ-C04	construction_boundary	Lexical price questions and compositional dimensional questions have different overt structures.	SRC-YIP-MATTHEWS-2000-BASIC	supports_structural_split	Unit 24, printed p. 127	幾多錢 contains quantity and currency material; 幾長 contains a scalar predicate.	Split price-amount wh expressions from degree/dimension wh predication.	Shared English how much/how does not prove one Cantonese construction.	VERIFIED_FULL_TEXT	PRICE_AMOUNT_AND_SCALAR_DIMENSION_QUESTION_SPLIT_REQUIRED
ScalarValueQuestion	SVQ-C05	representation	The runtime currently uses one label for exact 幾錢 and punctuation-gated 幾 + 遠/貴/高/耐.	PROJECT-CP021B-R19-MEASURE-SCALAR	records_runtime_conflation	main.js scalarValueQuestionFallback and scalarDimensionQuestionFallbackForPunctuation	Two different templates and activation mechanisms share one node.	Use subtypes or separate nodes while preserving overt wh and predicate material.	Do not present punctuation as Cantonese grammatical licensing.	VERIFIED_INTERNAL_RECORD	PRICE_AMOUNT_AND_SCALAR_DIMENSION_QUESTION_SPLIT_REQUIRED
ScalarValueQuestion	SVQ-C06	evidence_gap	The runtime’s optional quantity, person NP, and approximation slots around 幾錢 lack direct source support.	PROJECT-CP021B-R19-MEASURE-SCALAR	records_exact_template_gap	R19 source comparison with category template	Exact 幾錢 is attested, but the surrounding cross-product is not.	Narrow the price profile to attested overt forms.	Do not generate per-person or approximate price-question combinations by slot analogy.	VERIFIED_INTERNAL_RECORD	PRICE_AMOUNT_AND_SCALAR_DIMENSION_QUESTION_SPLIT_REQUIRED
ScalarValueQuestion	SVQ-C07	orthography_boundary	Question punctuation is a parser disambiguation cue, not independent linguistic evidence that activates scalar-question syntax.	PROJECT-CP021B-R19-MEASURE-SCALAR	records_parser_language_boundary	scalarDimensionQuestionFallbackForPunctuation	The runtime requires written punctuation for one path although spoken Cantonese licensing is prosodic/contextual.	Keep orthographic routing separate from the language claim.	Do not infer unpunctuated speech is non-question or punctuated strings are automatically grammatical.	VERIFIED_INTERNAL_RECORD	PRICE_AMOUNT_AND_SCALAR_DIMENSION_QUESTION_SPLIT_REQUIRED
ScalarValueQuestion	SVQ-C08	disposition	ScalarValueQuestion must split lexical price-amount wh expressions from compositional scalar-dimension questions.	PROJECT-CP021B-R19-MEASURE-SCALAR	records_split_result	R19 synthesis	Both subfamilies are source-linked, but the umbrella and optional-slot cross-product are not.	Narrow each subtype separately and retain exact-template gaps.	Do not change parser behavior during R19.	VERIFIED_INTERNAL_RECORD	PRICE_AMOUNT_AND_SCALAR_DIMENSION_QUESTION_SPLIT_REQUIRED
