construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
SuggestionQuestion	SUG-C03	attestation	The coursebook directly attests 不如放咗工，我哋一齊去瞄下吖 and identifies 不如…吖 as expressing a suggestion.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	attests_exact_suggestion	Lesson 6 dialogue and vocabulary entry 不如……吖	The overt proposal includes a subject and VP and is presented as a suggestion.	Support a suggestion utterance construction retaining the full proposal clause.	Do not reduce the proposal to a bare VP or infer a hidden question operator.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SOURCE_LINKED_SUGGESTION_UTTERANCE_REALIGNMENT_AND_PARTICLE_CONTEXT_SPLIT_REQUIRED
SuggestionQuestion	SUG-C04	speech_act_boundary	The same source explicitly says Cantonese 不如 is normally used alone to make a suggestion politely, not that it forms a syntactic question.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	supports_utterance_not_question_reanalysis	Lesson 6 explanation of 不如	Examples are translated as polite proposals such as “how about we…”, but the source categorizes the function as suggestion.	Realign the node name/function away from intrinsic questionhood.	Do not use English question-like translations as proof of Cantonese interrogative structure.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SOURCE_LINKED_SUGGESTION_UTTERANCE_REALIGNMENT_AND_PARTICLE_CONTEXT_SPLIT_REQUIRED
SuggestionQuestion	SUG-C05	context_boundary	The coursebook’s examples allow an overt reason or circumstance before the suggestion.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	attests_context_plus_proposal	Lesson 6 examples 佢身體唔好…不如我哋…, 佢咁忙…不如我哋…	The preceding material motivates the proposal but is not necessarily a dedicated discourse-marker token.	Represent reason/context and proposal as separately visible relations.	Do not collapse arbitrary preceding clauses into one optional discourse-marker slot.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SOURCE_LINKED_SUGGESTION_UTTERANCE_REALIGNMENT_AND_PARTICLE_CONTEXT_SPLIT_REQUIRED
SuggestionQuestion	SUG-C06	composition	The attested suggestion contains ordinary subject and predicate structure inside the proposal.	PROJECT-CP021B-R27-DIRECTIVE-SUGGESTION-PRIORITY	records_representation_need	runtime/source comparison	The runtime VP slot can obscure an overt proposal subject and larger clause structure.	Compose suggestion force over an ordinary clause or VP according to the overt surface.	Do not insert or delete a subject to fit the template.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_SUGGESTION_UTTERANCE_REALIGNMENT_AND_PARTICLE_CONTEXT_SPLIT_REQUIRED
SuggestionQuestion	SUG-C07	particle_boundary	Final 吖 is attested in the pedagogical examples, but a generic optional particle slot remains unsupported.	PROJECT-CP021B-R27-DIRECTIVE-SUGGESTION-PRIORITY	records_particle_scope_gap	source comparison with main.js particle? slot	The source links one recurring form to a suggestion context; it does not license all final particles.	Preserve exact particle identity and leave unsourced combinations review-bearing.	Do not treat every particle-final 不如 utterance as equivalent.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_SUGGESTION_UTTERANCE_REALIGNMENT_AND_PARTICLE_CONTEXT_SPLIT_REQUIRED
SuggestionQuestion	SUG-C08	disposition	The best-supported analysis is a suggestion utterance relation over overt proposal material, not a generic question wrapper.	PROJECT-CP021B-R27-DIRECTIVE-SUGGESTION-PRIORITY	records_disposition	R27 synthesis	Exact suggestion uses are pedagogically attested; interrogative status and free cross-products are not.	Realign or rename in future remediation and add negative boundaries before activation.	Do not change runtime behavior during the research freeze.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_SUGGESTION_UTTERANCE_REALIGNMENT_AND_PARTICLE_CONTEXT_SPLIT_REQUIRED
PriorityMarkerClause	PRI-C01	runtime_claim	The runtime wraps an action node followed by 先 and optional particle as PriorityMarkerClause.	PROJECT-CP021B-R27-DIRECTIVE-SUGGESTION-PRIORITY	records_runtime_template	main.js makePriorityMarkerClause and priority-marker pass	The node assigns a “do this first” interpretation without a lexical/scope subtype test.	Retain overt action, 先, and particle, but split priority from other 先 uses.	Do not treat adjacency alone as proof of simple priority.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_POSTVERBAL_SIN1_PRIORITY_WITH_PARTICLEIZED_AND_PREPARATORY_SUBTYPE_SPLIT_REQUIRED
PriorityMarkerClause	PRI-C02	fixture_impact	No non-held-out accepted regression snapshot exercises PriorityMarkerClause.	PROJECT-CP021B-R27-DIRECTIVE-SUGGESTION-PRIORITY	records_unexercised_path	test-data/regression-snapshots.json	The generative path remains unaccepted despite runtime availability.	Keep it research-mapped but implementation-frozen.	Do not treat zero fixtures as proof that postverbal 先 is absent from Cantonese.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_POSTVERBAL_SIN1_PRIORITY_WITH_PARTICLEIZED_AND_PREPARATORY_SUBTYPE_SPLIT_REQUIRED
PriorityMarkerClause	PRI-C03	construction_core	Contemporary Cantonese postverbal sin1 prominently expresses “first,” while also having multiple grammatical and pragmatic meanings.	SRC-ZHOU-2018-POSTVERBAL-SIN1	supports_postverbal_priority_and_polysemy	official abstract and article introduction	The article identifies postverbal placement as prominent for the priority meaning and emphasizes polysemy.	Support a narrow postverbal priority subtype while requiring sense differentiation.	Do not convert the diachronic account into a free parser template.	VERIFIED_OFFICIAL_PUBLISHER_ABSTRACT_AND_FULL_TEXT	SOURCE_LINKED_POSTVERBAL_SIN1_PRIORITY_WITH_PARTICLEIZED_AND_PREPARATORY_SUBTYPE_SPLIT_REQUIRED
PriorityMarkerClause	PRI-C04	analysis_boundary	Sybesma independently separates several sin forms by semantics, pronunciation, and distribution and confirms postverbal sin1 as adverbial.	SRC-SYBESMA-2013	supports_multiple_subtypes	author-uploaded chapter abstract and full discussion	Postverbal 先 is not one homogeneous item or distribution.	Preserve sense and distribution distinctions rather than one wrapper.	Do not import the contact analysis or assume universal speaker behavior.	VERIFIED_FULL_TEXT	SOURCE_LINKED_POSTVERBAL_SIN1_PRIORITY_WITH_PARTICLEIZED_AND_PREPARATORY_SUBTYPE_SPLIT_REQUIRED
PriorityMarkerClause	PRI-C05	attestation	The coursebook gives 你打電話先啦 in a proposal/request context.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	attests_postverbal_sin_particle_surface	telephone lesson particle table	The overt sequence contains action + 先 + 啦 and is pragmatically directive/proposal-like.	Attest the surface while keeping priority meaning and speech-act force separately represented.	Do not infer that every V先啦 has identical force or scope.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SOURCE_LINKED_POSTVERBAL_SIN1_PRIORITY_WITH_PARTICLEIZED_AND_PREPARATORY_SUBTYPE_SPLIT_REQUIRED
PriorityMarkerClause	PRI-C06	subtype_boundary	The same coursebook documents 第二時先啦 and V定…先 as distinct uses involving deferral or advance preparation.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	attests_non_simple_priority_subtypes	第二時先啦 explanation; 落定啲訂先 and 開會前睇定啲文件先	Visible 先 participates in particleized and preparatory patterns not reducible to generic action-first sequencing.	Split particleized deferral, preparatory V定…先, and ordinary priority.	Do not label all postverbal 先 as the same construction or meaning.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SOURCE_LINKED_POSTVERBAL_SIN1_PRIORITY_WITH_PARTICLEIZED_AND_PREPARATORY_SUBTYPE_SPLIT_REQUIRED
PriorityMarkerClause	PRI-C07	scope_boundary	The priority relation may scope over a clause or event sequence and interact with sentence-final particles.	PROJECT-CP021B-R27-DIRECTIVE-SUGGESTION-PRIORITY	records_scope_gap	runtime/source comparison	The runtime actionNode wrapper does not encode the alternative event or ordering domain.	Record the overt marker and leave the comparison/sequence domain discourse-linked when absent.	Do not insert a hidden later event or translate all cases as “first” without context.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_POSTVERBAL_SIN1_PRIORITY_WITH_PARTICLEIZED_AND_PREPARATORY_SUBTYPE_SPLIT_REQUIRED
PriorityMarkerClause	PRI-C08	disposition	The evidence supports postverbal priority 先 but requires splits for particleized, preparatory, and other polysemous uses.	PROJECT-CP021B-R27-DIRECTIVE-SUGGESTION-PRIORITY	records_disposition	R27 synthesis	The linguistic core is sourced; the current generic wrapper is too broad and unexercised.	Narrow and split in future remediation with marker-sense and scope tests.	Do not change parser behavior during the research freeze.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_POSTVERBAL_SIN1_PRIORITY_WITH_PARTICLEIZED_AND_PREPARATORY_SUBTYPE_SPLIT_REQUIRED
PoliteImperativeClause	POL-C01	runtime_claim	The runtime template requires 請 + addressee + optional time + path phrase + predicate + optional particle; the fallback is specifically built around 沿住 + path.	PROJECT-CP021B-R27-DIRECTIVE-SUGGESTION-PRIORITY	records_runtime_template	main.js PoliteImperativeClause template and politePathImperativeFallback	The label conflates request politeness with one unusually specific path-command shape.	Separate request marker/addressee from ordinary time, path, predicate, and particle composition.	Do not treat the fixed path schema as a sourced Cantonese construction.	VERIFIED_INTERNAL_RECORD	GENERIC_REQUEST_COMPONENTS_SOURCE_LINKED_EXACT_QING2_ADDRESSEE_PATH_TEMPLATE_GAP_AND_REALIGNMENT_REQUIRED
PoliteImperativeClause	POL-C02	fixture_impact	No non-held-out accepted regression snapshot exercises PoliteImperativeClause.	PROJECT-CP021B-R27-DIRECTIVE-SUGGESTION-PRIORITY	records_unexercised_path	test-data/regression-snapshots.json	The path-specific wrapper is unaccepted.	Keep exact template quarantined pending sourced remediation and focused fixtures.	Do not infer ungrammaticality of ordinary polite requests.	VERIFIED_INTERNAL_RECORD	GENERIC_REQUEST_COMPONENTS_SOURCE_LINKED_EXACT_QING2_ADDRESSEE_PATH_TEMPLATE_GAP_AND_REALIGNMENT_REQUIRED
PoliteImperativeClause	POL-C03	attestation	The coursebook directly gives 請你等一等 and 請你哋睇一下/填一下呢啲資料.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	attests_qing_request	telephone and travel dialogues	Ordinary 請 + addressee + action requests are attested without the runtime’s required path phrase.	Support generic request composition while narrowing the current path-specific template.	Do not infer a mandatory overt addressee or path phrase from these examples.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	GENERIC_REQUEST_COMPONENTS_SOURCE_LINKED_EXACT_QING2_ADDRESSEE_PATH_TEMPLATE_GAP_AND_REALIGNMENT_REQUIRED
PoliteImperativeClause	POL-C04	attestation	The beginner textbook gives classroom directives formed with 唔該 plus action material, including 唔該講大聲啲 and 唔該講慢啲.	SRC-CHOW-2007-CANTONESE-EVERYONE	attests_mgoi_request_formula	printed pp. 23-25 classroom expressions	Polite directive force can be expressed with a conventional interaction formula distinct from 請.	Keep marker/formula identity visible and separate from the requested VP.	Do not treat 請 and 唔該 as freely interchangeable syntax.	VERIFIED_USER_PROVIDED_SCAN_AND_BIBLIOGRAPHIC_METADATA	GENERIC_REQUEST_COMPONENTS_SOURCE_LINKED_EXACT_QING2_ADDRESSEE_PATH_TEMPLATE_GAP_AND_REALIGNMENT_REQUIRED
PoliteImperativeClause	POL-C05	marker_boundary	The advanced coursebook also uses 麻煩 and 唔該 in requests, showing that politeness is not one marker slot with uniform syntax.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	attests_marker_heterogeneity	dialogues including 麻煩你哋填一下 and 唔該你快啲	Request strategies differ lexically and pragmatically.	Represent lexical request formulae and compositional 請 requests as separate subtypes.	Do not infer identical register, syntax, or social meaning across markers.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	GENERIC_REQUEST_COMPONENTS_SOURCE_LINKED_EXACT_QING2_ADDRESSEE_PATH_TEMPLATE_GAP_AND_REALIGNMENT_REQUIRED
PoliteImperativeClause	POL-C06	composition	The attested requests use ordinary predicates, objects, and manner material rather than a dedicated imperative VP shape.	PROJECT-CP021B-R27-DIRECTIVE-SUGGESTION-PRIORITY	records_compositional_boundary	runtime/source comparison	The speech-act layer need not replace the internal VP/NP structure.	Preserve ordinary predicate and argument nodes under a request relation.	Do not erase objects, degree material, time, or path structure under one label.	VERIFIED_INTERNAL_RECORD	GENERIC_REQUEST_COMPONENTS_SOURCE_LINKED_EXACT_QING2_ADDRESSEE_PATH_TEMPLATE_GAP_AND_REALIGNMENT_REQUIRED
PoliteImperativeClause	POL-C07	exact_template_gap	No inspected source directly supports the exact runtime cross-product 請 + addressee + optional time + 沿住 + path + predicate (+ particle).	PROJECT-CP021B-R27-DIRECTIVE-SUGGESTION-PRIORITY	records_exact_template_gap	R27 source search	Generic requests and independent path expressions are supported separately.	Mark the exact path-command wrapper as a direct-source gap and merge/decompose unless later sourced.	Search failure is not evidence that a particular sentence is unacceptable.	VERIFIED_INTERNAL_RECORD	GENERIC_REQUEST_COMPONENTS_SOURCE_LINKED_EXACT_QING2_ADDRESSEE_PATH_TEMPLATE_GAP_AND_REALIGNMENT_REQUIRED
PoliteImperativeClause	POL-C08	disposition	The components support a general request layer, but the exact path-specific PoliteImperativeClause requires decomposition and narrowing.	PROJECT-CP021B-R27-DIRECTIVE-SUGGESTION-PRIORITY	records_disposition	R27 synthesis	Exact 請 and 唔該 requests are attested; the runtime cross-product is not.	Realign to ordinary clause/VP plus marker-specific request force in future remediation.	Do not change parser behavior during the research freeze.	VERIFIED_INTERNAL_RECORD	GENERIC_REQUEST_COMPONENTS_SOURCE_LINKED_EXACT_QING2_ADDRESSEE_PATH_TEMPLATE_GAP_AND_REALIGNMENT_REQUIRED
TimeToActionFrame	TTA-C01	runtime_claim	The runtime template recognizes fixed 係 + 時候 + predicate + optional particle as a time-to-action frame.	PROJECT-CP021B-R27-DIRECTIVE-SUGGESTION-PRIORITY	records_runtime_template	main.js TimeToActionFrame template and fallback	The template encodes an English-like “it is time to act” meaning from fixed components.	Keep the exact surface visible but require direct construction evidence before activation.	Do not infer a null expletive or English syntactic structure.	VERIFIED_INTERNAL_RECORD	COMPONENTS_LINKED_EXACT_HAI6_SI4HAU6_ACTION_FRAME_SOURCE_GAP_AND_QUARANTINE_OR_MERGE_REQUIRED
TimeToActionFrame	TTA-C02	fixture_impact	No non-held-out accepted regression snapshot exercises TimeToActionFrame.	PROJECT-CP021B-R27-DIRECTIVE-SUGGESTION-PRIORITY	records_unexercised_path	test-data/regression-snapshots.json	The label is unaccepted and unsupported at runtime level.	Maintain quarantine or merge status pending exact evidence.	Do not infer impossibility from zero fixtures.	VERIFIED_INTERNAL_RECORD	COMPONENTS_LINKED_EXACT_HAI6_SI4HAU6_ACTION_FRAME_SOURCE_GAP_AND_QUARANTINE_OR_MERGE_REQUIRED
TimeToActionFrame	TTA-C03	component_boundary	Cantonese 時候 is independently documented as a temporal head in overt temporal-adverbial clauses, including structures with 嘅 and an embedded predicate.	SRC-YIP-2024-TEMPORAL-ADVERBIAL-CLAUSES	supports_time_head_but_not_exact_frame	paper pp. 687-690, examples (3)-(4)	The source distinguishes overt 喺-headed and 當-headed temporal clauses and their time-head behavior.	Use it only to identify a temporal-head construction that differs from the runtime frame.	Do not treat every 時候 sequence as a time-to-action predicate.	VERIFIED_FULL_TEXT	COMPONENTS_LINKED_EXACT_HAI6_SI4HAU6_ACTION_FRAME_SOURCE_GAP_AND_QUARANTINE_OR_MERGE_REQUIRED
TimeToActionFrame	TTA-C04	component_attestation	The uploaded coursebook repeatedly attests 時候 in ordinary temporal expressions and clauses, but the inspected passages do not supply the exact 係時候 + action template.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	supports_component_and_gap	searchable full text; multiple …嘅時候 and 時候 expressions; no verified exact 係時候+VP locator	Temporal noun/head usage is real, while the selected runtime composition remains unverified.	Keep component evidence separate from construction-level support.	Do not promote a construction from lexical component co-occurrence.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	COMPONENTS_LINKED_EXACT_HAI6_SI4HAU6_ACTION_FRAME_SOURCE_GAP_AND_QUARANTINE_OR_MERGE_REQUIRED
TimeToActionFrame	TTA-C05	exact_form_gap	Targeted source searches did not recover a directly inspected scholarly or textbook attestation of the runtime’s exact fixed template.	PROJECT-CP021B-R27-DIRECTIVE-SUGGESTION-PRIORITY	records_direct_source_gap	R27 textbook and scholarly search log	No construction-level source edge was found for 係 + 時候 + action as implemented.	Retain as a documented gap rather than an accepted productive rule.	Absence from inspected sources is not evidence of unacceptability.	VERIFIED_INTERNAL_RECORD	COMPONENTS_LINKED_EXACT_HAI6_SI4HAU6_ACTION_FRAME_SOURCE_GAP_AND_QUARANTINE_OR_MERGE_REQUIRED
TimeToActionFrame	TTA-C06	representation	Even if an exact surface is later attested, copular, temporal-nominal, predicate, and speech-act analyses remain separable.	PROJECT-CP021B-R27-DIRECTIVE-SUGGESTION-PRIORITY	records_analysis_boundary	runtime/source comparison	The current wrapper preselects one semantic frame without representing alternatives.	Require overt-composition and competing-analysis checks before any future implementation.	Do not insert a hidden subject, expletive, or modal meaning.	VERIFIED_INTERNAL_RECORD	COMPONENTS_LINKED_EXACT_HAI6_SI4HAU6_ACTION_FRAME_SOURCE_GAP_AND_QUARANTINE_OR_MERGE_REQUIRED
TimeToActionFrame	TTA-C07	parser_disposition	The unsupported exact wrapper should be merged into ordinary components or remain quarantined unless a source establishes its distribution and meaning.	PROJECT-CP021B-R27-DIRECTIVE-SUGGESTION-PRIORITY	records_retirement_boundary	R27 evidence synthesis	Component support alone is insufficient for a dedicated language label.	Prefer merge/quarantine over speculative promotion.	Do not preserve a dedicated node solely because code exists.	VERIFIED_INTERNAL_RECORD	COMPONENTS_LINKED_EXACT_HAI6_SI4HAU6_ACTION_FRAME_SOURCE_GAP_AND_QUARANTINE_OR_MERGE_REQUIRED
TimeToActionFrame	TTA-C08	disposition	The best-supported disposition records component links but an exact construction gap.	PROJECT-CP021B-R27-DIRECTIVE-SUGGESTION-PRIORITY	records_disposition	R27 synthesis	No parser behavior change is authorized.	Carry the gap into the remediation queue with explicit source requirements.	Do not change parser behavior during the research freeze.	VERIFIED_INTERNAL_RECORD	COMPONENTS_LINKED_EXACT_HAI6_SI4HAU6_ACTION_FRAME_SOURCE_GAP_AND_QUARANTINE_OR_MERGE_REQUIRED
