construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
NominalModifierNP	NMN-C05	parser_representation	The dormant label overlaps active ModifiedNP, ModifierNP, AssociativeNP, RelativeClauseNP, StativeNominalComplement, and classifier-NP analyses.	PROJECT-CP021B-R32-NOMINAL-RELATIONS-SCREEN	records_duplicate_ontology	registry and cumulative R5/R11 source maps	Existing source-linked nodes already preserve the relevant overt distinctions; NominalModifierNP adds no sourced relation.	Merge the dormant label into the more specific analyses or retire it.	Do not activate a duplicate merely to increase coverage.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_NOMINAL_MODIFIER_SUBTYPES_DORMANT_DUPLICATE_MERGE_OR_RETIRE
NominalModifierNP	NMN-C06	disposition	NominalModifierNP should not be promoted as an independent Cantonese construction.	PROJECT-CP021B-R32-NOMINAL-RELATIONS-SCREEN	records_disposition	R32 synthesis	The source-backed content belongs to multiple existing subtype analyses.	Mark merge-or-retire while preserving all visible material.	Do not change parser behavior during the research freeze.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_NOMINAL_MODIFIER_SUBTYPES_DORMANT_DUPLICATE_MERGE_OR_RETIRE
OrdinalClassifierNP	OCN-C01	runtime_claim	The active runtime requires ordinal modifier + classifier + overt head noun, with 第二 as its lexical example.	PROJECT-CP021B-R32-NOMINAL-RELATIONS-SCREEN	records_runtime_template	main.js template around lines 3472-3482 and lexical entry 第二	The current template enforces a three-part headed ordinal-classifier NP and has no accepted regression occurrence.	Retain as internal provenance while testing headedness and lexical ambiguity.	Do not infer that every 第二 is ordinal or that an overt noun is always required.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_DAI6_ORDINAL_DETERMINER_WITH_HEADED_HEADLESS_AND_LEXICAL_DAI6JI6_SPLIT_REQUIRED
OrdinalClassifierNP	OCN-C02	language	Cantonese ordinals with 第 can function as determiners.	SRC-LAM-LAU-LEE-2024-SEGMENTATION	supports	PDF p. 5 section 4.4.3; 第-一	The segmentation scheme treats 第 ordinals as determiners and gives 第-一 “first”.	Preserve 第 and numeral identity as overt ordinal material.	Do not infer exhaustive ordinal syntax or adopt the annotation scheme as parser ontology.	VERIFIED_FULL_TEXT	SOURCE_LINKED_DAI6_ORDINAL_DETERMINER_WITH_HEADED_HEADLESS_AND_LEXICAL_DAI6JI6_SPLIT_REQUIRED
OrdinalClassifierNP	OCN-C03	language	A 第 ordinal may occur with a classifier while the nominal head is omitted.	SRC-LAM-LAU-LEE-2024-SEGMENTATION	supports_and_restricts	PDF p. 5 section 4.4.3; 第-二-隻	第-二-隻 is glossed “second one”, with the omitted referent constrained by classifier compatibility.	Split overt-head and classifier-headed noun-ellipsis profiles; retain context requirement without inserting a noun.	Do not require an overt head noun or invent the omitted referent.	VERIFIED_FULL_TEXT	SOURCE_LINKED_DAI6_ORDINAL_DETERMINER_WITH_HEADED_HEADLESS_AND_LEXICAL_DAI6JI6_SPLIT_REQUIRED
OrdinalClassifierNP	OCN-C04	boundary	The lexical string 第二 also has nonordinal Hong Kong Cantonese uses meaning next, another, or other.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	attests_lexicalized_boundary	printed p. 44; 第二個禮拜, 問第二個, 有冇第二啲嘢, 第二時	The coursebook explicitly says these 第二 nominal structures do not express ordinal sequencing.	Require contextual and nominal evidence before assigning an ordinal relation.	Do not label every 第二 as “second” or treat lexicalized next/other uses as ordinals.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SOURCE_LINKED_DAI6_ORDINAL_DETERMINER_WITH_HEADED_HEADLESS_AND_LEXICAL_DAI6JI6_SPLIT_REQUIRED
OrdinalClassifierNP	OCN-C05	parser_representation	The runtime conflates true ordinal determination, classifier-headed ellipsis, and lexicalized 第二 sequence/alternative meanings.	PROJECT-CP021B-R32-NOMINAL-RELATIONS-SCREEN	records_representation_boundary	runtime/template comparison with R32 sources	Source evidence requires a headed/headless split and a lexical-sense split.	Preserve surface tokens and attach the narrowest licensed analysis.	Do not disambiguate from token presence alone.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_DAI6_ORDINAL_DETERMINER_WITH_HEADED_HEADLESS_AND_LEXICAL_DAI6JI6_SPLIT_REQUIRED
OrdinalClassifierNP	OCN-C06	disposition	OrdinalClassifierNP requires subtype and lexical-sense splits before retention.	PROJECT-CP021B-R32-NOMINAL-RELATIONS-SCREEN	records_disposition	R32 synthesis	The core ordinal relation is sourced, but the current exact headed template is incomplete and overgeneralizes 第二.	Narrow to overt 第 ordinals with independently licensed classifier/head structure.	Do not change parser behavior during the research freeze.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_DAI6_ORDINAL_DETERMINER_WITH_HEADED_HEADLESS_AND_LEXICAL_DAI6JI6_SPLIT_REQUIRED
PossessiveNP	PNP-C01	runtime_claim	PossessiveNP is a dormant registry label with no active constructor, fallback, or accepted regression occurrence.	PROJECT-CP021B-R32-NOMINAL-RELATIONS-SCREEN	records_dormant_label	main.js registry and reference search	The label duplicates already mapped possession-related nominal structures.	Evaluate as a merge-or-retire candidate.	Do not activate an unsourced umbrella from its English label.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_POSSESSIVE_GE3_CLASSIFIER_AND_HEADLESS_SUBTYPES_DORMANT_DUPLICATE_MERGE_OR_RETIRE
PossessiveNP	PNP-C02	language	Possessor + 嘅 + noun is an attested Cantonese possessive-modification pattern.	SRC-SIO-2011-GE3	supports	printed p. 129; example 12	Sio illustrates possessors before 嘅 and a nominal head.	Preserve overt possessor, 嘅, and head noun in the AssociativeNP/modified-nominal analysis.	Do not infer that every 嘅 relation is possession or unify sentence-final 嘅.	VERIFIED_FULL_TEXT	SOURCE_LINKED_POSSESSIVE_GE3_CLASSIFIER_AND_HEADLESS_SUBTYPES_DORMANT_DUPLICATE_MERGE_OR_RETIRE
PossessiveNP	PNP-C03	language	Cantonese also licenses possessor + classifier + noun without overt 嘅 in bounded profiles.	SRC-LAM-LAU-LEE-2024-SEGMENTATION	supports	p. 11998 classifier/NP section; 我架車 and 樓下士多老闆架車	The source separates the possessor from an overt classifier+noun sequence.	Preserve the classifier-based possessive subtype separately from possessor+嘅.	Do not infer possession from arbitrary adjacency or omit the classifier.	VERIFIED_FULL_TEXT	SOURCE_LINKED_POSSESSIVE_GE3_CLASSIFIER_AND_HEADLESS_SUBTYPES_DORMANT_DUPLICATE_MERGE_OR_RETIRE
PossessiveNP	PNP-C04	language	Possessive classifier phrases are distributionally distinct from numeral and demonstrative classifier phrases.	SRC-XIA-2025-CLASSIFIERS	supports_and_differentiates	pp. 6 and 10-11; Table 1 and modified CL-N discussion	POSS-CL-N is grammatical and grouped with definite modified classifier phrases.	Retain the independently mapped PossessiveClassifierNP subtype.	Do not adopt the proposed branching analysis as uniquely settled or generalize across all classifiers.	VERIFIED_FULL_TEXT	SOURCE_LINKED_POSSESSIVE_GE3_CLASSIFIER_AND_HEADLESS_SUBTYPES_DORMANT_DUPLICATE_MERGE_OR_RETIRE
PossessiveNP	PNP-C05	language	A modifier followed by 嘅 may be referential without an overt nominal head.	SRC-SIO-2011-GE3	supports_and_restricts	printed pp. 132-133; examples 24-25	Headless modifier-嘅 nominals are distinct from sentence-final 嘅 and do not require an overt noun in the surface string.	Preserve a headless referential subtype without inserting a silent learner-visible noun.	Do not treat every bare 嘅 as possessive or fabricate a head noun.	VERIFIED_FULL_TEXT	SOURCE_LINKED_POSSESSIVE_GE3_CLASSIFIER_AND_HEADLESS_SUBTYPES_DORMANT_DUPLICATE_MERGE_OR_RETIRE
PossessiveNP	PNP-C06	disposition	PossessiveNP adds no sourced relation beyond the existing possessor+嘅, possessor+classifier, and headless nominal subtypes.	PROJECT-CP021B-R32-NOMINAL-RELATIONS-SCREEN	records_disposition	R32 synthesis and R5/R11 maps	The dormant umbrella duplicates narrower source-linked analyses.	Merge or retire it while preserving subtype provenance.	Do not change parser behavior during the research freeze.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_POSSESSIVE_GE3_CLASSIFIER_AND_HEADLESS_SUBTYPES_DORMANT_DUPLICATE_MERGE_OR_RETIRE
PossessiveTransferClause	PTC-C01	runtime_claim	The active fallback requires subject + 有 + classifier + object head + 要 + 畀 + recipient and packages the sequence as one PossessiveTransferClause.	PROJECT-CP021B-R32-NOMINAL-RELATIONS-SCREEN	records_runtime_template	main.js fallback around lines 12545-12574	The seven-slot wrapper combines possession, nominal quantity, modal, transfer predicate, and recipient; it has no accepted regression occurrence.	Retain only as internal provenance pending direct combined-template evidence.	Do not infer one Cantonese construction or hidden transferred event from code.	VERIFIED_INTERNAL_RECORD	COMPONENTS_SOURCE_LINKED_POSSESSION_MODAL_TRANSFER_EXACT_COMBINED_TEMPLATE_GAP_AND_CLAUSE_REALIGNMENT_REQUIRED
PossessiveTransferClause	PTC-C02	language	With an explicit subject, 有 can function as a possessive verb introducing an overt nominal.	SRC-LAM-LAU-LEE-2024-SEGMENTATION	supports_component	PDF p. 5 section 4.5.2; explicit-subject 有 example	The source distinguishes verbal possessive 有 with an explicit subject from existential-marker 有 without an overt subject.	Parse the possession relation independently and preserve its overt nominal.	Do not treat every 有 clause as transfer or combine possession with a later modal automatically.	VERIFIED_FULL_TEXT	COMPONENTS_SOURCE_LINKED_POSSESSION_MODAL_TRANSFER_EXACT_COMBINED_TEMPLATE_GAP_AND_CLAUSE_REALIGNMENT_REQUIRED
PossessiveTransferClause	PTC-C03	language	要 is a heterogeneous auxiliary/main-verb item whose complement and negation behavior require lexical analysis.	SRC-LUKE-NANCARROW-1998-AUXILIARIES	supports_component_and_restricts	printed pp. 81-98; core/non-core inventories and examples 41-55	Luke and Nancarrow distinguish auxiliary and main-verb uses and discuss position, scope, and lexical meanings including 要.	Retain 要 as an independently typed modal or verb rather than evidence for a special possession-transfer frame.	Do not infer obligation, intention, or one complement type from token presence alone.	VERIFIED_FULL_TEXT	COMPONENTS_SOURCE_LINKED_POSSESSION_MODAL_TRANSFER_EXACT_COMBINED_TEMPLATE_GAP_AND_CLAUSE_REALIGNMENT_REQUIRED
PossessiveTransferClause	PTC-C04	language	Lexical 畀 can express transfer with overt theme and recipient material.	SRC-LI-LEE-2021-DATIVE	supports_component	pp. 628-629; examples 2-6	The paper illustrates bounded lexical GIVE double-object orders and dative verb classes.	Parse the overt transfer predicate and participants independently of prior possession.	Do not infer that every 畀 is transfer, that order is universal, or that a preceding 有+NP licenses the combined clause.	VERIFIED_FULL_TEXT	COMPONENTS_SOURCE_LINKED_POSSESSION_MODAL_TRANSFER_EXACT_COMBINED_TEMPLATE_GAP_AND_CLAUSE_REALIGNMENT_REQUIRED
PossessiveTransferClause	PTC-C05	boundary	Independent support for 有 possession, 要, classifier NPs, and lexical 畀 does not establish the exact combined seven-slot runtime template.	PROJECT-CP021B-R32-NOMINAL-RELATIONS-SCREEN	records_exact_combined_gap	R32 source comparison; no exact external example recovered	The components are sourced under different constructions; no inspected source names or analyzes their exact concatenation as a dedicated clause.	Require ordinary compositional parsing and direct evidence before retaining a special wrapper.	Do not convert component attestation into combined-template evidence.	VERIFIED_INTERNAL_RECORD	COMPONENTS_SOURCE_LINKED_POSSESSION_MODAL_TRANSFER_EXACT_COMBINED_TEMPLATE_GAP_AND_CLAUSE_REALIGNMENT_REQUIRED
PossessiveTransferClause	PTC-C06	disposition	PossessiveTransferClause should be compositionally realigned or quarantined pending exact evidence.	PROJECT-CP021B-R32-NOMINAL-RELATIONS-SCREEN	records_disposition	R32 synthesis	The wrapper adds no overt marker beyond its component possession, modal, nominal, and transfer relations.	Decompose the clause in future remediation; preserve all overt material and uncertainty.	Do not change parser behavior during the research freeze.	VERIFIED_INTERNAL_RECORD	COMPONENTS_SOURCE_LINKED_POSSESSION_MODAL_TRANSFER_EXACT_COMBINED_TEMPLATE_GAP_AND_CLAUSE_REALIGNMENT_REQUIRED
