construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
AcceptabilityClause	ACC-C01	runtime_claim	The registry claims optional topic/predicate plus mandatory 都 and 得, with an optional final particle.	PROJECT-CP021B-R30-NEGATION-EVALUATION-SCREEN	records_runtime_template	main.js AcceptabilityClause template near lines 2194-2200	The runtime treats VP + 都得 as a declarative permission/acceptability wrapper.	Test the host, focus scope, free-choice licensing, and discourse force separately.	Do not assume all 都得 strings share one constituent structure or permission meaning.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_DOU1_DAK1_ACCEPTABILITY_WITH_HOST_FREE_CHOICE_AND_FOCUS_SCOPE_SPLIT_REQUIRED
AcceptabilityClause	ACC-C02	runtime_claim	The active matcher accepts standalone 都得, action + 都得, and broader topic/subject + action + 都得 profiles, optionally with 喇/啦/呀/啊.	PROJECT-CP021B-R30-NEGATION-EVALUATION-SCREEN	records_active_crossproduct	main.js AcceptabilityClause matcher near lines 6460-6595	The implementation expands from an exact tail into several host and particle combinations without source-specific diagnostics.	Narrow by attested host type and distinguish particles as overt discourse material.	Do not fabricate an omitted action for standalone 都得.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_DOU1_DAK1_ACCEPTABILITY_WITH_HOST_FREE_CHOICE_AND_FOCUS_SCOPE_SPLIT_REQUIRED
AcceptabilityClause	ACC-C03	exact_attestation	The uploaded coursebook defines 都得 at clause end as indicating that an action is feasible and gives 轆咭都得 and 搵第二個都得.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	supports_postposed_action_acceptability	user PDF pp. 90, 92, and 95	Postposed 都得 is directly attested after overt action or choice material.	Source-link bounded action-feasibility/acceptability uses with the overt host preserved.	Do not generalize from these examples to every predicate or particle combination.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SOURCE_LINKED_DOU1_DAK1_ACCEPTABILITY_WITH_HOST_FREE_CHOICE_AND_FOCUS_SCOPE_SPLIT_REQUIRED
AcceptabilityClause	ACC-C04	free_choice_boundary	The same coursebook gives 是但邊個都得, 是但幾時去都得, and 隨便去邊度都得.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	supports_free_choice_dou_dak_profile	user PDF pp. 155 and 296	Some 都得 clauses are licensed by explicit free-choice material over individuals, times, or places.	Split free-choice quantification from simple permission/acceptability while retaining the wh/free-choice constituent.	Do not label every free-choice 都得 sentence as permission or hide the quantified domain.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SOURCE_LINKED_DOU1_DAK1_ACCEPTABILITY_WITH_HOST_FREE_CHOICE_AND_FOCUS_SCOPE_SPLIT_REQUIRED
AcceptabilityClause	ACC-C05	component_boundary	Research on postverbal 得 independently supports permission/ability and result-potential uses, which are not one uniform construction.	SRC-CHENG-SYBESMA-2004-POSTVERBAL-DAK	supports_dak_polyfunctionality_boundary	author PDF pp. 2-5 and 18-20	得 has distinct constructions and selectional behavior; its presence does not by itself identify 都得 acceptability syntax.	Keep the exact 都得 profile separate from V得R, V唔R, and other 得 constructions.	Do not use general 得 research to license the runtime’s optional-slot cross-product.	VERIFIED_AUTHOR_FULL_TEXT_AND_PUBLISHER_METADATA	SOURCE_LINKED_DOU1_DAK1_ACCEPTABILITY_WITH_HOST_FREE_CHOICE_AND_FOCUS_SCOPE_SPLIT_REQUIRED
AcceptabilityClause	ACC-C06	inherited_boundary	R7 found evaluative A-not-A forms but no evidence for treating declarative VP + 都得 as the same construction as 得唔得.	PROJECT-CP021B-R7-SOURCE-SCREEN	supports_declarative_question_split	CP021B-R7 A-not-A source map	Declarative/postposed 都得 and interrogative 得唔得 have different overt morphology and discourse force.	Maintain separate analyses while avoiding duplicate generic acceptability wrappers.	Do not infer question structure from acceptability semantics.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_DOU1_DAK1_ACCEPTABILITY_WITH_HOST_FREE_CHOICE_AND_FOCUS_SCOPE_SPLIT_REQUIRED
AcceptabilityClause	ACC-C07	disposition	The exact surface family is source-linked, but its action-feasibility, free-choice, host, focus, and particle profiles require a split.	PROJECT-CP021B-R30-NEGATION-EVALUATION-SCREEN	records_split_disposition	R30 synthesis	No single optional-slot template captures the sourced distinctions.	Record a subtype split and preserve all overt material; no parser change in R30.	Do not insert hidden predicates, quantifiers, or permission agents.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_DOU1_DAK1_ACCEPTABILITY_WITH_HOST_FREE_CHOICE_AND_FOCUS_SCOPE_SPLIT_REQUIRED
OpinionQuestion	OPQ-C01	runtime_claim	The registry defines OpinionQuestion as optional subject + stance predicate + optional topic/object + evaluation-question expression + optional particle.	PROJECT-CP021B-R30-NEGATION-EVALUATION-SCREEN	records_runtime_template	main.js OpinionQuestion template near line 1903	The runtime proposes a dedicated stance-plus-evaluation question family.	Test whether the question material is an ordinary complement of 覺得 rather than a special wrapper.	Do not infer construction status from the English label opinion question.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_COGNITION_QUESTION_COMPLEMENT_TYPES_WITH_DIM2JOENG6_EVALUATIVE_PREDICATE_AND_WRAPPER_REALIGNMENT_REQUIRED
OpinionQuestion	OPQ-C02	runtime_claim	The legacy fallback triggers whenever a core contains 覺得 and 點樣 and wraps the complete span.	PROJECT-CP021B-R30-NEGATION-EVALUATION-SCREEN	records_token_cooccurrence_fallback	main.js fallback near line 14927	Token co-occurrence does not distinguish evaluative 點樣, manner 點樣, clause boundaries, or the complement of 覺得.	Require a parsed cognition predicate and independently analyzed question complement.	Do not treat every 覺得…點樣 string as one constituent or meaning.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_COGNITION_QUESTION_COMPLEMENT_TYPES_WITH_DIM2JOENG6_EVALUATIVE_PREDICATE_AND_WRAPPER_REALIGNMENT_REQUIRED
OpinionQuestion	OPQ-C03	exact_attestation	The uploaded coursebook directly gives 你有冇見過消防員執行職務？你覺得佢哋點樣？	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	supports_exact_jyutgok_dimjoeng_question	user PDF p. 256	覺得 takes a contextually anchored evaluative wh complement headed by 點樣.	Source-link this exact profile while keeping the prior discourse referent and overt wh predicate visible.	Do not generalize the exact lexical pair to all stance predicates or all 點樣 uses.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SOURCE_LINKED_COGNITION_QUESTION_COMPLEMENT_TYPES_WITH_DIM2JOENG6_EVALUATIVE_PREDICATE_AND_WRAPPER_REALIGNMENT_REQUIRED
OpinionQuestion	OPQ-C04	question_complement_diversity	The coursebook also gives 覺得 with 邊區, alternative 定係, 最難係乜嘢, and a final 未 question.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	supports_multiple_question_complement_types	user PDF pp. 205, 243, 270, and 391	Cognition predicates can embed or frame several independently formed question types, not only 點樣 evaluation.	Represent the question complement by its own wh/alternative/polar structure.	Do not force these forms into one evaluation-question slot or erase their overt question morphology.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SOURCE_LINKED_COGNITION_QUESTION_COMPLEMENT_TYPES_WITH_DIM2JOENG6_EVALUATIVE_PREDICATE_AND_WRAPPER_REALIGNMENT_REQUIRED
OpinionQuestion	OPQ-C05	external_complement_boundary	A scholarly grammar synopsis independently attests cognition predicates including 覺得 plus a proposition and Cantonese in-situ wh questions.	SRC-ALDERETE-ETAL-2017-SYNOPSIS	supports_cognition_plus_question_composition	printed pp. 37-42; cognition and wh summaries	The independently supported components favor ordinary complement composition over a special OpinionQuestion node.	Realign the wrapper to cognition predicate plus typed question complement unless construction-specific evidence requires more.	Do not import a silent complementizer or assume unrestricted lexical selection.	VERIFIED_FULL_TEXT	SOURCE_LINKED_COGNITION_QUESTION_COMPLEMENT_TYPES_WITH_DIM2JOENG6_EVALUATIVE_PREDICATE_AND_WRAPPER_REALIGNMENT_REQUIRED
OpinionQuestion	OPQ-C06	disposition	The exact 覺得…點樣 profile is attested, but the runtime node must split complement types and evaluation/manner readings or merge into ordinary complement structure.	PROJECT-CP021B-R30-NEGATION-EVALUATION-SCREEN	records_realign_disposition	R30 synthesis	The evidence supports composition and contextual interpretation, not a universal wrapper.	Preserve overt question form and discourse context; no runtime change in R30.	Do not insert an unspoken opinion object or translate every 點樣 as “what do you think”.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_COGNITION_QUESTION_COMPLEMENT_TYPES_WITH_DIM2JOENG6_EVALUATIVE_PREDICATE_AND_WRAPPER_REALIGNMENT_REQUIRED
SchedulingQuestion	SCH-C01	runtime_claim	The registry claims subject + stance predicate + scheduling action + time question + scheduling-quality expression + optional particle.	PROJECT-CP021B-R30-NEGATION-EVALUATION-SCREEN	records_runtime_template	main.js SchedulingQuestion template near lines 2188-2191	The six-slot template combines semantic domain, stance, action, wh-time, and evaluation into one node.	Require direct evidence for each mandatory element and their attachment before retaining the wrapper.	Do not infer the structure from an English scheduling paraphrase.	VERIFIED_INTERNAL_RECORD	SCHEDULING_DOMAIN_SOURCE_LINKED_EXACT_STANCE_ACTION_TIME_QUALITY_TEMPLATE_GAP_AND_ORDINARY_WH_REALIGNMENT_REQUIRED
SchedulingQuestion	SCH-C02	runtime_claim	The legacy fallback triggers on 覺得/我覺得 plus 幾時, while its note mentions 約幾時好 even when 約 and 好 are not required by the test.	PROJECT-CP021B-R30-NEGATION-EVALUATION-SCREEN	records_fallback_template_mismatch	main.js fallback near lines 15068-15075	The code, note, and registry disagree about obligatory surfaces.	Treat the current node as an unsupported cross-product rather than a stable grammar claim.	Do not infer omitted 約, 好, or a scheduling domain from 覺得 and 幾時 alone.	VERIFIED_INTERNAL_RECORD	SCHEDULING_DOMAIN_SOURCE_LINKED_EXACT_STANCE_ACTION_TIME_QUALITY_TEMPLATE_GAP_AND_ORDINARY_WH_REALIGNMENT_REQUIRED
SchedulingQuestion	SCH-C03	exact_attestation	The uploaded coursebook directly gives 你想約佢幾時？ in a scheduling exercise.	SRC-ZHENG-ZHANG-GAO-2021-HK-CANTONESE-COURSE	supports_modal_scheduling_wh_question	user PDF p. 72	A volitional predicate plus scheduling verb, object, and in-situ time wh expression is attested without 覺得 or final 好.	Source-link ordinary modal/action/wh-time composition.	Do not add stance 覺得 or scheduling-quality material that is not overt.	VERIFIED_USER_PROVIDED_FULL_TEXT_AND_OFFICIAL_PUBLISHER_METADATA	SCHEDULING_DOMAIN_SOURCE_LINKED_EXACT_STANCE_ACTION_TIME_QUALITY_TEMPLATE_GAP_AND_ORDINARY_WH_REALIGNMENT_REQUIRED
SchedulingQuestion	SCH-C04	wh_time_composition	The same coursebook supplies additional scheduling/date questions with 幾時 or 幾號, while the grammar synopsis independently supports in-situ wh order.	SRC-ALDERETE-ETAL-2017-SYNOPSIS	supports_ordinary_wh_question_structure	printed p. 42 wh-question summary	Scheduling is a semantic domain compatible with ordinary Cantonese wh syntax.	Represent time question material compositionally and keep lexical scheduling predicates separate.	Do not create a dedicated construction from domain semantics alone.	VERIFIED_FULL_TEXT	SCHEDULING_DOMAIN_SOURCE_LINKED_EXACT_STANCE_ACTION_TIME_QUALITY_TEMPLATE_GAP_AND_ORDINARY_WH_REALIGNMENT_REQUIRED
SchedulingQuestion	SCH-C05	exact_gap_and_disposition	No inspected source directly established the full runtime stance + action + time-question + quality template or exact 覺得約幾時好 profile.	PROJECT-CP021B-R30-NEGATION-EVALUATION-SCREEN	records_exact_source_gap_and_realign_disposition	R30 textbook, runtime, and inherited-source search	The exact wrapper remains a source/ontology gap even though scheduling questions are real.	Merge/realign to ordinary modal/stance, action, object, wh-time, and particle composition unless direct evidence emerges.	Search failure is not evidence that 約幾時好 or related colloquial forms are unacceptable.	VERIFIED_INTERNAL_RECORD	SCHEDULING_DOMAIN_SOURCE_LINKED_EXACT_STANCE_ACTION_TIME_QUALITY_TEMPLATE_GAP_AND_ORDINARY_WH_REALIGNMENT_REQUIRED
