construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
PostThemeParticipantRelation	PTR-C02	language	The upstream predicate and its valency affect whether the post-theme participant is a recipient, goal, or beneficiary.	SRC-LI-LEE-2021-DATIVE	supports	pp. 633-635	Dative predicate classes and construction meanings differ; the double-object form is not simple marker deletion.	Use predicate-scoped profiles and keep unreviewed verbs out.	Do not collapse caused possession, transfer possession, and caused motion.	VERIFIED_FULL_TEXT	ROLE_NEUTRALITY_REQUIRED
PostThemeParticipantRelation	PTR-C03	language	The grammatical category and derivation of post-theme 畀/俾 are disputed.	SRC-XU-PEYRAUBE-1997-DOC	competing_analysis	pp. 110-113	The paper favors a prepositional analysis and discusses marker deletion.	Keep the runtime label category-neutral.	Do not encode PREPOSITION as settled fact.	VERIFIED_FULL_TEXT	THEORY_NEUTRAL_REQUIRED
PostThemeParticipantRelation	PTR-C03	language	The grammatical category and derivation of post-theme 畀/俾 are disputed.	SRC-BODOMO-LAM-YU-2003	competing_analysis	PDF pp. 6-9; proceedings pp. 63-67	The paper analyzes the sequence as a serial complex predicate.	Keep the runtime label category-neutral.	Do not encode SERIAL_VERB or COMPLEX_PREDICATE as settled fact.	VERIFIED_FULL_TEXT	THEORY_NEUTRAL_REQUIRED
PostThemeParticipantRelation	PTR-C03	language	The grammatical category and derivation of post-theme 畀/俾 are disputed.	SRC-CHIN-2011-BEI	competing_analysis	PDF pp. 5-10	The paper reviews the preposition/serial-verb debate and uses valency/aspect diagnostics.	Expose form and predicate relations without choosing a source theory.	Do not transfer a diachronic pathway directly into parser hierarchy.	VERIFIED_FULL_TEXT	THEORY_NEUTRAL_REQUIRED
PostThemeParticipantRelation	PTR-C04	heuristic	An overt later predicate is preserved; the parser inserts no hidden shared participant.	SRC-WONG-2023-BEI	bounds_project_inference	pp. 101-102	The corpus class explicitly includes V-theme-bij2-NP-V with a final verb.	Require and display the final predicate in the reviewed profile.	The paper does not prescribe Canto Span's exact token guards or hidden-argument policy.	VERIFIED_FULL_TEXT	INTERNAL_DESIGN_BOUNDED_BY_RESEARCH
PostThemeParticipantRelation	PTR-C04	heuristic	An overt later predicate is preserved; the parser inserts no hidden shared participant.	SRC-BODOMO-LAM-YU-2003	bounds_project_inference	PDF pp. 5-9; proceedings pp. 62-67	The serial examples and formal analysis treat the overt verbs as structurally material.	Preserve overt predicate material.	No source proves that all omitted material is impossible in discourse.	VERIFIED_FULL_TEXT	INTERNAL_DESIGN_BOUNDED_BY_RESEARCH
PassivePermissiveRelation	PPR-C01	language	NP1-畀/俾-NP2-VP can have passive or causative/permissive readings and may be contextually ambiguous.	SRC-CHIN-2011-BEI	supports	PDF pp. 9-14	Causative/permissive and passive uses share the frame; examples include contextual ambiguity.	Expose both reading candidates when surface cues do not resolve them.	Do not map NP2 to transfer recipient merely because it follows 畀.	VERIFIED_FULL_TEXT	SOURCE_RECONSTRUCTED_PROVISIONAL
PassivePermissiveRelation	PPR-C01	language	NP1-畀/俾-NP2-VP can have passive or causative/permissive readings and may be contextually ambiguous.	SRC-CHAN-2021-BEI	supports	paper examples and six-consultant study	A small independent study documents causative and passive readings for the same form.	Corroborate the ambiguity boundary.	Six consultants do not establish exhaustive diagnostics or population rates.	VERIFIED_PDF_BOUNDARY	SOURCE_RECONSTRUCTED_PROVISIONAL
PassivePermissiveRelation	PPR-C01	language	NP1-畀/俾-NP2-VP can have passive or causative/permissive readings and may be contextually ambiguous.	SRC-WONG-2023-BEI	supports	pp. 102-103	Causative and passive corpus classes share bei-NP-VP and are classified using context.	Keep surface recognition separate from final interpretation.	The analyst taxonomy is not a context-free parser decision procedure.	VERIFIED_FULL_TEXT	SOURCE_RECONSTRUCTED_PROVISIONAL
PassivePermissiveRelation	PPR-C02	language	In a canonical passive analysis, the pre-marker participant is patient and the post-marker participant is agent.	SRC-CHIN-2011-BEI	supports	PDF pp. 11-14	The passive examples analyze NP1 as patient and NP2 as agent, including a nonadverse example.	Allow a canonical-passive reading candidate with these role cues.	Do not make the passive reading obligatory without context.	VERIFIED_FULL_TEXT	SOURCE_RECONSTRUCTED_PROVISIONAL
PassivePermissiveRelation	PPR-C02	language	In a canonical passive analysis, the pre-marker participant is patient and the post-marker participant is agent.	SRC-CHOW-2018-INDIRECT-PASSIVE	supports	PDF p. 4; example 5	The canonical passive example places the patient subject before 畀 and the agent after 畀.	Distinguish canonical passive from the retained-object subtype.	The LFG mapping is one analysis, not a required parser formalism.	VERIFIED_FULL_TEXT	SOURCE_RECONSTRUCTED_PROVISIONAL
PassivePermissiveRelation	PPR-C03	language	Cantonese has an indirect passive subtype with form NP1-畀-NP2-V-NP3 and an overt retained patient/object NP3.	SRC-CHOW-2018-INDIRECT-PASSIVE	supports	PDF pp. 5 and 11-14; examples 7 and 22-27	The paper identifies NP1 as a malefactive/topic participant, NP2 as agent, and NP3 as the retained patient/object.	Permit a retained-object/indirect-passive reading candidate when the overt form matches.	Do not label every NP1-畀-NP2-V-NP3 string indirect passive.	VERIFIED_FULL_TEXT	SOURCE_RECONSTRUCTED_PROVISIONAL
PassivePermissiveRelation	PPR-C03	language	Cantonese has an indirect passive subtype with form NP1-畀-NP2-V-NP3 and an overt retained patient/object NP3.	SRC-CHOW-2019-PASSIVE-PERMISSIVE	supports_abstract_only	repository abstract	The dissertation abstract describes indirect passive as an object-in-situ construction distinct from permissive 畀.	Corroborate the structural distinction, not exact diagnostics.	Do not use unverified chapter details or treat the abstract as an independent author family.	VERIFIED_OFFICIAL_ABSTRACT	CORROBORATIVE_SAME_FAMILY
PassivePermissiveRelation	PPR-C04	language	The indirect passive subtype is sparse and pragmatically restricted in the cited corpus.	SRC-CHOW-2018-INDIRECT-PASSIVE	restricts	PDF pp. 5-9	Only 4 indirect passives occur among 61 passive 畀 sentences; the paper argues for topic/malefactive restrictions.	Keep the subtype provisional and context-sensitive.	Do not treat the 4/61 result as a population prevalence estimate or impose the full formal analysis categorically.	VERIFIED_FULL_TEXT	PRODUCTIVITY_NOT_ESTABLISHED
PassivePermissiveRelation	PPR-C05	language	Lexical transfer and post-theme beneficiary uses are separate boundaries, not passive/permissive readings.	SRC-BODOMO-LAM-YU-2003	restricts	PDF pp. 2-5; examples 1-2, 5, and 10	The paper contrasts lexical transfer 畀 with serial/benefactive 畀 forms.	Exclude clear transfer/beneficiary parses from clean passive recognition.	Boundary evidence does not validate every current exclusion guard.	VERIFIED_FULL_TEXT	NEGATIVE_RULE_BOUNDARY
PassivePermissiveRelation	PPR-C05	language	Lexical transfer and post-theme beneficiary uses are separate boundaries, not passive/permissive readings.	SRC-CHIN-2011-BEI	restricts	PDF pp. 3-14	Lexical GIVE, beneficiary, causative/permissive, and passive functions are explicitly distinguished.	Require evidence beyond the glyph 畀/俾 before assigning a passive candidate.	Do not infer that the source's categories are exhaustive or computationally deterministic.	VERIFIED_FULL_TEXT	NEGATIVE_RULE_BOUNDARY
PassivePermissiveRelation	PPR-C06	heuristic	The exact exclusions for negation, aspect, A-not-A, fragments, and agent omission are conservative parser guards, not published Cantonese laws.	PROJECT-CP020-DESIGN	internal_only	docs/research/CP021B-PARSER-DESIGN-EVIDENCE-MAP.tsv decision CP021B-PD1-E10	External sources support the construction boundaries but do not jointly derive the full matching function.	Keep these exclusions auditable and defeasible.	Do not cite a research paper as if it validates every line of the parser heuristic.	VERIFIED_INTERNAL_RECORD	INTERNAL_HEURISTIC_NOT_EXTERNAL_CLAIM
