construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
PurposePredicate	PP-C03	representation	The runtime PurposePredicate has the same two-slot action_verb + object shape as ordinary ProductiveVO/TransitiveVP.	PROJECT-CP021B-R16-SERIAL-PURPOSE	records_duplicate_representation	main.js PurposePredicate template and purposePredicateFromNodes	Its only special property is the parent-assigned label PurposeVP; no internal marker identifies purpose.	Merge it with an ordinary VP plus a parent relation, or retain only as an internal non-language wrapper.	Do not present PurposePredicate as an independently sourced Cantonese category.	VERIFIED_INTERNAL_RECORD	INTERNAL_RELATIONAL_CHILD_MERGE_OR_RETIRE_REQUIRED
PurposePredicate	PP-C04	representation	PurposePredicate is currently constructed only as a bounded child of ProgressivePurposeClause and lacks independent accepted fixtures.	PROJECT-CP021B-R16-SERIAL-PURPOSE	records_dormant_child_status	runtime and fixture screen	The project has no independent surface criterion separating it from an ordinary transitive VP.	Retire or demote the label unless a distinct surface construction is sourced.	Do not infer productivity from code availability.	VERIFIED_INTERNAL_RECORD	INTERNAL_RELATIONAL_CHILD_MERGE_OR_RETIRE_REQUIRED
PurposePredicate	PP-C05	pedagogy	A learner-facing purpose label should be shown only when the inter-event relation is evidenced.	SRC-MATTHEWS-2006-SVC	supports_analysis_caution	chapter pp. 72-74	Matthews explicitly treats some multiverb classifications as indeterminate and distinguishes SVCs from complements and coordination.	Use ordinary VP display when the relation is unresolved.	Do not teach an inferred intention as overt grammar.	VERIFIED_FULL_TEXT	INTERNAL_RELATIONAL_CHILD_MERGE_OR_RETIRE_REQUIRED
PurposePredicate	PP-C06	representation	No hidden subject, purpose linker, object, or intentional agent is authorized inside this child node.	PROJECT-CP021B-R16-SERIAL-PURPOSE	records_forbidden_inference	PurposePredicate runtime screen	The child observes only two overt nodes and obtains its function from the parent wrapper.	Keep all unobserved participants and relations unresolved.	Do not fabricate “in order to,” a controller, or a coreferential object.	VERIFIED_INTERNAL_RECORD	INTERNAL_RELATIONAL_CHILD_MERGE_OR_RETIRE_REQUIRED
ProgressivePurposeClause	PPC-C01	language	A progressive first event can participate in an overt 嚟-linked purpose sequence.	SRC-LAM-BODOMO-2003-VERB-ORDER	supports_component_combination	pp. 328 and 331, examples 1 and 12-13	ngo5 zaal1-gan2 ce1 lai4 zip3 lei5 contains progressive marking on the first VP, followed by 嚟 and a purpose VP.	Allow composition of progressive aspect with an independently supported purpose chain.	Do not equate this with the runtime’s exact 喺度 + V緊O + unlinked VO template.	VERIFIED_OFFICIAL_FULL_TEXT_AND_METADATA	COMPONENTS_SOURCE_LINKED_EXACT_TEMPLATE_GAP_AND_COMPOSITION_REALIGNMENT_REQUIRED
ProgressivePurposeClause	PPC-C02	language	A continuing/durative first event can also precede an overt 去-linked purpose clause.	SRC-CHOR-2018-DIRECTIONALS	supports_related_aspectual_profile	printed p. 95, example 21	佢擔住一擔水去淋菜 has 住-marked carrying followed by 去 and a watering purpose.	Treat aspect on the first event and purpose linkage as compositional.	Do not collapse 緊, 住, 喺度, and purpose into one fixed clause template.	VERIFIED_FULL_TEXT	COMPONENTS_SOURCE_LINKED_EXACT_TEMPLATE_GAP_AND_COMPOSITION_REALIGNMENT_REQUIRED
ProgressivePurposeClause	PPC-C03	language	Verb order within a progressive multiverb predicate is constrained rather than freely permutable.	SRC-LAM-BODOMO-2003-VERB-ORDER	supports_order_boundary	pp. 331-332, examples 14-15	The paper explicitly rejects some permutations of the three VPs in its Cantonese example.	Preserve observed order and require a supported relation.	Do not generate arbitrary reorderings of progressive, motion/linker, and purpose VPs.	VERIFIED_OFFICIAL_FULL_TEXT_AND_METADATA	COMPONENTS_SOURCE_LINKED_EXACT_TEMPLATE_GAP_AND_COMPOSITION_REALIGNMENT_REQUIRED
ProgressivePurposeClause	PPC-C04	language	The exact runtime form subject + 喺度 + V緊O + VO without an overt purpose linker was not established by the inspected primary sources.	PROJECT-CP021B-R16-SERIAL-PURPOSE	records_exact_source_gap	ProgressivePurposeClause template and source screen	Research located progressive/durative purpose sequences with overt 嚟/去, not the exact unlinked seven-slot profile.	Keep the exact template quarantined pending direct authority.	Do not infer external validation from related component constructions.	VERIFIED_INTERNAL_RECORD	COMPONENTS_SOURCE_LINKED_EXACT_TEMPLATE_GAP_AND_COMPOSITION_REALIGNMENT_REQUIRED
ProgressivePurposeClause	PPC-C05	representation	The runtime note hard-codes a domain-specific 整緊 object + 做 meal scenario rather than a sourced grammar boundary.	PROJECT-CP021B-R16-SERIAL-PURPOSE	records_domain_specificity	main.js ProgressivePurposeClause note and fallback	The fallback requires exactly seven compact nodes and builds a dedicated clause from project slot categories.	Retire the domain-specific node or replace it with ordinary clause/aspect plus a sourced inter-event relation.	Do not use one reviewed vocabulary scenario as a Cantonese construction class.	VERIFIED_INTERNAL_RECORD	COMPONENTS_SOURCE_LINKED_EXACT_TEMPLATE_GAP_AND_COMPOSITION_REALIGNMENT_REQUIRED
ProgressivePurposeClause	PPC-C06	representation	ProgressivePurposeClause duplicates existing ProgressiveTransitivePredicate, PurposePredicate, and subject-clause composition.	PROJECT-CP021B-R16-SERIAL-PURPOSE	records_composition_overlap	progressivePurposeClauseFallback	The wrapper adds a purpose interpretation without observing a purpose linker or semantic test.	Prefer compositional nodes and relation metadata over a dedicated surface family.	Do not let wrapper presence serve as evidence for the purpose relation.	VERIFIED_INTERNAL_RECORD	COMPONENTS_SOURCE_LINKED_EXACT_TEMPLATE_GAP_AND_COMPOSITION_REALIGNMENT_REQUIRED
ProgressivePurposeClause	PPC-C07	pedagogy	A progressive clause followed by another action should not be translated as a purpose clause when the relation is not overt or contextually established.	SRC-MATTHEWS-2006-SVC	supports_ambiguity_boundary	chapter pp. 72-74 and 82-84	Multiverb sequences can differ in clause unity, complement status, event sequence, and purpose, and combinations remain semantically/pragmatically constrained.	Mark the relation uncertain or show sequential actions when evidence is insufficient.	Do not insert English “to/in order to” merely because two predicates are adjacent.	VERIFIED_FULL_TEXT	COMPONENTS_SOURCE_LINKED_EXACT_TEMPLATE_GAP_AND_COMPOSITION_REALIGNMENT_REQUIRED
