rank	word	cifu_jyutping	cifu_definition	hkcancor_hits	hkcancor_observed_bucket_count	hkcancor_pos_counts	hkcancor_ud_counts	hkcancor_jyutping_counts
1059	睇法	*tai2faat3	NO DEF	2	1	"{""n"": 2}"	"{""NOUN"": 2}"	"{""tai2faat3"": 2}"
1060	程度	cing4dou6	degree (level or extent)/level	4	1	"{""n"": 4}"	"{""NOUN"": 4}"	"{""cing4dou6"": 4}"
1061	塊	faai3	lump (of earth)/piece/classifier for pieces of cloth	17	1	"{""q"": 17}"	"{""NOUN"": 17}"	"{""faai3"": 17}"
1062	試	si3	to test/to try/experiment/examination/test	63	2	"{""n"": 8,""v"": 55}"	"{""NOUN"": 8,""VERB"": 55}"	"{""si3"": 55,""si5"": 8}"
1063	嘥	saai1	waste	14	1	"{""v"": 14}"	"{""VERB"": 14}"	"{""saai1"": 14}"
1064	澳洲	ou3zau1	Australia (continent)/abbr. for 澳大利亞|澳大利亚	16	1	"{""ns"": 16}"	"{""PROPN"": 16}"	"{""ou3zau1"": 16}"
1065	講啦	*gong2laa1|laa3	NO DEF	0	0	{}	{}	{}
1066	點算	*dim2syun3	NO DEF	13	2	"{""r"": 11,""v"": 2}"	"{""PRON"": 11,""VERB"": 2}"	"{""dim2syun3"": 13}"
1067	聽日	ting1jat6	tomorrow	15	1	"{""t"": 15}"	"{""ADV"": 15}"	"{""ting1jat6"": 15}"
1068	聽講	teng1gong2	to attend a lecture/to listen to a talk	20	1	"{""v"": 20}"	"{""VERB"": 20}"	"{""teng1gong2"": 20}"
1069	入邊	*jap6bin1	NO DEF	23	2	"{""f"": 22,""p"": 1}"	"{""ADP"": 1,""ADV"": 22}"	"{""jap6bin6"": 23}"
1070	力	lik6	power/force/strength/ability/strenuously	6	1	"{""n"": 6}"	"{""NOUN"": 6}"	"{""lik6"": 6}"
1071	冇事	*mou5si6	NO DEF	7	2	"{""v"": 6,""z"": 1}"	"{""ADJ"": 1,""VERB"": 6}"	"{""mou5si6"": 7}"
1072	功課	gung1fo3	homework/assignment/task/classwork/lesson/study	21	1	"{""n"": 21}"	"{""NOUN"": 21}"	"{""gung1fo3"": 21}"
1073	左下角	*zo2haa6gok3	NO DEF	0	0	{}	{}	{}
1074	左畫	*zo2waak6|waa2	NO DEF	0	0	{}	{}	{}
1075	本來	bun2loi4	original/originally/at first/it goes without saying/of course	12	1	"{""d"": 12}"	"{""ADV"": 12}"	"{""bun2loi4"": 12}"
1076	生日	saang1jat6	birthday	21	1	"{""n"": 21}"	"{""NOUN"": 21}"	"{""saang1jat6"": 21}"
1077	白紙	*baak6zi2	NO DEF	0	0	{}	{}	{}
1078	尖	zim1	point (of needle)/sharp/shrewd/pointed	1	1	"{""a"": 1}"	"{""ADJ"": 1}"	"{""zim1"": 1}"
1079	年紀	nin4gei2	age	8	1	"{""n"": 8}"	"{""NOUN"": 8}"	"{""nin4gei2"": 8}"
1080	百	baak3	hundred/100	17	1	"{""m"": 17}"	"{""NUM"": 17}"	"{""baak3"": 17}"
1081	男	naam4	male/Baron, lowest of five orders of nobility 五等爵位[ńgh dáng jeuk waih]	8	1	"{""b"": 8}"	"{""ADJ"": 8}"	"{""naam4"": 8}"
1082	事實	si6sat6	a fact/the fact that	5	1	"{""n"": 5}"	"{""NOUN"": 5}"	"{""si6sat6"": 5}"
1083	兩間	*loeng5gaan1|gaan3	NO DEF	0	0	{}	{}	{}
1084	尚	soeng6	still/yet/to value/to esteem/surname Shang	0	0	{}	{}	{}
1085	於是	jyu1si6	thereupon/as a result/consequently/thus/hence	7	1	"{""c"": 7}"	"{""CCONJ"": 7}"	"{""jyu1si6"": 7}"
1086	版	baan2	a register/a block of printing/an edition/version/page	32	2	"{""n"": 15,""q"": 17}"	"{""NOUN"": 32}"	"{""baan2"": 32}"
1087	直到	zik6dou3	until	0	0	{}	{}	{}
1088	空白	hung1baak6	blank space	0	0	{}	{}	{}
1089	指	zi2	finger/to point/to direct/to indicate/to refer to/to rely on/to count on/(hair) stands stiffly on end	8	1	"{""v"": 8}"	"{""VERB"": 8}"	"{""zi2"": 8}"
1090	要點	jiu3dim2	main point/essential	0	0	{}	{}	{}
1091	負責	fu6zaak3	to be in charge of/to take responsibility for/to be to blame/conscientious	5	1	"{""v"": 5}"	"{""VERB"": 5}"	"{""fu6zaak3"": 5}"
1092	冤墓	*jyun1mou6	NO DEF	0	0	{}	{}	{}
1093	畫條	*waak6|waa2tiu4	NO DEF	0	0	{}	{}	{}
1094	電子	din6zi2	electronic/electron	20	2	"{""b"": 1,""n"": 19}"	"{""ADJ"": 1,""NOUN"": 19}"	"{""din6zi2"": 20}"
1095	標	biu1	the topmost branches of a tree/surface/sign/to mark/(outward) sign/indication/prize/award/bid	3	1	"{""v"": 3}"	"{""VERB"": 3}"	"{""biu1"": 3}"
1096	談	taam4	to speak/to talk/to converse/to chat/to discuss/surname Tan	0	0	{}	{}	{}
1097	聯	lyun4	to ally/to unite/to join	0	0	{}	{}	{}
1098	講返	*gong2faan1|faan2	NO DEF	0	0	{}	{}	{}
1099	舊年	gau6nin2	last year/the Chinese New Year (i.e. the new year in the old calendar)	12	1	"{""t"": 12}"	"{""ADV"": 12}"	"{""gau6nin2"": 12}"
1100	覆	fuk1|fau6	to cover/to overflow/to reply to a letter/to overturn/to capsize	21	1	"{""v"": 21}"	"{""VERB"": 21}"	"{""fuk1"": 21}"
1101	醫生	ji1sang1	doctor	15	1	"{""n"": 15}"	"{""NOUN"": 15}"	"{""ji1sang1"": 15}"
1102	九點	*gau2dim2	NO DEF	4	1	"{""t"": 4}"	"{""ADV"": 4}"	"{""gau2dim2"": 4}"
1103	大約	daai6joek3	approximately/about	4	1	"{""m"": 4}"	"{""NUM"": 4}"	"{""daai6joek3"": 4}"
1104	分開	fan1hoi1	to separate/to part	6	1	"{""v"": 6}"	"{""VERB"": 6}"	"{""fan1hoi1"": 6}"
1105	升	sing1	to raise/to hoist/to promote/metric liter (also written 公升)/measure for dry grain equal to one-tenth dou 斗	24	1	"{""v"": 24}"	"{""VERB"": 24}"	"{""sing1"": 24}"
1106	廿	jaa6|nim6|je6	twenty (20), in a limited number of set expressions/also written using banker's character 念	26	1	"{""m"": 26}"	"{""NUM"": 26}"	"{""jaa6"": 26}"
1107	打個	*daa2|daa1go3	NO DEF	0	0	{}	{}	{}
1108	白色	baak6sik1	white/fig. reactionary	7	1	"{""n"": 7}"	"{""NOUN"": 7}"	"{""baak6sik1"": 7}"
1109	行去	*hang4|haang4|hang6|hong4|hong2heoi3	NO DEF	1	1	"{""v"": 1}"	"{""VERB"": 1}"	"{""haang4heoi3"": 1}"
1110	形狀	jing4zong6	form/shape	2	1	"{""n"": 2}"	"{""NOUN"": 2}"	"{""jing4zong6"": 2}"
1111	我想問	*ngo5soeng2man6	NO DEF	0	0	{}	{}	{}
1112	改變	goi2bin3	to change/to alter/to transform	2	2	"{""v"": 1,""vn"": 1}"	"{""NOUN"": 1,""VERB"": 1}"	"{""goi2bin3"": 2}"
1113	私人	si1jan4	private (citizen)/private	1	1	"{""n"": 1}"	"{""NOUN"": 1}"	"{""si1jan4"": 1}"
1114	兩個韻	*loeng5go3wan6	NO DEF	0	0	{}	{}	{}
1115	受山	*sau6saan1	NO DEF	0	0	{}	{}	{}
1116	底下	dai2haa6	the location below sth/afterwards	2	1	"{""f"": 2}"	"{""ADV"": 2}"	"{""dai2haa6"": 2}"
1117	東行	*dung1hang4|haang4|hang6|hong4|hong2	NO DEF	0	0	{}	{}	{}
1118	長方形	coeng4fong1jing4	rectangle	0	0	{}	{}	{}
1119	航	hong4	boat/ship/vessel/craft/to navigate/to sail	0	0	{}	{}	{}
1120	兜返	*dau1faan1|faan2	NO DEF	0	0	{}	{}	{}
1121	捱	ngaai4	to suffer/to endure/to pull through (hard times)/to delay/to stall/to play for time/to dawdle	11	1	"{""v"": 11}"	"{""VERB"": 11}"	"{""ngaai4"": 11}"
1122	終於	zung1jyu1	at last/in the end/finally/eventually	6	2	"{""c"": 4,""d"": 2}"	"{""ADV"": 2,""CCONJ"": 4}"	"{""zung1jyu1"": 6}"
1123	處理	cyu2lei5	to handle/to treat/to deal with/to process	4	1	"{""v"": 4}"	"{""VERB"": 4}"	"{""cyu5lei5"": 4}"
1124	單	daan1	bill/list/form/CL:張[jēung]/single/only/sole/odd number	6	3	"{""Ng"": 1,""n"": 3,""q"": 2}"	"{""NOUN"": 6}"	"{""daan1"": 6}"
1125	幾耐	*gei2|gei1noi6	NO DEF	11	1	"{""r"": 11}"	"{""PRON"": 11}"	"{""gei2noi6"": 11}"
1126	新聞	san1man4	news	14	2	"{""n"": 14}"	"{""NOUN"": 14}"	"{""san1man2"": 10,""san1man4"": 4}"
1127	準備	zeon2bei6	preparation/prepare	11	1	"{""v"": 11}"	"{""VERB"": 11}"	"{""zeon2bei6"": 11}"
1128	解	gaai2|haai6	surname Xie/to divide/to break up/to split/to separate/to dissolve/to solve/to melt/to remove/to untie/to loosen/to open/to emancipate/to explain/to understand/to know/a solution/a dissection/transport under guard	9	1	"{""v"": 9}"	"{""VERB"": 9}"	"{""gaai2"": 9}"
1129	資產	zi1caan2	property/assets	1	1	"{""n"": 1}"	"{""NOUN"": 1}"	"{""zi1caan2"": 1}"
1130	預算案	*jyu6syun3on3|ngon3	NO DEF	0	0	{}	{}	{}
1131	墓	mou6	tomb	0	0	{}	{}	{}
1132	維持	wai4ci4	to keep/to maintain/to preserve	3	1	"{""v"": 3}"	"{""VERB"": 3}"	"{""wai4ci4"": 3}"
1133	舖	pou3	a store	14	2	"{""n"": 14}"	"{""NOUN"": 14}"	"{""pou2"": 7,""pou3"": 7}"
1134	機構	gei1kau3	mechanism/structure/organization/agency/institution	2	1	"{""n"": 2}"	"{""NOUN"": 2}"	"{""gei1kau3"": 2}"
1135	離開	lei4hoi1	to depart/to leave	4	1	"{""v"": 4}"	"{""VERB"": 4}"	"{""lei4hoi1"": 4}"
1136	聽眾	ting1zung3	audience/listeners	4	1	"{""n"": 4}"	"{""NOUN"": 4}"	"{""ting3zung3"": 4}"
1137	一方面	jat1fong1min6	one aspect is	0	0	{}	{}	{}
1138	七月	cat1jyut6	July/seventh month	11	1	"{""t"": 11}"	"{""ADV"": 11}"	"{""cat1jyut6"": 11}"
1139	三年	saam1nin4	three years	0	0	{}	{}	{}
1140	仍然	jing4jin4	still/yet	4	1	"{""d"": 4}"	"{""ADV"": 4}"	"{""jing4jin4"": 4}"
1141	手面	*sau2min6	NO DEF	0	0	{}	{}	{}
1142	乎	fu4	(final particle in classical Chinese, expressing question or doubt, similar to 嗎|吗)	0	0	{}	{}	{}
1143	以後	ji5hau6	after/later/afterwards/following/later on/in the future	8	2	"{""f"": 1,""t"": 7}"	"{""ADV"": 8}"	"{""ji5hau6"": 8}"
1144	北面	bak1min6	northern side/north	0	0	{}	{}	{}
1145	仲要	*zung6jiu3	NO DEF	0	0	{}	{}	{}
1146	兆	siu6|ziu6	omen/million/million million, trillion	0	0	{}	{}	{}
1147	同個	*tung4go3	NO DEF	0	0	{}	{}	{}
1148	地下	dei6haa6|dei5haa2	underground/subterranean/covert|floor/ground	8	3	"{""a"": 1,""n"": 2,""s"": 5}"	"{""ADJ"": 1,""NOUN"": 7}"	"{""dei6haa2"": 8}"
1149	地產	dei6caan2	estate	4	1	"{""n"": 4}"	"{""NOUN"": 4}"	"{""dei6caan2"": 4}"
1150	年代	nin4doi6	a decade of a century (e.g. the Sixties)/age/era/period	4	1	"{""n"": 4}"	"{""NOUN"": 4}"	"{""nin4doi6"": 4}"
1151	即話	*zik1waa6|waa2	NO DEF	0	0	{}	{}	{}
1152	我同	*ngo5tung4	NO DEF	0	0	{}	{}	{}
1153	身邊	san1bin1	at one's side	4	1	"{""f"": 4}"	"{""ADV"": 4}"	"{""san1bin1"": 4}"
1154	例子	lai6zi2	case/(for) instance/example	5	1	"{""n"": 5}"	"{""NOUN"": 5}"	"{""lai6zi2"": 5}"
1155	咖啡	gaa3fe1	coffee	19	1	"{""n"": 19}"	"{""NOUN"": 19}"	"{""gaa3fe1"": 19}"
1156	怕	paa3	to be afraid/to fear	7	1	"{""v"": 7}"	"{""VERB"": 7}"	"{""paa3"": 7}"
1157	抵	dai2	worth/cheap/deserve/serve sb right/to press against/to support/to prop up/to resist/to equal/to balance/to make up for/to mortgage/to arrive	27	2	"{""a"": 22,""v"": 5}"	"{""ADJ"": 22,""VERB"": 5}"	"{""dai2"": 27}"
1158	爭	zang1|zaang1	to strive for/to vie for/to argue or debate/deficient or lacking/how or what (literary)	33	1	"{""v"": 33}"	"{""VERB"": 33}"	"{""zaang1"": 33}"
1159	盈利	jing4lei6	profit/gain	1	1	"{""n"": 1}"	"{""NOUN"": 1}"	"{""jing4lei6"": 1}"
1160	值得	zik6dak1	to be worth/to deserve	5	1	"{""v"": 5}"	"{""VERB"": 5}"	"{""zik6dak1"": 5}"
1161	哩度	*lei5|le1|lei1|li1dou6|dok6	NO DEF	34	2	"{""n"": 3,""r"": 31}"	"{""NOUN"": 3,""PRON"": 31}"	"{""ni1dou6"": 34}"
1162	唔肯	*m4hang2	NO DEF	0	0	{}	{}	{}
1163	做咩	*zou6me1	NO DEF	0	0	{}	{}	{}
1164	健	gin6	healthy/to invigorate/to strengthen/to be good at/to be strong in	0	0	{}	{}	{}
1165	夠	gau3	to reach/to be enough	76	4	"{""a"": 5,""d"": 2,""g1"": 1,""v"": 68}"	"{""ADJ"": 5,""ADV"": 2,""VERB"": 69}"	"{""gau3"": 76}"
1166	控制	hung3zai3	control/to exercise control over/to contain	9	1	"{""v"": 9}"	"{""VERB"": 9}"	"{""hung3zai3"": 9}"
1167	被	bei6	by (indicates passive-voice sentences or clauses)/to cover/to wear	5	3	"{""n"": 3,""p"": 1,""v"": 1}"	"{""ADP"": 1,""NOUN"": 3,""VERB"": 1}"	"{""bei6"": 2,""pei5"": 3}"
1168	報	bou3	to announce/to inform/report/newspaper/recompense/revenge	20	2	"{""g1"": 1,""v"": 19}"	"{""VERB"": 20}"	"{""bou3"": 20}"
1169	結婚	git3fan1	to marry/to get married	15	1	"{""v"": 15}"	"{""VERB"": 15}"	"{""git3fan1"": 15}"
1170	順	seon6	to obey/to follow/to arrange/to make reasonable/along/favorable	1	1	"{""a"": 1}"	"{""ADJ"": 1}"	"{""seon6"": 1}"
1171	煙海	jin1hoi2	the vast ocean	0	0	{}	{}	{}
1172	聖經	sing3ging1	Holy Bible/the Confucian classics	20	2	"{""n"": 7,""nz"": 13}"	"{""NOUN"": 7,""PROPN"": 13}"	"{""sing3ging1"": 20}"
1173	補習	bou2zaap6	to take extra lessons/to cram (for a test)	11	3	"{""n"": 1,""v"": 9,""vn"": 1}"	"{""NOUN"": 2,""VERB"": 9}"	"{""bou2zaap6"": 11}"
1174	解釋	gaai2sik1	explanation/to explain/to interpret/to resolve	16	2	"{""v"": 15,""vn"": 1}"	"{""NOUN"": 1,""VERB"": 15}"	"{""gaai2sik1"": 16}"
1175	圖形	tou4jing4	picture/figure/diagram/graph/depiction/graphical	0	0	{}	{}	{}
1176	實在	sat6zoi6	in reality/honestly/really/verily/concrete	9	2	"{""a"": 5,""d"": 4}"	"{""ADJ"": 5,""ADV"": 4}"	"{""sat6zoi6"": 9}"
1177	對唔住	deoi3m4zyu6	sorry	7	2	"{""l"": 1,""l1"": 6}"	"{""X"": 7}"	"{""deoi3m4zyu6"": 7}"
1178	精神	zing1san4	spirit/mind/consciousness/thought/mental/psychological/essence/gist	3	2	"{""a"": 2,""n"": 1}"	"{""ADJ"": 2,""NOUN"": 1}"	"{""zing1san4"": 3}"
1179	暫時	zaam6si4	temporary/provisional	13	1	"{""d"": 13}"	"{""ADV"": 13}"	"{""zaam6si4"": 13}"
1180	賠	pui4	to compensate for loss/to indemnify/to suffer a financial loss	6	1	"{""v"": 6}"	"{""VERB"": 6}"	"{""pui4"": 6}"
1181	擔心	daam1sam1	anxious/worried/uneasy/to worry/to be anxious	2	1	"{""v"": 2}"	"{""VERB"": 2}"	"{""daam1sam1"": 2}"
1182	整個	zing2go3	whole/entire/total	0	0	{}	{}	{}
1183	講乜	*gong2mat1	NO DEF	0	0	{}	{}	{}
1184	闆	baan2	see 老闆|老板, boss	0	0	{}	{}	{}
1185	叢	cung4	cluster/collection/collection of books/thicket	0	0	{}	{}	{}
1186	競爭	ging6zang1	to compete/competition	5	2	"{""v"": 4,""vn"": 1}"	"{""NOUN"": 1,""VERB"": 4}"	"{""ging3zang1"": 5}"
1187	公	gung1	public/collectively owned/common/international (e.g. high seas, metric system, calendar)/make public/fair/just/Duke, highest of five orders of nobility 五等爵位[ńgh dáng jeuk waih]/honorable (gentlemen)/father-in-law/male (animal)	1	1	"{""n"": 1}"	"{""NOUN"": 1}"	"{""gung1"": 1}"
1188	只要	zi2jiu3	if only/so long as	11	2	"{""c"": 4,""d"": 7}"	"{""ADV"": 7,""CCONJ"": 4}"	"{""zi2jiu3"": 11}"
1189	右下角	*jau6haa6gok3	NO DEF	0	0	{}	{}	{}
1190	失業	sat1jip6	unemployment	12	2	"{""v"": 11,""vn"": 1}"	"{""NOUN"": 1,""VERB"": 11}"	"{""sat1jip6"": 12}"
1191	正下方	zing3haa6fong1	NO DEF	0	0	{}	{}	{}
1192	民	man4	the people/nationality/citizen	0	0	{}	{}	{}
1193	先算	*sin1syun3	NO DEF	0	0	{}	{}	{}
1194	地鐵	dei6tit3	subway/metro	3	1	"{""n"": 3}"	"{""NOUN"": 3}"	"{""dei6tit3"": 3}"
1195	好話	hou2waa2	words of praise/to speak well of	0	0	{}	{}	{}
1196	你點	*nei5dim2	NO DEF	0	0	{}	{}	{}
1197	形式	jing4sik1	form/shape/situation/circumstance	6	1	"{""n"": 6}"	"{""NOUN"": 6}"	"{""jing4sik1"": 6}"
1198	例	lai6	example/precedent/rule/case/instance	0	0	{}	{}	{}
1199	到底	dou3dai2	finally/in the end/when all is said and done	9	1	"{""d"": 9}"	"{""ADV"": 9}"	"{""dou3dai2"": 9}"
1200	抹	maat3|mut3	to wipe/to forget/to wipe out a memory/classifier for wisps of cloud, light-beams etc (Mandarin)	3	2	"{""v"": 3}"	"{""VERB"": 3}"	"{""maat3"": 1,""mut3"": 2}"
1201	的	dik1	of/~'s (possessive particle)/(used after an attribute)/(used to form a nominal expression)/(used at the end of a declarative sentence for emphasis)/to fetch	8	1	"{""u"": 8}"	"{""PART"": 8}"	"{""dik1"": 8}"
1202	保障	bou2zoeng3	to ensure/to guarantee/to safeguard	2	1	"{""v"": 2}"	"{""VERB"": 2}"	"{""bou2zoeng3"": 2}"
1203	張紙	*zoeng1zi2	NO DEF	0	0	{}	{}	{}
1204	畫畫	waak6waa2	NO DEF	0	0	{}	{}	{}
1205	媽媽	maa4maa1	mama/mommy/mother	2	1	"{""n"": 2}"	"{""NOUN"": 2}"	"{""maa4maa1"": 2}"
1206	想講	*soeng2gong2	NO DEF	0	0	{}	{}	{}
1207	溝通	kau1tung1	communicate	5	1	"{""v"": 5}"	"{""VERB"": 5}"	"{""kau1tung1"": 5}"
1208	道	dou6	direction/way/road/path/principle/truth/morality/reason/skill/method/Dao (of Daoism)/to say/to speak/to talk	7	2	"{""Ng"": 1,""q"": 6}"	"{""NOUN"": 7}"	"{""dou6"": 7}"
1209	零	ling4	remnant/zero	32	2	"{""m"": 32}"	"{""NUM"": 32}"	"{""leng4"": 28,""ling4"": 4}"
1210	電視機	din6si6gei1	television set/CL: 臺|台[tai2]	5	1	"{""n"": 5}"	"{""NOUN"": 5}"	"{""din6si6gei1"": 5}"
1211	預備	jyu6bei6	to prepare/to make ready/preparation/preparatory	2	1	"{""v"": 2}"	"{""VERB"": 2}"	"{""jyu6bei6"": 2}"
