id	ordinal	item_type	turn	speaker	vocabulary_ordinal	source_cantonese	source_jyutping	source_english	source_hash	source_dialog_exact_surface_present	previous_turn_id	next_turn_id	deduplication_relation	ingress_classification	runtime_lexical_owners	canonical_exact_owners	supporting_exact_owners	review_flags	review_state
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I017	17	dialog_turn	17	志偉		我兩樣都鍾意。你呢？	/ngo5 loeng5 joeng6 dou1 zung1 ji3. nei5 ne1?/		sha256:a1bba3cb15ac750e1ba428328a73d9ee18ed81ed593544a99bc5ba8e26cb1636		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I016	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I018	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I018	18	dialog_turn	18	詩敏		我鍾意中餐多啲，好味啲。	/ngo5 zung1 ji3 zung1 caan1 do1 di1, hou2 mei6 di1./		sha256:7b3798ca6e8721c7b3b244c19f744136dbbe1034659ff8a3cfc6623b4ad8d160		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I017	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I019	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I019	19	dialog_turn	19	志偉		咁你鍾意粵菜定川菜？	/gam2 nei5 zung1 ji3 jyut6 coi3 ding6 cyun1 coi3?/		sha256:49f58afedd7ac0597c8935d4408f9766b1cf23b3d52ccc461866bbeee43f87e5		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I018	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I020	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I020	20	dialog_turn	20	詩敏		粵菜好啲，我唔係好鍾意辣。	/jyut6 coi3 hou2 di1, ngo5 m4 hai6 hou2 zung1 ji3 laat6./		sha256:a3b2bea6f60d7a56948ee2c492e146d85c727d13c1a9be385cd6b3c34873da1b		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I019	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I021	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I021	21	dialog_turn	21	志偉		我就鍾意辣嘅。咁返工呢？	/ngo5 zau6 zung1 ji3 laat6 ge3. gam2 faan1 gung1 ne1?/		sha256:8b21082562bf94fd12e498a14f3763c1e1bdb3977819081453f4e29b047f64f2		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I020	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I022	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I022	22	dialog_turn	22	詩敏		搭巴士定地鐵好啲？	/daap3 baa1 si2 ding6 dei6 tit3 hou2 di1?/		sha256:57abc3797939e55a2ae0a0296518601e196cd17016a60d7aa2be319a3ccfe227		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I021	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I023	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I023	23	dialog_turn	23	志偉		地鐵快啲，但係貴啲。	/dei6 tit3 faai3 di1, daan6 hai6 gwai3 di1./		sha256:be50f9be81f9119c20b7d447cd8d5598021bccaf1159962b959b4764ed0cf08a		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I022	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I024	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I024	24	dialog_turn	24	詩敏		我覺得地鐵舒服啲。	/ngo5 gok3 dak1 dei6 tit3 syu1 fuk6 di1./		sha256:d4d8f54d0fd2f5e6587e7fcb61b7b71348edf10ae7adbbb37d3e40f1bd9e291f		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I023	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I025	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I025	25	dialog_turn	25	志偉		你係唔係日日搭地鐵？	/nei5 hai6 m4 hai6 jat6 jat6 daap3 dei6 tit3?/		sha256:c65af5490922ea21620b063c3810141d4351969ca48655520506813c59bfd56d		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I024	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I026	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I026	26	dialog_turn	26	詩敏		係呀，你呢？你點返工？	/hai6 aa3, nei5 ne1? nei5 dim2 faan1 gung1?/		sha256:e665933d50456df00dbdade8f326eea7918b5cddac31f75d343055053cd23d62		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I025	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I027	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I027	27	dialog_turn	27	志偉		我有時行路，有時搭車。	/ngo5 jau5 si4 haang4 lou6, jau5 si4 daap3 ce1./		sha256:28f0592e6220af3852c8af23f10820dfff22754106e882d4218c39e7402eedb5		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I026	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I028	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I028	28	dialog_turn	28	詩敏		行路幾耐呀？	/haang4 lou6 gei2 noi6 aa3?/		sha256:38029d0fa7e1cfbaf32d8cccbef99f3c846cbf0eff5d654df024d3adb156db79		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I027	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I029	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I029	29	dialog_turn	29	志偉		十五分鐘左右。咁買嘢呢？	/sap6 ng5 fan1 zung1 zo2 jau6. gam2 maai5 je5 ne1?/		sha256:c3dabca14c4e807eb3cd64afc5ae252be84689486590dfa796e0d871e73bd7bc		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I028	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I030	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I030	30	dialog_turn	30	詩敏		你鍾意去商場定街市？	/nei5 zung1 ji3 heoi3 soeng1 coeng4 ding6 gaai1 si5?/		sha256:80a4ff16af7441acb318f7b2f2b2a8effbb8229e437042afd0291eb10d6ba715		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I029	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I031	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I031	31	dialog_turn	31	志偉		商場方便啲，乾淨啲。	/soeng1 coeng4 fong1 bin6 di1, gon1 zeng6 di1./		sha256:b952cb16cf0736acddf38eaa0f2b79f4f847495f65069c1204741485effd11cd		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I030	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I032	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I032	32	dialog_turn	32	詩敏		但係街市新鮮啲，平啲。	/daan6 hai6 gaai1 si5 san1 sin1 di1, peng4 di1./		sha256:da6fc6f5109db586a269233323f68d3526d82e27a5723f7bcd2325a50f105fcb		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I031	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I033	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I033	33	dialog_turn	33	志偉		係喎。咁你週末做咩？	/hai6 wo3. gam2 nei5 zau1 mut6 zou6 me1?/		sha256:89700ea96c1fe28112461370e2c97a91466b475ca7876256160f8ddaf5efe135		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I032	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I034	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I034	34	dialog_turn	34	詩敏		我鍾意睇戲。你呢？	/ngo5 zung1 ji3 tai2 hei3. nei5 ne1?/		sha256:0a3960ffc028ae164d05c9b5a7ca2b9b2b7fcf9889632c8d134cdf327b1c1975		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I033	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I035	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I035	35	dialog_turn	35	志偉		我鍾意做運動多啲。	/ngo5 zung1 ji3 zou6 wan6 dung6 do1 di1./		sha256:d9b60c791b4b66647e77e2788176d92c6684a553fab09e1eb1c80be68b7886b7		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I034	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I036	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I036	36	dialog_turn	36	詩敏		你做咩運動呀？	/nei5 zou6 me1 wan6 dung6 aa3?/		sha256:ae549a0f8f744032054309894fdc5e73d1cae83807d51f5d835e155b34ea48e1		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I035	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I037	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I037	37	dialog_turn	37	志偉		跑步同游水。你有冇做運動？	/paau2 bou6 tung4 jau4 seoi2. nei5 jau5 mou5 zou6 wan6 dung6?/		sha256:f7a76ed5bc23c243ab0a2f88311f2929fbf0b69dae0db0e2b1f4d1a34b77359a		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I036	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I038	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I038	38	dialog_turn	38	詩敏		有時行山，但係唔係好多。	/jau5 si4 haang4 saan1, daan6 hai6 m4 hai6 hou2 do1./		sha256:cbb118b819eb8be2dfbd7194c4af312b30bf55e9da53607540a3091e7cf0bcc3		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I037	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I039	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I039	39	dialog_turn	39	志偉		行山都好呀，空氣好啲。	/haang4 saan1 dou1 hou2 aa3, hung1 hei3 hou2 di1./		sha256:de872c12ff53c8a2f06c44c3a2cae72d1a06f83aa60ce6dbb83666cceaadebb1		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I038	GLOSSIKA-YUEHK-A1-DLG-018-20260405-I040	no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I040	40	dialog_turn	40	詩敏		係呀，不過好攰。	/hai6 aa3, bat1 gwo3 hou2 gui6./		sha256:cd2cd334988fe9c0c34395bf50cf3b7a67e3bc4e03e904bdcf77d05b853383e1		GLOSSIKA-YUEHK-A1-DLG-018-20260405-I039		no_project_match	naturalness_review_candidate				naturalness_review_candidate|choice_comparative_preference_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I041	41	vocabulary_entry			1	飲	/jam2/	to drink	sha256:b76ae3ee39fd318d7c94abba3c1193dc77f090b4378b8271ed5868bc39436a63				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|choice_comparative_preference_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I042	42	vocabulary_entry			2	咖啡	/gaa3 fe1/	coffee	sha256:a648f417bfa714fa613402fdb7384472a69105dacb687df4ad908a468031a6f3				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|choice_comparative_preference_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I043	43	vocabulary_entry			3	定	/ding6/	or	sha256:b7a87cf93a6182a1e6972b35c4889b1140e75a39745dcb464c6fb73e4f25e402				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|choice_comparative_preference_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I044	44	vocabulary_entry			4	奶茶	/naai5 caa4/	milk tea	sha256:43176027068a01128106c8a8f06d1f2636593e7b51919893f6345d5bdfe7555b				no_project_match	lexical_review_candidate				lexical_review_candidate|choice_comparative_preference_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I045	45	vocabulary_entry			5	好啲	/hou2 di1/	better	sha256:d92629e974b1f2c5f6db43b87f3c59e34eb0dbbba91774e4567bddd6897a8055				no_project_match	lexical_review_candidate				lexical_review_candidate|choice_comparative_preference_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I046	46	vocabulary_entry			6	鍾意	/zung1 ji3/	to like, to love	sha256:26629f6e1ed24867534c75c466cc94a5dac35f5e6934a047a9415cac5276393d				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|choice_comparative_preference_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I047	47	vocabulary_entry			7	多啲	/do1 di1/	more	sha256:fd1f75adad96d5b3c67ac867c6c6f80b56ce150076526a33499a2a54841dc0a4				no_project_match	lexical_review_candidate				lexical_review_candidate|choice_comparative_preference_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I048	48	vocabulary_entry			8	你呢	/nei5 ne1/	how about you, and you	sha256:eb514d6ab6282a493cbf1838112f5a006d7919b928ed9415b7df5021b8e4c76a				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|choice_comparative_preference_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I049	49	vocabulary_entry			9	都係	/dou1 hai6/	also, still	sha256:c43e03f0c4bd76f44852eea262e1eef2e964ffbd84d684badfde8a09b611f02b				no_project_match	lexical_review_candidate				lexical_review_candidate|choice_comparative_preference_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I050	50	vocabulary_entry			10	點解	/dim2 gaai2/	why	sha256:59c4e1a7b55a47c9fcca442c2eb6bbccc1df7dc17183160fae1a6c81ebbbd4c6				no_project_match	lexical_review_candidate				lexical_review_candidate|choice_comparative_preference_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I051	51	vocabulary_entry			11	因為	/jan1 wai6/	because	sha256:b51fc37d8c4a0a6743fbf806349e5b3c417b48d84b03a587a53e04ce3e7f7107				no_project_match	lexical_review_candidate				lexical_review_candidate|choice_comparative_preference_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-018-20260405-I052	52	vocabulary_entry			12	香	/hoeng1/	fragrant, aromatic	sha256:e7973aed78fa7fe57636d1ab965e07dfec5e96133a8824676a9eda79abd03f83				no_project_match	lexical_review_candidate				lexical_review_candidate|choice_comparative_preference_review	REQUIRES_EXPERT_CONTEXT_REVIEW
