id	ordinal	item_type	turn	speaker	vocabulary_ordinal	source_cantonese	source_jyutping	source_english	source_hash	source_dialog_exact_surface_present	previous_turn_id	next_turn_id	deduplication_relation	ingress_classification	runtime_lexical_owners	canonical_exact_owners	supporting_exact_owners	review_flags	review_state
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I012	12	dialog_turn	12	美琪		大間嗰個。	/daai6 gaan1 go2 go3./		sha256:106c59aacd2b0cba0f829bc923738fb4f9769f428e76650a15d87313585fa7ba		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I011	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I013	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I013	13	dialog_turn	13	家明		佢有冇講會議要幾耐？	/keoi5 jau5 mou5 gong2 wui2 ji5 jiu3 gei2 noi6?/		sha256:dcbab407078a6403eb811eab480a23c08dca3109e678282b8de9108ea9525acc		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I012	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I014	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I014	14	dialog_turn	14	美琪		佢話大概一個鐘。	/keoi5 waa6 daai6 koi3 jat1 go3 zung1./		sha256:2ad4a6bfe291e2bf952978d1aca31afec731eac6be34e25138955ac669de0052		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I013	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I015	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I015	15	dialog_turn	15	家明		即係十點前會完？	/zik1 hai6 sap6 dim2 cin4 wui5 jyun4?/		sha256:9337e1445dd4b204e9ec117c1dd2d0340cc755efbbfb141c39d6985e728ea189		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I014	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I016	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I016	16	dialog_turn	16	美琪		應該係。佢仲話開完會有嘢食。	/jing1 goi1 hai6. keoi5 zung6 waa6 hoi1 jyun4 wui2 jau5 je5 sik6./		sha256:0ad7d342cd614de0a4bf2ce443d42de8e3dcd45d7d232b19b7977320fbe3c8f2		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I015	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I017	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I017	17	dialog_turn	17	家明		真係？有咩食呀？	/zan1 hai6? jau5 me1 sik6 aa3?/		sha256:fadfa8206e57d4c1105cb25d9db592e32eae270bcbbaef0c5dfe633357ab9bd3		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I016	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I018	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I018	18	dialog_turn	18	美琪		佢話會叫茶餐廳外賣。	/keoi5 waa6 wui5 giu3 caa4 caan1 teng1 ngoi6 maai6./		sha256:a2f030f6f5cd0043a28d366d2033745bb7b8cb4fe528bf4f8d63c4aace5bd4f0		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I017	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I019	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I019	19	dialog_turn	19	家明		噢，咁幾好喎。仲有冇講其他嘢？	/o5, gam2 gei2 hou2 wo3. zung6 jau5 mou5 gong2 kei4 taa1 je5?/		sha256:b6a9e377e571ef8387cb0a47beb22fffd2392ad00eb12501264d6f9bcfacd290		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I018	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I020	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I020	20	dialog_turn	20	美琪		有呀，佢話如果遲到要打電話。	/jau5 aa3, keoi5 waa6 jyu4 gwo2 ci4 dou3 jiu3 daa2 din6 waa2./		sha256:78839214781f7c3abde4c7971fb7c9bae012d29fff167f02455489c5605be833		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I019	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I021	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I021	21	dialog_turn	21	家明		打畀邊個？	/daa2 bei2 bin1 go3?/		sha256:95806e9a21f515029e261c14b5eb13ec0b32f2787ed3861fe1638787fe95886e		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I020	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I022	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I022	22	dialog_turn	22	美琪		打畀佢或者秘書。	/daa2 bei2 keoi5 waak6 ze2 bei3 syu1./		sha256:7015f7f9493e487903f61d20d837cdbfdb8fb03ecc256c74f9c6391d1ba8c1d6		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I021	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I023	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I023	23	dialog_turn	23	家明		明白。佢有冇講會議嘅主題？	/ming4 baak6. keoi5 jau5 mou5 gong2 wui2 ji5 ge3 zyu2 tai4?/		sha256:645688904750b41ac89cf7cc6be8beef11ae547d05a9a583ea47d5cf7a3461b1		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I022	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I024	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I024	24	dialog_turn	24	美琪		佢話係討論新計劃。	/keoi5 waa6 hai6 tou2 leon6 san1 gai3 waak6./		sha256:82340947c960cccfb73ef698664a6a7a4eceacefc0c07d3c1c1ee50154bee384		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I023	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I025	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I025	25	dialog_turn	25	家明		邊個新計劃呀？	/bin1 go3 san1 gai3 waak6 aa3?/		sha256:4a698228d6cf508e85022ffe30fbd878339d2a96e07cdfa64140d4b6890450ab		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I024	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I026	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I026	26	dialog_turn	26	美琪		下個月嗰個項目。	/haa6 go3 jyut6 go2 go3 hong6 muk6./		sha256:44a7c9e088ef3fb46b269542c13ced8e91b25f7530bc4adb90143c654886a2b7		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I025	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I027	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I027	27	dialog_turn	27	家明		噢，我記得喇。佢話要準備咩？	/o5, ngo5 gei3 dak1 laa3. keoi5 waa6 jiu3 zeon2 bei6 me1?/		sha256:bbe4ec35bf661e997c86676e182dc68834f4b36d96bf6cb37cb44d492991e29c		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I026	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I028	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I028	28	dialog_turn	28	美琪		佢話要諗吓自己嘅意見。	/keoi5 waa6 jiu3 nam2 haa5 zi6 gei2 ge3 ji3 gin3./		sha256:88c74720bdd1ec0d8d9e2e51c8dc812e776a0e9cc3ab309ae0f4c9acfe7ea927		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I027	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I029	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I029	29	dialog_turn	29	家明		即係要發言？	/zik1 hai6 jiu3 faat3 jin4?/		sha256:216ecd66cae38231951b09ff75e6168393d0676ab3c952ff18d6ee56d9e0dffa		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I028	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I030	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I030	30	dialog_turn	30	美琪		係呀，佢話人人都要講。	/hai6 aa3, keoi5 waa6 jan4 jan4 dou1 jiu3 gong2./		sha256:665db4cbd1713b1d6c9142b41b8745b09557e1da2b7fc3014ea1a81c7498d4a5		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I029	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I031	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I031	31	dialog_turn	31	家明		咁我要諗清楚先。仲有其他嘢嗎？	/gam2 ngo5 jiu3 nam2 cing1 co2 sin1. zung6 jau5 kei4 taa1 je5 maa3?/		sha256:934bba9dc158c1fdbb770ed739c98cb62a6c0caa542d03bd8473950365062641		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I030	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I032	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I032	32	dialog_turn	32	美琪		佢話如果有問題可以問佢。	/keoi5 waa6 jyu4 gwo2 jau5 man6 tai4 ho2 ji5 man6 keoi5./		sha256:99c9d4055b007a740e1d62b9ba27a395df62c77058727e9ad4dc495d20630492		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I031	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I033	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I033	33	dialog_turn	33	家明		幾時可以問佢？	/gei2 si4 ho2 ji5 man6 keoi5?/		sha256:70e53036502edb2c83037bdf3bffa3c61131f4919a03b924c85219ffa19f1e1b		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I032	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I034	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I034	34	dialog_turn	34	美琪		今日下晝之前。	/gam1 jat6 haa6 zau3 zi1 cin4./		sha256:6153526ab3b73b402f09b81efef3b2e73de975b27d01e7fe49c72c4a2c6fc52c		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I033	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I035	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I035	35	dialog_turn	35	家明		佢而家喺邊？	/keoi5 ji4 gaa1 hai2 bin1?/		sha256:c4c95f5e021104d25939f85bc0238d8ec5925acead0ec9c5801f5aab509c1c60		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I034	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I036	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I036	36	dialog_turn	36	美琪		佢話佢喺辦公室。	/keoi5 waa6 keoi5 hai2 baan6 gung1 sat1./		sha256:5431f966a652031fb69e114591288bfbd5531469f8f82d1f4b4039ab8b0753e2		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I035	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I037	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I037	37	dialog_turn	37	家明		好，我一陣去搵佢。	/hou2, ngo5 jat1 zan6 heoi3 wan2 keoi5./		sha256:341f2a083bec107e798434ba6f02b1da9161660e20b249b9392b3b774d69cb78		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I036	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I038	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I038	38	dialog_turn	38	美琪		記得帶報告呀。	/gei3 dak1 daai3 bou3 gou3 aa3./		sha256:8aee4caef40878da74ca6340d81bc87b5293f4b6928063624d75bdacfff0893c		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I037	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I039	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I039	39	dialog_turn	39	家明		知道，唔該晒你話我知。	/zi1 dou3, m4 goi1 saai3 nei5 waa6 ngo5 zi1./		sha256:fb7fe80e4013cc323e3079a510637a9636d172f80035365043749c70cadc2a2a		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I038	GLOSSIKA-YUEHK-A1-DLG-016-20260322-I040	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I040	40	dialog_turn	40	美琪		唔使客氣，聽日見。	/m4 sai2 haak3 hei3, ting1 jat6 gin3./		sha256:8799873de78d1f7ae378f4a878a6c5a6ea2fe51319713dcd5d2a3db49a853e3e		GLOSSIKA-YUEHK-A1-DLG-016-20260322-I039		no_project_match	naturalness_review_candidate				naturalness_review_candidate|reported_speech_meeting_wh_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I041	41	vocabulary_entry			1	佢	/keoi5/	he/she/him/her	sha256:32f9a9b93c90135662aa13d41d04b049228b64ca5ba4a12f1967a6c5178b3ce4				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|reported_speech_meeting_wh_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I042	42	vocabulary_entry			2	講	/gong2/	to say, to speak	sha256:558db908fc7b1bdbe1804d2c949ff0af4ab3e8bb61077103cfc7dbdf0f3dca13				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|reported_speech_meeting_wh_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I043	43	vocabulary_entry			3	咗	/zo2/	[past tense marker]	sha256:f76c80453d0aafef1a538e869098801745baa9f1fac118685b121facd8c7b5ea				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|reported_speech_meeting_wh_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I044	44	vocabulary_entry			4	乜嘢	/mat1 je5/	what	sha256:95acc9b6bfc2ecc37da904ba9f455a51d4ccf56d020e766b77474cd6eb050c6c				no_project_match	lexical_review_candidate				lexical_review_candidate|reported_speech_meeting_wh_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I045	45	vocabulary_entry			5	啱啱	/ngaam1 ngaam1/	just now, just	sha256:b62f1a9c69ceeaee6a2f9097acc63b942ba74786f3c540ceabd00c0ce3d0472d				no_project_match	lexical_review_candidate				lexical_review_candidate|reported_speech_meeting_wh_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I046	46	vocabulary_entry			6	啲	/di1/	some, a bit	sha256:d43ba46ab6ff0b1efb2eb4a95524feb1129067a8ff979476187338b9ee596dc3				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|reported_speech_meeting_wh_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I047	47	vocabulary_entry			7	呀	/aa3/	[question particle]	sha256:61ad67b9a9a1ece8895862b9e456b35c8868015a34ecf2971e8bf18502bd14d7				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|reported_speech_meeting_wh_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I048	48	vocabulary_entry			8	話	/waa6/	to say that, said that	sha256:222acb608b52f47882d13e23aedc6225c503e2178573a748a1b661dce10bc6c4				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|reported_speech_meeting_wh_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I049	49	vocabulary_entry			9	聽日	/ting1 jat6/	tomorrow	sha256:8240bbd9003b19901b13961f0237c48fdaaf81cf1019f1023bdd9eb5ee2056b2				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|reported_speech_meeting_wh_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I050	50	vocabulary_entry			10	要	/jiu3/	need to, must, want	sha256:3bced1b004c01e88a687da9c48c97897c6022885363db546e84d04ae320e4ee9				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|reported_speech_meeting_wh_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I051	51	vocabulary_entry			11	開會	/hoi1 wui2/	to have a meeting	sha256:3908f573a37c3b5fd708a140c77148e0d78e103b82cb2fb7de0e7134c8af30be				normalized_duplicate_candidate	lexical_review_candidate				lexical_review_candidate|reported_speech_meeting_wh_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I052	52	vocabulary_entry			12	幾點鐘	/gei2 dim2 zung1/	what time	sha256:0fd8f4ca42d41280737ab47dcef9bf74415184940e9dea553eab041250cd9108				no_project_match	lexical_review_candidate				lexical_review_candidate|reported_speech_meeting_wh_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-016-20260322-I053	53	vocabulary_entry			13	朝早	/ziu1 zou2/	morning	sha256:e36210b20acfa6f56ac209a82a9245836e6b908a7666cc3209d39dfe5f1d207b				no_project_match	lexical_review_candidate				lexical_review_candidate|reported_speech_meeting_wh_review	REQUIRES_EXPERT_CONTEXT_REVIEW
