candidate_id	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	matched_surface_span	text	previous_text	next_text	tokens_json	annotation_status
ab30-4d78095313b242e3b320	FC-033_v2.cha	4a54d83cb2e8b32b1979c53bdf11706516fb3e1b8c6caa4bc72662a1e5fbf4e5	17	218	11	XXB	掉咗佢	你唔鍾意嗰陣時,你咪成個缸掉咗佢.	點污糟都喺晒一個缸裏邊囖.	噉連乜嘢都冇.	"[{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""鍾意"",""pos"":""v"",""jyutping"":""zung1ji3""},{""word"":""嗰陣時"",""pos"":""r"",""jyutping"":""go2zan6si4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""咪"",""pos"":""d"",""jyutping"":""mai6""},{""word"":""成"",""pos"":""m"",""jyutping"":""seng4""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""缸"",""pos"":""n"",""jyutping"":""gong1""},{""word"":""掉"",""pos"":""v"",""jyutping"":""diu6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-e736f15304bdda22a9f5	FC-035_v2.cha	ddb29bab01e3e932a9a80ffb3342df28e08dfc77d7f4527f5fc39d5a25ea4f5b	18	23	11	XXX	答咗佢	噉我哋都不以為意喇,冇乜嘢噉,答咗佢之後噉行喇.	噉喺哩個途中呢,就有啲-有個外籍嘅男仔-男人喇,噉走埋來問我哋,誒,即係點樣暢,去邊度有錢暢喇,同埋問下路,噉樣喇.	跟住第二次又有,跟住過咗冇幾耐又係有另外一個男人,又係問哩個相同嘅問題喎.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""不以為意"",""pos"":""i"",""jyutping"":""bat1ji5wai4ji3""},{""word"":""喇"",""pos"":""y1"",""jyutping"":""laa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""乜嘢"",""pos"":""r"",""jyutping"":""mat1je5""},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""答"",""pos"":""v"",""jyutping"":""daap3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""之後"",""pos"":""f"",""jyutping"":""zi1hau6""},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""行"",""pos"":""v"",""jyutping"":""haang4""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-d519ecc8bae536403763	FC-046_v2.cha	27d9b748a81260c501362591915da1946c27f25638d6769eef22991158693f0a	24	112	5	XXB	pit3咗佢	有啲特登要pit3咗佢噉嗰啲呢就部部機有啲唔同嘅.	係啊,有啲要遮住個鏡頭拍一下先𠺢嗎?	噉所以呢,就都要講下嘅.	"[{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""啲"",""pos"":""m"",""jyutping"":""di1""},{""word"":""特登"",""pos"":""d"",""jyutping"":""dak6dang1""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""pit3"",""pos"":""v"",""jyutping"":""pit3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""部部"",""pos"":""q"",""jyutping"":""bou6bou6""},{""word"":""機"",""pos"":""n"",""jyutping"":""gei1""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""唔同"",""pos"":""a"",""jyutping"":""m4tung4""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-40adea58e75d5ada476f	FC-053_v2.cha	61eeb21a6a84b7e227ebc0f14b3bd6221ea93939fed296e55cb78cd4c268b7bb	28	14	11	XXB	叫咗佢	噉我亦都好嬲囖,噉呢就叫咗佢出門口嗰度,就問佢究竟乜嘢事,噉樣樣嘞.	噉成班同學都望住佢.	噉跟住傾嘅過程之中佢係好唔忿氣囖,覺得我噉樣做唔啱囖.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""亦都"",""pos"":""d"",""jyutping"":""jik6dou1""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""嬲"",""pos"":""v"",""jyutping"":""nau1""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""叫"",""pos"":""v"",""jyutping"":""giu3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""出"",""pos"":""v"",""jyutping"":""ceot1""},{""word"":""門口"",""pos"":""n"",""jyutping"":""mun4hau2""},{""word"":""嗰度"",""pos"":""r"",""jyutping"":""go2dou6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""問"",""pos"":""v"",""jyutping"":""man6""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""究竟"",""pos"":""d"",""jyutping"":""gau3ging2""},{""word"":""乜嘢"",""pos"":""n"",""jyutping"":""mat1je5""},{""word"":""事"",""pos"":""n"",""jyutping"":""si6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉樣樣"",""pos"":""c"",""jyutping"":""gam2joeng2joeng2""},{""word"":""嘞"",""pos"":""y"",""jyutping"":""laak3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-5f92f0f8ae4733d6a939	FC-056_v2.cha	b18efc20cede350d53f2adca793f6102ee87bdb5295b9b462a790b22d037eb8c	30	54	10	XXY	預咗佢	噉啊,你買得翻版碟𠻺預咗佢壞𡃉嚹.	碟價都係廿-二十蚊啊,三十零蚊度喇噉.	噉𠻺換啊噉樣囖.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""啊"",""pos"":""y1"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""買"",""pos"":""v"",""jyutping"":""maai5""},{""word"":""得"",""pos"":""u"",""jyutping"":""dak1""},{""word"":""翻版"",""pos"":""n"",""jyutping"":""faan1baan2""},{""word"":""碟"",""pos"":""n"",""jyutping"":""dip2""},{""word"":""𠻺"",""pos"":""y1"",""jyutping"":""aa6""},{""word"":""預"",""pos"":""v"",""jyutping"":""jyu6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""壞"",""pos"":""v"",""jyutping"":""waai6""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-3c0141065d88af7f6d8c	FC-106a_v2.cha	44eff3fa5ca6b53344bd5d64ad3c7a36c51c2707c411d06a307fbd0d93eacdbb	35	167	3	XXB	賺咗佢	"""噉樣賺咗佢一二千蚊幾抵啊."	"噉佢啲同事話,""喂,不如叫你嗰個姑奶上來做吖."	噉樣啊.	"[{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""噉樣"",""pos"":""r"",""jyutping"":""gam2joeng2""},{""word"":""賺"",""pos"":""v"",""jyutping"":""zaan6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""二千"",""pos"":""m"",""jyutping"":""ji6cin1""},{""word"":""蚊"",""pos"":""q"",""jyutping"":""man1""},{""word"":""幾"",""pos"":""d"",""jyutping"":""gei2""},{""word"":""抵"",""pos"":""a"",""jyutping"":""dai2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-8019c9df3787067ebaee	FC-106b_v2.cha	7d29a8affa8870dbd0a22592241753942dedbcba4f42fa8fd70348fb31ec4d9a	36	49	3	XXA	錄咗佢	於是咪錄咗佢先至俾佢哋睇囖.	但係又未溫晒書喎.	噉做到幾多點啊做功課?	"[{""word"":""於是"",""pos"":""c"",""jyutping"":""jyu1si6""},{""word"":""咪"",""pos"":""c"",""jyutping"":""mai6""},{""word"":""錄"",""pos"":""v"",""jyutping"":""luk6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""先至"",""pos"":""d"",""jyutping"":""sin1zi3""},{""word"":""俾"",""pos"":""p"",""jyutping"":""bei2""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-91489c3715fe761ee0a2	FC-109a_v2.cha	037818836278ea3a03f21b3859a1bddd8c57b91cedbae0cabc4a1643f2e1a630	41	137	77	XXB	拉咗佢	噉就係講返哩個翻版CD個問題嚹,就係-就係個個年青人佢哋都有佢哋自己使錢嘅方法喇,噉有啲冇辦法嘅時候,有啲出來真係可能做麥當勞幾蚊一個鐘,可能捱-捱成個月先買個袋喇,噉但係佢哋唔識諗即係犯唔犯法,因為拉咗佢唔會坐監吖嗎,即係最多咪打電話去佢屋企同佢父母講.	喀喀.	噉其實如果對於佢哋來講呢,賣CD呢佢哋唔會覺得係做𡁵啲犯法嘅嘢𡃉.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""返"",""pos"":""u"",""jyutping"":""faan1""},{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""翻版"",""pos"":""n"",""jyutping"":""faan1baan2""},{""word"":""CD"",""pos"":""xn"",""jyutping"":null},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""問題"",""pos"":""n"",""jyutping"":""man6tai4""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""個個"",""pos"":""q"",""jyutping"":""go3go3""},{""word"":""年青人"",""pos"":""n"",""jyutping"":""nin4cing1jan4""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""自己"",""pos"":""r"",""jyutping"":""zi6gei2""},{""word"":""使"",""pos"":""v"",""jyutping"":""sai2""},{""word"":""錢"",""pos"":""n"",""jyutping"":""cin2""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""方法"",""pos"":""n"",""jyutping"":""fong1faat3""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""啲"",""pos"":""m"",""jyutping"":""di1""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""辦法"",""pos"":""n"",""jyutping"":""baan6faat3""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""時候"",""pos"":""n"",""jyutping"":""si4hau6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""啲"",""pos"":""m"",""jyutping"":""di1""},{""word"":""出來"",""pos"":""v"",""jyutping"":""ceot1lai4""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""可能"",""pos"":""vu"",""jyutping"":""ho2nang4""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""麥當勞"",""pos"":""nt"",""jyutping"":""mak6dong1lou4""},{""word"":""幾"",""pos"":""m"",""jyutping"":""gei2""},{""word"":""蚊"",""pos"":""q"",""jyutping"":""man1""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""鐘"",""pos"":""n"",""jyutping"":""zung1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""可能"",""pos"":""vu"",""jyutping"":""ho2nang4""},{""word"":""捱"",""pos"":""v"",""jyutping"":""ngaai4""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""捱"",""pos"":""v"",""jyutping"":""ngaai4""},{""word"":""成"",""pos"":""m"",""jyutping"":""sing4""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""月"",""pos"":""n"",""jyutping"":""jyut6""},{""word"":""先"",""pos"":""d"",""jyutping"":""sin1""},{""word"":""買"",""pos"":""v"",""jyutping"":""maai5""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""袋"",""pos"":""n"",""jyutping"":""doi2""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""識"",""pos"":""v"",""jyutping"":""sik1""},{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""犯"",""pos"":""g1"",""jyutping"":""faan6""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""犯法"",""pos"":""v"",""jyutping"":""faan6faat3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""因為"",""pos"":""c"",""jyutping"":""jan1wai6""},{""word"":""拉"",""pos"":""v"",""jyutping"":""laai1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""坐監"",""pos"":""v"",""jyutping"":""co5gaam1""},{""word"":""吖"",""pos"":""y"",""jyutping"":""aa1""},{""word"":""嗎"",""pos"":""y"",""jyutping"":""maa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""最多"",""pos"":""d"",""jyutping"":""zeoi3do1""},{""word"":""咪"",""pos"":""d"",""jyutping"":""mai6""},{""word"":""打電話"",""pos"":""v"",""jyutping"":""daa2din6waa2""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""屋企"",""pos"":""n"",""jyutping"":""uk1kei2""},{""word"":""同"",""pos"":""p"",""jyutping"":""tung4""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""父母"",""pos"":""n"",""jyutping"":""fu6mou5""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-5a9975ad949749aa2d1b	FC-109a_v2.cha	037818836278ea3a03f21b3859a1bddd8c57b91cedbae0cabc4a1643f2e1a630	41	227	10	XXA	賺咗佢	起碼你哩個係正版,佢已經係賺咗佢應該要賺嘅嘢吖嗎.	但係起碼佢已經係賺咗嚹喎,係唔係先?	係唔係?	"[{""word"":""起碼"",""pos"":""d"",""jyutping"":""hei2maa5""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""正版"",""pos"":""n"",""jyutping"":""zing3baan2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""已經"",""pos"":""d"",""jyutping"":""ji5ging1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""賺"",""pos"":""v"",""jyutping"":""zaan6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""應該"",""pos"":""vu"",""jyutping"":""jing1goi1""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""賺"",""pos"":""v"",""jyutping"":""zaan6""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""吖"",""pos"":""y"",""jyutping"":""aa1""},{""word"":""嗎"",""pos"":""y"",""jyutping"":""maa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-420be8354172e77f759f	FC-R002a_v2.cha	58666f8bc0c52a152a30699272f4b2849aecbdf16078a6701c0458ad859e1046	42	216	10	XXA	幫咗佢	幾個人見到佢想自殺𠻺幫咗佢呢.	噉佢就邂逅,因為佢想自殺喇.	"跟住就""吓?"	"[{""word"":""幾"",""pos"":""m"",""jyutping"":""gei2""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""見"",""pos"":""v"",""jyutping"":""gin3""},{""word"":""到"",""pos"":""u"",""jyutping"":""dou2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""想"",""pos"":""vu"",""jyutping"":""soeng2""},{""word"":""自殺"",""pos"":""v"",""jyutping"":""zi6saat3""},{""word"":""𠻺"",""pos"":""y1"",""jyutping"":""aa6""},{""word"":""幫"",""pos"":""v"",""jyutping"":""bong1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-9642966142be7303ca7d	FC-R004_v2.cha	ee5e7161ddae4e08eea8b881c2d220d21c258af2c30ce6a6c5c728535e9c9376	45	206	9	XXC	封咗佢	因為你-你-你話你封咗佢舖,噉你或者搞到嗰個人三個月冇租-冇租交嘞,噉然之後走咗路.	共存啊.	噉你揸住個吉舖喺度又係黏紙.	"[{""word"":""因為"",""pos"":""c"",""jyutping"":""jan1wai6""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""封"",""pos"":""v"",""jyutping"":""fung1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""舖"",""pos"":""n"",""jyutping"":""pou3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""或者"",""pos"":""c"",""jyutping"":""waak6ze2""},{""word"":""搞"",""pos"":""v"",""jyutping"":""gaau2""},{""word"":""到"",""pos"":""u"",""jyutping"":""dou3""},{""word"":""嗰個"",""pos"":""r"",""jyutping"":""go2go3""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""三"",""pos"":""m"",""jyutping"":""saam1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""月"",""pos"":""n"",""jyutping"":""jyut6""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""租"",""pos"":""Ng"",""jyutping"":""zou1""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""租"",""pos"":""Ng"",""jyutping"":""zou1""},{""word"":""交"",""pos"":""v"",""jyutping"":""gaau1""},{""word"":""嘞"",""pos"":""y"",""jyutping"":""laak3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""然之後"",""pos"":""c"",""jyutping"":""jin4zi1hau6""},{""word"":""走"",""pos"":""v"",""jyutping"":""zau2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""路"",""pos"":""n"",""jyutping"":""lou2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-f790d74172160cfbe811	FC-R009_v.cha	e29696c62b1aef35746e05780060128c7a5b91b2cdd852467d3cb733e3108d5c	49	47	10	XXB	決定咗佢	係真係講到最後就係市場係決定咗佢嘅行為啊.	其實唔係.	佢嘅市場係容納哩一種行為吖嗎.	"[{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""到"",""pos"":""u"",""jyutping"":""dou3""},{""word"":""最後"",""pos"":""t"",""jyutping"":""zeoi3hau6""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""市場"",""pos"":""n"",""jyutping"":""si5coeng4""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""決定"",""pos"":""v"",""jyutping"":""kyut3ding6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""行為"",""pos"":""n"",""jyutping"":""hang4wai4""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-282ba3d146d8a2daa0f8	FC-R011_v.cha	1cc1fdfa08e4ba661d847f768f064d32ac5d5d0fc78a0a0284d2460fe35092fc	52	176	1	XXA	結束咗佢	結束咗佢.	結束咗哩個話題.		"[{""word"":""結束"",""pos"":""v"",""jyutping"":""git3cuk1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-bc3ab3d5f13446091bbd	FC-R013a_v.cha	e95e436cf3f1eaf52a0fe1eb185c54f1813068a922fb1b22734b9237a6681a9d	53	0	6	XXA	講咗佢	即係娓娓道來,噉𠻺講咗佢自己本身呢,作為一個職業女性,或者係一個女創作人呢.		喺,誒,即係哩個機構裏邊呢,即係工作咗八年嘅一啲點點滴滴喇吓.	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""娓娓道來"",""pos"":""i"",""jyutping"":""mei5mei5dou6loi4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""𠻺"",""pos"":""d"",""jyutping"":""aa6""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""自己"",""pos"":""r"",""jyutping"":""zi6gei2""},{""word"":""本身"",""pos"":""r"",""jyutping"":""bun2san1""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""作為"",""pos"":""v"",""jyutping"":""zok3wai4""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""職業女性"",""pos"":""n"",""jyutping"":""zik1jip6neoi5sing3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""或者"",""pos"":""c"",""jyutping"":""waak6ze2""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""女"",""pos"":""b"",""jyutping"":""neoi5""},{""word"":""創作"",""pos"":""v"",""jyutping"":""cong3zok3""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
