id	ordinal	item_type	turn	speaker	vocabulary_ordinal	source_cantonese	source_jyutping	source_english	source_hash	source_dialog_exact_surface_present	previous_turn_id	next_turn_id	deduplication_relation	ingress_classification	runtime_lexical_owners	canonical_exact_owners	supporting_exact_owners	review_flags	review_state
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I011	11	dialog_turn	11	志明		我記得你成日同我講佢嘅故事。	/ngo5 gei3 dak1 nei5 seng4 jat6 tung4 ngo5 gong2 keoi5 ge3 gu3 si6./		sha256:27bbd5af72472d6e24c9d640c6932e115b02929e2eeb45c024765cba2ee7b5b9		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I010	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I012	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I012	12	dialog_turn	12	美玲		係呀，佢好得意，好鍾意玩。	/hai6 aa3, keoi5 hou2 dak1 ji3, hou2 zung1 ji3 waan2./		sha256:f82678185b4e26062322100ae1d6e7a958cb615c0c757a5af81ff96dcc07853d		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I011	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I013	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I013	13	dialog_turn	13	志明		你有冇喊過？	/nei5 jau5 mou5 haam3 gwo3?/		sha256:35ca6a18121a64690d4c4e447c8d98606da3380339586cbd264da911d46467a7		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I012	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I014	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I014	14	dialog_turn	14	美玲		有呀，尋日喊咗好耐。	/jau5 aa3, cam4 jat6 haam3 zo2 hou2 noi6./		sha256:ef980a78413c52070933c4cc5a1bcf7cdf817697ef62381cbdd91cf001f337f3		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I013	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I015	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I015	15	dialog_turn	15	志明		喊出嚟會好啲，唔好忍住。	/haam3 ceot1 lai4 wui5 hou2 di1, m4 hou2 jan2 zyu6./		sha256:41e3845283d4180655a6031b7dfa34426f573f2951b2f616ba27f6636bc1c083		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I014	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I016	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I016	16	dialog_turn	16	美玲		而家屋企好靜，好唔慣。	/ji4 gaa1 uk1 kei2 hou2 zing6, hou2 m4 gwaan3./		sha256:4814ec14524773b090e8970e7da209722322829328018308dc37ee7d2bb42d11		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I015	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I017	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I017	17	dialog_turn	17	志明		要時間慢慢習慣，唔使急。	/jiu3 si4 gaan3 maan6 maan2 zaap6 gwaan3, m4 sai2 gap1./		sha256:deee067cc858ff1b92d4c96177bf3ce9534903a708c7d067d59b340c905c8048		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I016	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I018	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I018	18	dialog_turn	18	美玲		我知道，但係真係好唔捨得。	/ngo5 zi1 dou3, daan6 hai6 zan1 hai6 hou2 m4 se2 dak1./		sha256:f5ba15c0285bb276d1451f246edb38c61c7ecf88506e01b868ff52fabb9a37fb		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I017	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I019	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I019	19	dialog_turn	19	志明		你有冇影好多相？	/nei5 jau5 mou5 jing2 hou2 do1 soeng2?/		sha256:d9ff7de8222ef38d5c13e0951ba3879013e82c6200be1b1ada375177732aeca3		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I018	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I020	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I020	20	dialog_turn	20	美玲		有呀，影咗好多，尋日睇返晒。	/jau5 aa3, jing2 zo2 hou2 do1, cam4 jat6 tai2 faan1 saai3./		sha256:2f95585c0b0855122833a08e1d3dd5ab8860950c38b71d945a7c42252c763007		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I019	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I021	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I021	21	dialog_turn	21	志明		至少有啲回憶可以留低。	/zi3 siu2 jau5 di1 wui4 jik1 ho2 ji5 lau4 dai1./		sha256:16c125c23adc541bec2a7d4a978ce85c52a69ed985e58c74eaeb6a7074e73f70		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I020	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I022	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I022	22	dialog_turn	22	美玲		係呀，睇相嗰陣又想喊。	/hai6 aa3, tai2 soeng2 go2 zan6 jau6 soeng2 haam3./		sha256:b9ab857e49257fb34f34771d60af0835d39bc6260372f847fcd3bf1d9ccb8475		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I021	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I023	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I023	23	dialog_turn	23	志明		咁好正常嘅，唔駛怕。	/gam2 hou2 zing3 soeng4 ge3, m4 sai2 paa3./		sha256:072fd3a87bbd34f7b82be821cfcf01abb4a012bcaf559548a6481aebc34a3744		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I022	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I024	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I024	24	dialog_turn	24	美玲		我爸媽都好傷心，佢哋都好鍾意佢。	/ngo5 baa4 maa1 dou1 hou2 soeng1 sam1, keoi5 dei6 dou1 hou2 zung1 ji3 keoi5./		sha256:ecb6089a4b080973c8ded2b9b6ca44f3639912d9a58e92937a1e341a29cbc653		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I023	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I025	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I025	25	dialog_turn	25	志明		全家人都鍾意佢，佢好幸福。	/cyun4 gaa1 jan4 dou1 zung1 ji3 keoi5, keoi5 hou2 hang6 fuk1./		sha256:4f78c9525901675821f72a37778261e277eb674bd71e5224fa9b16c7f4923cf4		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I024	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I026	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I026	26	dialog_turn	26	美玲		希望佢而家喺天堂開心。	/hei1 mong6 keoi5 ji4 gaa1 hai2 tin1 tong4 hoi1 sam1./		sha256:43f529f203c283f59cb88c826091bc2db8fb1da6ab3f62b99b65bfd2b847ad8e		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I025	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I027	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I027	27	dialog_turn	27	志明		一定係嘅。你今日有冇食嘢？	/jat1 ding6 hai6 ge3. nei5 gam1 jat6 jau5 mou5 sik6 je5?/		sha256:b5eb3ed6cb7231de279d8d3f5e2eb71a8cc658197a18d2a5208eb4c7b0b2a9a4		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I026	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I028	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I028	28	dialog_turn	28	美玲		未呀，冇乜胃口。	/mei6 aa3, mou5 mat1 wai6 hau2./		sha256:ab52d0d203ef204b793ca4d6450004d87df0afd445817d0b0967b20d86376bc3		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I027	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I029	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I029	29	dialog_turn	29	志明		都要食少少嘢，唔好唔食。	/dou1 jiu3 sik6 siu2 siu2 je5, m4 hou2 m4 sik6./		sha256:b91fe2d7a6c79193726fd4029f4ed43c0759b8c65321e3d7f195a23f3c2b9196		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I028	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I030	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I030	30	dialog_turn	30	美玲		我遲啲先食。	/ngo5 ci4 di1 sin1 sik6./		sha256:7be234facabd722d11257b891afd99f49bf70a6a41bfdafdf924ae5011f0ca6f		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I029	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I031	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I031	31	dialog_turn	31	志明		要好好照顧自己呀。	/jiu3 hou2 hou2 ziu3 gu3 zi6 gei2 aa3./		sha256:6e8135be38888be43f40d75d948978dd4f633e9ecab79a63ed75b9bf1d605441		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I030	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I032	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I032	32	dialog_turn	32	美玲		知道啦，多謝你安慰我。	/zi1 dou3 laa1, do1 ze6 nei5 ngon1 wai3 ngo5./		sha256:a838d585fe36fc37f833947f3c3d49cd2b4e1c97746eed7e6c34e3c275077709		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I031	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I033	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I033	33	dialog_turn	33	志明		朋友嚟㗎嘛，應該嘅。	/pang4 jau5 lai4 gaa3 maa3, jing1 goi1 ge3./		sha256:0b74d9eef776bb109fa7f24252eeef34cfa87bf8f321d145c39f98ec589368c1		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I032	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I034	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I034	34	dialog_turn	34	美玲		有你傾偈真係好啲。	/jau5 nei5 king1 gai2 zan1 hai6 hou2 di1./		sha256:989de38980b7fb135864938ea8b0c6db9c6ed594f683787a45cf7062099d6d05		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I033	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I035	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I035	35	dialog_turn	35	志明		需要傾偈隨時搵我。	/seoi1 jiu3 king1 gai2 ceoi4 si4 wan2 ngo5./		sha256:3c49afa81c5271f10c1c6114a2695a6b8e740b185cb1a2fc3e04ebe05c6f834e		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I034	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I036	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I036	36	dialog_turn	36	美玲		好呀，多謝你。	/hou2 aa3, do1 ze6 nei5./		sha256:3d16e5b1adbf7b9230bbfe7a5c63a9311251ac33f6a07568babf6ba94dd05333		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I035	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I037	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I037	37	dialog_turn	37	志明		一齊去行吓好唔好？散吓心。	/jat1 cai4 heoi3 haang4 haa5 hou2 m4 hou2? saan3 haa5 sam1./		sha256:c478b781ef6b9068dc40baf984849d44b709609df292d37bca95410b179e9187		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I036	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I038	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I038	38	dialog_turn	38	美玲		好呀，出去行吓都好。	/hou2 aa3, ceot1 heoi3 haang4 haa5 dou1 hou2./		sha256:e51a20684adc56d211b7e9ba2bed9a782e3de062391b7e7f4a09525af5bccd53		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I037	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I039	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I039	39	dialog_turn	39	志明		走啦，我陪你。	/zau2 laa1, ngo5 pui4 nei5./		sha256:886bb05b5056cecf7fc98d2c085cd293e6e529d7b8afb61f8d9e35698639ec27		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I038	GLOSSIKA-YUEHK-A1-DLG-019-20260412-I040	no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I040	40	dialog_turn	40	美玲		真係多謝你，志明。	/zan1 hai6 do1 ze6 nei5, zi3 ming4./		sha256:e2808c51b4fba6ca926a181d4eac27bdda6afe983a735c88c7f2c389323780d7		GLOSSIKA-YUEHK-A1-DLG-019-20260412-I039		no_project_match	naturalness_review_candidate				naturalness_review_candidate|sympathy_bad_news_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I041	41	vocabulary_entry			1	唔好意思	/m4 hou2 ji3 si1/	sorry to hear that	sha256:321dc2f681d2002b62ef5d9c16854bfe77870486b109daaa74dec1ad192432f8				exact_duplicate_candidate	lexical_review_candidate	src/runtime-resources/lexicon/formulas.js	src/runtime-resources/lexicon/formulas.js|src/runtime-resources/lexicon/token-lexicon/degree-and-formulas.js	data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-004-20251221/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-004-20251221/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-004-20251221/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-004-20251221/source.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-008-20260125/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-008-20260125/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-008-20260125/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-008-20260125/source.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W14-20260621/review.json|docs/research/DIRECTIVE-SUGGESTION-PRIORITY-SOURCE-MAP-CP021B-R27.md|docs/research/GLOSSIKA-YUEHK-A1-W14-20260621-RESEARCH.md|docs/research/LANE-03-FRAGMENTS-DISCOURSE-SOURCE-MAP-CP021B-R17.md|docs/research/LANE-03-RESIDUAL-FRAGMENT-SUBTYPES-SOURCE-MAP-CP021B-R18.md|external-evidence/aa76-hkcancor/hkcancor-aa76-bei-give-candidate-inventory.json|external-evidence/aa84-bare-redup-hkcancor/hkcancor-aa84-bare-redup-candidate-inventory.json|external-evidence/aa89-hkcancor/hkcancor-aa89-modal-lexeme-candidate-inventory.tsv|external-evidence/cp021b/hkcancor-cp021b-candidate-inventory.json	lexical_review_candidate|sympathy_bad_news_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I042	42	vocabulary_entry			2	聽到	/teng1 dou2/	to hear	sha256:6a3a104a5bb6771c22c678f462d8fe6bb13925bd0c7236be64aa3a641dcb4936				no_project_match	lexical_review_candidate				lexical_review_candidate|sympathy_bad_news_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-019-20260412-I043	43	vocabulary_entry			3	今日	/gam1 jat6/	today	sha256:ff41af4789a1f5c79ed28172af803b5cd13894556ba6b0dbfa75f62317f14cfc				exact_duplicate_candidate	lexical_review_candidate	src/runtime-resources/lexicon/token-lexicon/places-and-times.js	src/runtime-resources/lexicon/token-lexicon/places-and-times.js	external-evidence/aa30-hkcancor/hkcancor-aa30-tung-tungmaai-candidate-inventory.json|external-evidence/aa76-hkcancor/hkcancor-aa76-bei-give-candidate-inventory.json|external-evidence/aa84-bare-redup-hkcancor/hkcancor-aa84-bare-redup-candidate-inventory.json|external-evidence/aa84-bare-redup-hkcancor/hkcancor-aa84-bare-redup-candidate-inventory.tsv|external-evidence/aa91-hkcancor/hkcancor-aa91-hou-x-noun-candidate-inventory.json|external-evidence/ab30-hkcancor/hkcancor-ab30-zo-r-candidate-inventory.json|external-evidence/cp021b/hkcancor-cp021b-candidate-inventory.json|tests/fixtures/regression-snapshots.json	lexical_review_candidate|sympathy_bad_news_review	REQUIRES_EXPERT_CONTEXT_REVIEW
