id	ordinal	item_type	turn	speaker	vocabulary_ordinal	source_cantonese	source_jyutping	source_english	source_hash	source_dialog_exact_surface_present	previous_turn_id	next_turn_id	deduplication_relation	ingress_classification	runtime_lexical_owners	canonical_exact_owners	supporting_exact_owners	review_flags	review_state
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I012	12	dialog_turn	12	王先生		唔係喎，唔啱呀。	/m4 hai6 wo3, m4 ngaam1 aa3./		sha256:9c24e9d26097982ea2c9a86ec6319807f538709254a007bed589573faa6098d8		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I011	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I013	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I013	13	dialog_turn	13	陳小姐		咦，唔啱？邊度錯咗？	/ji4, m4 ngaam1? bin1 dou6 co3 zo2?/		sha256:3ca5a8a4360da5f7fef542fb61b21b6bc5c71016ee45b91661f96ee6d0a71a98		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I012	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I014	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I014	14	dialog_turn	14	王先生		頭嗰四個字冇錯。	/tau4 go2 sei3 go3 zi6 mou5 co3./		sha256:04b62aaeb6075baab03b2f2b7cd91325af127f8ba70c324c276cae69528e6f09		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I013	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I015	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I015	15	dialog_turn	15	陳小姐		即係九七八四？	/zik1 hai6 gau2 cat1 baat3 sei3?/		sha256:d7a149386857ca87f7232226d6bcdeeb94acfd1a849ef0ae3731a556616361a1		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I014	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I016	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I016	16	dialog_turn	16	王先生		係呀，九七八四係啱嘅。	/hai6 aa3, gau2 cat1 baat3 sei3 hai6 ngaam1 ge3./		sha256:9629ea57bbe11655a52c7fb98fd8bbc9b6f00735b4b759a79506789512f6cc9d		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I015	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I017	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I017	17	dialog_turn	17	陳小姐		咁後面嗰四個字呢？	/gam2 hau6 min6 go2 sei3 go3 zi6 ne1?/		sha256:2de59f12ec1d08b313d0289895c04c73e4bc4d1b92d047763a68150bf13a5534		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I016	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I018	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I018	18	dialog_turn	18	王先生		應該係五六八七。	/jing1 goi1 hai6 ng5 luk6 baat3 cat1./		sha256:74923472a3fc6313a2b430bda9fd3e26034b3f17542f656196af7618d94594a5		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I017	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I019	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I019	19	dialog_turn	19	陳小姐		五六八七？	/ng5 luk6 baat3 cat1?/		sha256:e9f168ce9022d6e95276bbcf6d772ad5340302ac2623de291eb1cea9d8b9effb		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I018	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I020	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I020	20	dialog_turn	20	王先生		啱呀，唔係五六七八。	/ngaam1 aa3, m4 hai6 ng5 luk6 cat1 baat3./		sha256:52731993808429b1eeb700c0739bc24bc9371b8032c7bf80552b5a3f775f884e		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I019	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I021	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I021	21	dialog_turn	21	陳小姐		明白喇，我寫錯咗。	/ming4 baak6 laa3, ngo5 se2 co3 zo2./		sha256:20732776ea5ea0aed6501d3642b0f99abc819751b9bab415ec3b17547d14d43c		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I020	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I022	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I022	22	dialog_turn	22	王先生		冇問題，而家改番就得㗎喇。	/mou5 man6 tai4, ji4 gaa1 goi2 faan1 zau6 dak1 gaa3 laa3./		sha256:89d60bd9e6ac196d4daf6c752968a95b4153d0c1ba3cccd3e9bf99bd5a08e803		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I021	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I023	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I023	23	dialog_turn	23	陳小姐		我而家改，九七八四五六八七。	/ngo5 ji4 gaa1 goi2, gau2 cat1 baat3 sei3 ng5 luk6 baat3 cat1./		sha256:7a07887d26f32f38a704d72ca8aa6159ef693f6a60180ed718924fa148042507		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I022	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I024	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I024	24	dialog_turn	24	王先生		啱喇，係呢個號碼。	/ngaam1 laa3, hai6 ni1 go3 hou6 maa5./		sha256:423badff1f86e50875d57aafda349579ed132fd2044979aa4c2fdcab2959fe73		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I023	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I025	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I025	25	dialog_turn	25	陳小姐		唔該晒，你確認埋email好唔好？	/m4 goi1 saai3, nei5 kok3 jan6 maai4 email hou2 m4 hou2?/		sha256:2228ed68cf84c029d08b75609808a7794960aadf4124a2449f0add1642d5a72a		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I024	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I026	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I026	26	dialog_turn	26	王先生		好呀，你講啦。	/hou2 aa3, nei5 gong2 laa1./		sha256:d292a584f124d76969e22086323c5046f269d0f5bde5be321a52601e0d0550b1		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I025	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I027	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I027	27	dialog_turn	27	陳小姐		係咪wongdaming@email.com？	/hai6 mai6 wongdaming@email.com?/		sha256:4ff946a6b58bbeb491d9c8404916ecf1f82b4541e199abd793b6b9cf9a839190		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I026	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I028	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I028	28	dialog_turn	28	王先生		係呀，啱嘅。	/hai6 aa3, ngaam1 ge3./		sha256:5367756a3dd3066e75dd065c838571e7bbf1d74431ab37ff888a1601c8a2f17a		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I027	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I029	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I029	29	dialog_turn	29	陳小姐		好，咁就冇問題喇。	/hou2, gam2 zau6 mou5 man6 tai4 laa3./		sha256:895dddc30f253628bc65f039211d1fa66f666bc49b28174651e83c366bad805d		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I028	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I030	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I030	30	dialog_turn	30	王先生		如果有咩要改，你會打俾我？	/jyu4 gwo2 jau5 me1 jiu3 goi2, nei5 wui5 daa2 bei2 ngo5?/		sha256:cdf36659b78fe82edfe385ba293669a42f7487375dd0844857c7d7b13814a7d1		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I029	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I031	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I031	31	dialog_turn	31	陳小姐		會呀，我會打呢個新號碼。	/wui5 aa3, ngo5 wui5 daa2 ni1 go3 san1 hou6 maa5./		sha256:be74f6cb4ca9febf99938ed3e09431ca12a5db66736e28b9ce3be440f65e1670		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I030	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I032	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I032	32	dialog_turn	32	王先生		好，咁就最好喇。	/hou2, gam2 zau6 zeoi3 hou2 laa3./		sha256:a960be59cda503c2fcb25d0aff923c22aa3908518cab105475396e285c91477f		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I031	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I033	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I033	33	dialog_turn	33	陳小姐		我哋會send個確認SMS俾你。	/ngo5 dei6 wui5 send go3 kok3 jan6 SMS bei2 nei5./		sha256:2189297c11d7842a92e1e757b12ea3ff86c396013aafc4eb7978d85dddb467bb		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I032	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I034	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I034	34	dialog_turn	34	王先生		幾時會收到？	/gei2 si4 wui5 sau1 dou2?/		sha256:c830cdf32b8a12f2ca247991d10614615d153919d3a5146e20874b396ea19076		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I033	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I035	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I035	35	dialog_turn	35	陳小姐		應該今日之內會收到。	/jing1 goi1 gam1 jat6 zi1 noi6 wui5 sau1 dou2./		sha256:c8dbefb9c4c0ea37fd9c3e0defb7b9ca2973d06b30afebf05fcb471026ef8ee5		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I034	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I036	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I036	36	dialog_turn	36	王先生		好呀，我會留意。	/hou2 aa3, ngo5 wui5 lau4 ji3./		sha256:cea5c91312e52791d977a08a94ed398047ca66c2206cf6ee0ce9f520433994b2		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I035	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I037	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I037	37	dialog_turn	37	陳小姐		仲有冇其他嘢要改？	/zung6 jau5 mou5 kei4 taa1 je5 jiu3 goi2?/		sha256:a280fdb7ae0ad2cdd6cf4f6db3581744e5d28cbbee66661fec9e20d9d356bb56		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I036	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I038	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I038	38	dialog_turn	38	王先生		冇喇，其他都啱晒。	/mou5 laa3, kei4 taa1 dou1 ngaam1 saai3./		sha256:2d922c4e021a1363c57038adf77db7ebd74aafeafbdf970dc1de32fbe7496478		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I037	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I039	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I039	39	dialog_turn	39	陳小姐		好，多謝你嘅時間。	/hou2, do1 ze6 nei5 ge3 si4 gaan3./		sha256:81a9059feaeb2662bd217a787098705428fbef793357fa76a85725a8a7d96d2e		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I038	GLOSSIKA-YUEHK-A1-DLG-017-20260329-I040	no_project_match	naturalness_review_candidate				naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I040	40	dialog_turn	40	王先生		唔使客氣，拜拜。	/m4 sai2 haak3 hei3, baai1 baai3./		sha256:7225b752a1c71b303781a154957e32081645dee41979602d2d8a5091f4184437		GLOSSIKA-YUEHK-A1-DLG-017-20260329-I039		exact_duplicate_candidate	naturalness_review_candidate			data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-013-20260301/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-013-20260301/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-013-20260301/source.json	naturalness_review_candidate|correction_confirmation_contact_details_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I041	41	vocabulary_entry			1	喂	/wai3/	hello (phone greeting)	sha256:0a11f3002a35bed7141792d75d25663f6969d6de1a86c744dac46d8a23fac8f4				exact_duplicate_candidate	lexical_review_candidate	src/runtime-resources/lexicon/token-lexicon/degree-and-formulas.js	src/runtime-resources/lexicon/token-lexicon/degree-and-formulas.js	data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-007-20260111/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-007-20260111/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-007-20260111/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-007-20260111/source.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-011-20260215/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-011-20260215/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-011-20260215/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-011-20260215/source.json|external-evidence/aa30-hkcancor/hkcancor-aa30-tung-tungmaai-candidate-inventory.json|external-evidence/aa62-hkcancor/hkcancor-aa62-v-gwo-candidate-inventory.json|external-evidence/aa76-hkcancor/hkcancor-aa76-bei-give-candidate-inventory.json|external-evidence/aa77-hkcancor/hkcancor-aa77-jau-mou-candidate-inventory.tsv|external-evidence/aa82-hkcancor/hkcancor-aa82-bin-dou-candidate-inventory.json|external-evidence/aa84-bare-redup-hkcancor/hkcancor-aa84-bare-redup-candidate-inventory.json|external-evidence/aa84-bare-redup-hkcancor/hkcancor-aa84-bare-redup-candidate-inventory.tsv|external-evidence/aa89-hkcancor/hkcancor-aa89-modal-lexeme-candidate-inventory.tsv|external-evidence/aa91-hkcancor/hkcancor-aa91-hou-x-noun-candidate-inventory.json|external-evidence/ab30-hkcancor/hkcancor-ab30-zo-m-candidate-inventory.json|external-evidence/ab30-hkcancor/hkcancor-ab30-zo-r-candidate-inventory.json|external-evidence/cp021b/hkcancor-cp021b-candidate-inventory.json|external-evidence/jau-mou-dak-hkcancor/hkcancor-jau-mou-dak-candidate-inventory.json|external-evidence/jau-mou-dak-hkcancor/hkcancor-jau-mou-dak-candidate-inventory.tsv	lexical_review_candidate|correction_confirmation_contact_details_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-017-20260329-I042	42	vocabulary_entry			2	你好	/nei5 hou2/	hello	sha256:fdec326d1a2ce9ff9fb17614bbd30c054289880a306dc2718645e49061d1069a				exact_duplicate_candidate	lexical_review_candidate	src/runtime-resources/lexicon/formulas.js	src/runtime-resources/lexicon/formulas.js|src/runtime-resources/lexicon/token-lexicon/degree-and-formulas.js		lexical_review_candidate|correction_confirmation_contact_details_review	REQUIRES_EXPERT_CONTEXT_REVIEW
