id	ordinal	item_type	turn	speaker	vocabulary_ordinal	source_cantonese	source_jyutping	source_english	source_hash	source_dialog_exact_surface_present	previous_turn_id	next_turn_id	deduplication_relation	ingress_classification	runtime_lexical_owners	canonical_exact_owners	supporting_exact_owners	review_flags	review_state
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I011	11	dialog_turn	11	陳明		要行幾耐呀？	/jiu3 haang4 gei2 noi6 aa3?/		sha256:0a6391fd5d1658b521cc2ca0313f8958f4669c62d04bc82b1fa246d1dcf0b1d3		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I010	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I012	no_project_match	naturalness_review_candidate				naturalness_review_candidate|walking_duration_question|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I012	12	dialog_turn	12	李芳		唔使十分鐘，好快嘅。	/m4 sai2 sap6 fan1 zung1, hou2 faai3 ge3./		sha256:336e28a9afa3ae9d38d21b9d7dcaf3a12f9e437c70c815966414fab63a706712		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I011	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I013	no_project_match	naturalness_review_candidate				naturalness_review_candidate|m4_sai2_duration|degree_speed|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I013	13	dialog_turn	13	陳明		好呀，不如而家一齊去啦。	/hou2 aa3, bat1 jyu4 ji4 gaa1 jat1 cai4 heoi3 laa1./		sha256:0c9b30636da152179eee6e792aad8c2c19a9403a6a18ac9326daeb9476a434e0		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I012	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I014	no_project_match	naturalness_review_candidate				naturalness_review_candidate|proposal_bat1jyu4|current_time|group_motion|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I014	14	dialog_turn	14	李芳		得呀，我都想買啲嘢。	/dak1 aa3, ngo5 dou1 soeng2 maai5 di1 je5./		sha256:6efb79bc6a384df43fbcf4675e5682f6ae4e2475eea9c405cc6e80c992a7b699		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I013	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I015	no_project_match	naturalness_review_candidate				naturalness_review_candidate|permission_dak1|additive_dou1|desire_object|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I015	15	dialog_turn	15	陳明		你想買咩呀？	/nei5 soeng2 maai5 me1 aa3?/		sha256:c2ff86fdc6b208714075c7904e1d7a9dad2ed5198620aeebdf3cb1984d09a137		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I014	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I016	no_project_match	naturalness_review_candidate				naturalness_review_candidate|desire_wh_object|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I016	16	dialog_turn	16	李芳		我想買本簿同埋啲貼紙。	/ngo5 soeng2 maai5 bun2 bou6 tung4 maai4 di1 tip3 zi2./		sha256:90fb00e437e0c3e5dc73e8e5f9c2880b1356265443db1cb43c7b9083c39ed71e		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I015	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I017	no_project_match	naturalness_review_candidate				naturalness_review_candidate|classifier_bun2|coordination_tung4maai4|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I017	17	dialog_turn	17	陳明		嗰間舖頭嘢多唔多呀？	/go2 gaan1 pou3 tau2 je5 do1 m4 do1 aa3?/		sha256:59c8906bd73f10cc4d38f8305c408e5c5c36e2f12078b0521bbf4634fdc71c3a		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I016	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I018	no_project_match	naturalness_review_candidate				naturalness_review_candidate|quantity_a_not_a|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I018	18	dialog_turn	18	李芳		好多㗎，乜都有。	/hou2 do1 gaa3, mat1 dou1 jau5./		sha256:34ac27261d0f84a74b00e2cd2828360608c94623cafd6e47f4630267eca208d5		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I017	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I019	no_project_match	naturalness_review_candidate				naturalness_review_candidate|wh_dou1_existential|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I019	19	dialog_turn	19	陳明		價錢貴唔貴呀？	/gaa3 cin4 gwai3 m4 gwai3 aa3?/		sha256:1cab9cc2c7b5fe0d394d88ab74b0bda49e7233de360422e459742921a3d1fbab		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I018	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I020	no_project_match	naturalness_review_candidate				naturalness_review_candidate|price_a_not_a|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I020	20	dialog_turn	20	李芳		唔算貴，好合理㗎。	/m4 syun3 gwai3, hou2 hap6 lei5 gaa3./		sha256:ce0c942186b716e93d799ffac95242b6b2cdcad45b05bb100fc2b928a83aadf7		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I019	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I021	no_project_match	naturalness_review_candidate				naturalness_review_candidate|m4_syun3_evaluation|reasonableness|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I021	21	dialog_turn	21	陳明		咁就好喇，我最驚貴嘢。	/gam2 zau6 hou2 laa3, ngo5 zeoi3 geng1 gwai3 je5./		sha256:f9689c1d61a308212505e79c6f3a3a9eb97f68b64a500b04f6539e534b66935c		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I020	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I022	no_project_match	naturalness_review_candidate				naturalness_review_candidate|gam2_zau6_hou2|superlative_fear|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I022	22	dialog_turn	22	李芳		放心啦，呢間好抵㗎。	/fong3 sam1 laa1, ni1 gaan1 hou2 dai2 gaa3./		sha256:e41b8e1c05fe285b1748b0dbc66b38353f6fbbe0722554eb7f717be8bee3ae30		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I021	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I023	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reassurance_formula|demonstrative_classifier|value_dai2|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I023	23	dialog_turn	23	陳明		叫咩名呀嗰間舖？	/giu3 me1 meng2 aa3 go2 gaan1 pou3?/		sha256:a903fa4546e5ef6ddce7d4de868fb7cbc458699d7f388405e4e8ba425e60d43d		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I022	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I024	no_project_match	naturalness_review_candidate				naturalness_review_candidate|name_wh_dislocation|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I024	24	dialog_turn	24	李芳		叫明記文具舖。	/giu3 ming4 gei3 man4 geoi6 pou3./		sha256:fbb1d6a6fc36dac8a12754e00db7c8fea32cc74552466530992f46e5e17b7c27		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I023	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I025	no_project_match	new_attestation				naming_predicate|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I025	25	dialog_turn	25	陳明		明記？幾時開門㗎？	/ming4 gei3? gei2 si4 hoi1 mun4 gaa3?/		sha256:3d3f7764e8445da49167c1f2938e51046999153547ffe17b985b3b323bc9d346		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I024	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I026	no_project_match	naturalness_review_candidate				naturalness_review_candidate|echo_name|opening_time_question|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I026	26	dialog_turn	26	李芳		朝早九點開，開到夜晚八點。	/ziu1 zou2 gau2 dim2 hoi1, hoi1 dou3 je6 maan5 baat3 dim2./		sha256:e917df0b3368f654d24c556375d81564f773a9ec184f527b95aba7590d5d3768		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I025	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I027	no_project_match	naturalness_review_candidate				naturalness_review_candidate|opening_interval_hoi1_dou3|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I027	27	dialog_turn	27	陳明		而家去啱啱好，仲有時間。	/ji4 gaa1 heoi3 ngaam1 ngaam1 hou2, zung6 jau5 si4 gaan3./		sha256:812fa412e11db040425b1a2bd71c081476a6abba37777388dca1fc06e8d07255		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I026	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I028	no_project_match	naturalness_review_candidate				naturalness_review_candidate|immediate_time_ngaam1ngaam1hou2|continuative_zung6jau5|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I028	28	dialog_turn	28	李芳		係呀，我哋走啦。	/hai6 aa3, ngo5 dei6 zau2 laa1./		sha256:1f7c9e5bf65f8ac8359aeb8a63544b9b29760f5498be9e9abc6451524f5af12b		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I027	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I029	no_project_match	new_attestation				departure_group|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I029	29	dialog_turn	29	陳明		行去定係坐車去？	/haang4 heoi3 ding6 hai6 co5 ce1 heoi3?/		sha256:a2b56c371b45bed88cacd60120d844a82aafce5b670fd977cd1bf3b790769a8c		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I028	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I030	no_project_match	naturalness_review_candidate				naturalness_review_candidate|alternative_ding6hai6|motion_manner|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I030	30	dialog_turn	30	李芳		行去啦，好近咋。	/haang4 heoi3 laa1, hou2 gan6 zaa3./		sha256:6e16623ea8bfd4fa483d16b87fc2dc806de5215f26625268969bd41484359fa9		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I029	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I031	no_project_match	naturalness_review_candidate				naturalness_review_candidate|motion_manner|restrictive_zaa3|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I031	31	dialog_turn	31	陳明		好呀，順便行吓。	/hou2 aa3, seon6 bin6 haang4 haa5./		sha256:68d3e56aa68b08efa3384e4c80379622eb2c1520a387dcfbafaf085713848c22		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I030	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I032	no_project_match	naturalness_review_candidate				naturalness_review_candidate|incidental_seon6bin6|delimitative_haa5|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I032	32	dialog_turn	32	李芳		由呢度一直行就到㗎喇。	/jau4 ni1 dou6 jat1 zik6 haang4 zau6 dou3 gaa3 laa3./		sha256:204b79eca1c879a80158fa64f689d8437bfb639bf7028343b3232146e09de9ff		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I031	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I033	no_project_match	naturalness_review_candidate				naturalness_review_candidate|source_jau4|path_jat1zik6|zau6_dou3_result|gaa3_laa3_cluster|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I033	33	dialog_turn	33	陳明		好清楚，多謝你呀。	/hou2 cing1 co2, do1 ze6 nei5 aa3./		sha256:b05e0cd431c3c52f346c25c361b10ffa4cfff414c2a54b38cd5f3b5415ba0bde		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I032	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I034	no_project_match	new_attestation				clarity_evaluation|gratitude|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I034	34	dialog_turn	34	李芳		唔使客氣，小事啫。	/m4 sai2 haak3 hei3, siu2 si6 ze1./		sha256:6f8d9400b471d8fa7c4620cb8fb6df908d2f3848be2f16cefc25259c5a8968b2		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I033	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I035	no_project_match	naturalness_review_candidate				naturalness_review_candidate|m4_sai2_haak3hei3|restrictive_ze1|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I035	35	dialog_turn	35	陳明		你成日去嗰度買嘢咩？	/nei5 seng4 jat6 heoi3 go2 dou6 maai5 je5 me1?/		sha256:976422db4f6f92542781b4a2bddf07fc2fe05d4772b2a4bda2bf78c2ecd276df		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I034	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I036	no_project_match	naturalness_review_candidate				naturalness_review_candidate|habitual_motion|me1_question|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I036	36	dialog_turn	36	李芳		係呀，好方便㗎。	/hai6 aa3, hou2 fong1 bin6 gaa3./		sha256:887333070a21185cecba8c1b71d03b99e942ff5a4b10b46eb266da3cb4a35941		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I035	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I037	no_project_match	naturalness_review_candidate				naturalness_review_candidate|convenience_evaluation|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I037	37	dialog_turn	37	陳明		咁以後我都去嗰度買。	/gam2 ji5 hau6 ngo5 dou1 heoi3 go2 dou6 maai5./		sha256:d24fd647eab5cff371c3feafb10afa533f7f309466de015d004a92536b9003bf		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I036	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I038	no_project_match	naturalness_review_candidate				naturalness_review_candidate|future_habitual_shift|additive_dou1|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I038	38	dialog_turn	38	李芳		好呀，我哋一齊去啦。	/hou2 aa3, ngo5 dei6 jat1 cai4 heoi3 laa1./		sha256:7716a6464c0641c547e4609de6d0c676ac8be6fcc8d9c4e4eed7654e5f2f0e25		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I037	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I039	no_project_match	naturalness_review_candidate				naturalness_review_candidate|group_motion|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I039	39	dialog_turn	39	陳明		嗯，快啲行啦。	/ng2, faai3 di1 haang4 laa1./		sha256:2f4a5cdb7c20e66ca365f93320bc0cbea13f3eda0892c447905b4f101e8dd80f		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I038	GLOSSIKA-YUEHK-A1-DLG-011-20260215-I040	no_project_match	naturalness_review_candidate				naturalness_review_candidate|comparative_faai3di1|imperative_laa1|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-011-20260215-I040	40	dialog_turn	40	李芳		好，我哋出發喇。	/hou2, ngo5 dei6 ceot1 faat3 laa3./		sha256:b055dd2952b4452a52aa2b78d08014fb4ffdf2db0b44d72910f394818716b7a6		GLOSSIKA-YUEHK-A1-DLG-011-20260215-I039		no_project_match	new_attestation				departure_inchoative_laa3|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
