id	ordinal	item_type	turn	speaker	vocabulary_ordinal	source_cantonese	source_jyutping	source_english	source_hash	source_dialog_exact_surface_present	previous_turn_id	next_turn_id	deduplication_relation	ingress_classification	runtime_lexical_owners	canonical_exact_owners	supporting_exact_owners	review_flags	review_state
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I011	11	dialog_turn	11	李生		好，明白。	/hou2, ming4 baak6./		sha256:a8d3e2936ddab6083cd8973fbedef37d3eb393f1a0c2d103f27c090b091ab44d		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I010	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I012	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reception_identity_appointment_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I012	12	dialog_turn	12	李生		陳先生，可以入去喇。	/can4 sin1 saang1, ho2 ji5 jap6 heoi3 laa3./		sha256:fb55067895995d026f06c9ef8311710d4386a5be648ac30c285432288f03fe90		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I011	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I013	no_project_match	naturalness_review_candidate				naturalness_review_candidate|reception_identity_appointment_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I013	13	dialog_turn	13	陳先生		去邊度呀？	/heoi3 bin1 dou6 aa3?/		sha256:1c013bcf0cf5f16f80554387ec5c5ab8b6c43c041e297ca55c3c70fa3e9aaa05		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I012	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I014	exact_duplicate_candidate	naturalness_review_candidate			test-data/cp021b-lx1-construction-freeze-baseline.json|tests/constructions/ClauseSpan.json|tests/constructions/DirectionalMotionVP.json|tests/constructions/MotionGoalVP.json|tests/fixtures/regression-snapshots.json	naturalness_review_candidate|direction_access_pass_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I014	14	dialog_turn	14	李生		上三樓，轉右。	/soeng5 saam1 lau2, zyun3 jau6./		sha256:d9be945ed14251f8125fe91d18f3df674e2ff717087c1eb8dddc4da473795cc0		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I013	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I015	no_project_match	naturalness_review_candidate				naturalness_review_candidate|direction_access_pass_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I015	15	dialog_turn	15	陳先生		三樓，轉右？	/saam1 lau2, zyun3 jau6?/		sha256:333b5901f304eaaee773cfd68c7d048f48c12c608d8788fbbba27b44b2450ddc		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I014	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I016	no_project_match	naturalness_review_candidate				naturalness_review_candidate|direction_access_pass_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I016	16	dialog_turn	16	李生		係呀，好易搵嘅。	/hai6 aa3, hou2 ji6 wan2 ge3./		sha256:e05b2b378e553bafa3edb5d4b988648b3f7bf61f9f56b113edd882e289d44bea		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I015	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I017	no_project_match	naturalness_review_candidate				naturalness_review_candidate|direction_access_pass_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I017	17	dialog_turn	17	陳先生		要唔要拎訪客證？	/jiu3 m4 jiu3 ling1 fong2 haak3 zing3?/		sha256:0cc1ef0bc15d239b3e215c431926def4193c050c7ab48b6679233f0437778b2a		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I016	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I018	no_project_match	naturalness_review_candidate				naturalness_review_candidate|direction_access_pass_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I018	18	dialog_turn	18	李生		要呀。呢張係你嘅訪客證。	/jiu3 aa3. ni1 zoeng1 hai6 nei5 ge3 fong2 haak3 zing3./		sha256:b1343aaaeb698ffa08759329c63ec573ef24c56af9d9b7f6fcba6e473cbf1b14		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I017	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I019	no_project_match	naturalness_review_candidate				naturalness_review_candidate|direction_access_pass_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I019	19	dialog_turn	19	陳先生		哦，多謝。	/o4, do1 ze6./		sha256:378257af07f73daac4927b5c1cf3f118ec756701fe044868e058ebe85fe98959		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I018	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I020	no_project_match	naturalness_review_candidate				naturalness_review_candidate|direction_access_pass_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I020	20	dialog_turn	20	李生		走嗰陣要還返畀我。	/zau2 go2 zan6 jiu3 waan4 faan1 bei2 ngo5./		sha256:4f655bda0043abbcadd2cd83298882fd92e2a56b1da0f05ce7a6d2f2d4d30edb		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I019	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I021	no_project_match	naturalness_review_candidate				naturalness_review_candidate|direction_access_pass_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I021	21	dialog_turn	21	陳先生		明白，冇問題。	/ming4 baak6, mou5 man6 tai4./		sha256:d10e0ea46335ec2cda090d2f2a2386fe2bdf3b5f8f072288424ed5164dd52506		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I020	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I022	no_project_match	naturalness_review_candidate				naturalness_review_candidate|direction_access_pass_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I022	22	dialog_turn	22	李生		電梯喺度。	/din6 tai1 hai2 dou6./		sha256:8f9c6d112f82ff2ea86b73c31e2f24817f435e72fc2abf7fa840221a8bd13d59		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I021	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I023	no_project_match	naturalness_review_candidate				naturalness_review_candidate|elevator_crowding_time_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I023	23	dialog_turn	23	陳先生		好，唔該。	/hou2, m4 goi1./		sha256:b9b10657e02b967b304c9d392d374664d8353f2c896034d8a59190c1e4a2698d		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I022	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I024	no_project_match	naturalness_review_candidate				naturalness_review_candidate|elevator_crowding_time_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I024	24	dialog_turn	24	李生		唔使客氣。	/m4 sai2 haak3 hei3./		sha256:a8a9206aeccc2505f0a09164e939cf2859d7a8201aca00e079c117da2f86a26f		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I023	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I025	exact_duplicate_candidate	naturalness_review_candidate			data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-008-20260125/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-008-20260125/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-008-20260125/source.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/source.json	naturalness_review_candidate|elevator_crowding_time_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I025	25	dialog_turn	25	陳先生		唔該借借，我要入電梯。	/m4 goi1 ze3 ze3, ngo5 jiu3 jap6 din6 tai1./		sha256:b731eb784933f324329f92de4a8c44ae21f0bb884513379f7bacb903d82c873d		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I024	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I026	no_project_match	naturalness_review_candidate				naturalness_review_candidate|elevator_crowding_time_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I026	26	dialog_turn	26	李生		請。	/cing2./		sha256:4e3a783a0b87c1a9d86cc1b13f7ad81f1ff82ce8f4931486d06f108acdbd6cb3		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I025	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I027	no_project_match	naturalness_review_candidate				naturalness_review_candidate|elevator_crowding_time_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I027	27	dialog_turn	27	陳先生		呢度好多人。	/ni1 dou6 hou2 do1 jan4./		sha256:a03dc419e641e80925b12bfe80c1954eb44414d12f5c43a159ace583d815a88d		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I026	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I028	no_project_match	naturalness_review_candidate				naturalness_review_candidate|elevator_crowding_time_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I028	28	dialog_turn	28	李生		係呀，而家係繁忙時間。	/hai6 aa3, ji4 gaa1 hai6 faan4 mong4 si4 gaan3./		sha256:e9b9592b945ec53cb3e3f954ba0e26ecaafb6021d1c99703f154f2a2363895a5		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I027	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I029	no_project_match	naturalness_review_candidate				naturalness_review_candidate|elevator_crowding_time_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I029	29	dialog_turn	29	陳先生		平時係咪少啲人？	/ping4 si4 hai6 mai6 siu2 di1 jan4?/		sha256:9d1bea2fda68bdb8d590d68284a00dd6f95f211d66643d9a62913cd671523f03		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I028	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I030	no_project_match	naturalness_review_candidate				naturalness_review_candidate|elevator_crowding_time_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I030	30	dialog_turn	30	李生		係呀，下晝少好多。	/hai6 aa3, haa6 zau3 siu2 hou2 do1./		sha256:8e376bd2aea3e453432a2c8905335bf589d56bf4e8393de5396dd95f0eb38ccc		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I029	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I031	no_project_match	naturalness_review_candidate				naturalness_review_candidate|elevator_crowding_time_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I031	31	dialog_turn	31	陳先生		哦，咁就好喇。	/o4, gam2 zau6 hou2 laa3./		sha256:fffff4088afd31a7b3676050610d25d5a434d4f2d67e66b3e6404894fbddd894		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I030	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I032	no_project_match	naturalness_review_candidate				naturalness_review_candidate|elevator_crowding_time_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I032	32	dialog_turn	32	李生		記住去三樓。	/gei3 zyu6 heoi3 saam1 lau2./		sha256:2dae6a189db684ed38476eae6cf919e4df161d2d9375f4e6b1f978f9ac4d1b9f		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I031	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I033	no_project_match	naturalness_review_candidate				naturalness_review_candidate|route_memory_contingency_contact_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I033	33	dialog_turn	33	陳先生		記得，三樓轉右。	/gei3 dak1, saam1 lau2 zyun3 jau6./		sha256:ec10fa96ba9912a38915c107f66ee89995d85fb95cbefe4cb014e382f48eba72		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I032	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I034	no_project_match	naturalness_review_candidate				naturalness_review_candidate|route_memory_contingency_contact_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I034	34	dialog_turn	34	李生		啱喇。	/ngaam1 laa3./		sha256:e592fd963f0ac7096e80e7136cf993d5f2a5d7a428d0db9851d531368eecbce3		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I033	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I035	normalized_duplicate_candidate	naturalness_review_candidate				naturalness_review_candidate|route_memory_contingency_contact_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I035	35	dialog_turn	35	陳先生		如果搵唔到點算？	/jyu4 gwo2 wan2 m4 dou2 dim2 syun3?/		sha256:7ffd236a6b206dec855176371dda13763c26f782864b97e5e86f5eaf85e33833		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I034	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I036	no_project_match	naturalness_review_candidate				naturalness_review_candidate|route_memory_contingency_contact_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I036	36	dialog_turn	36	李生		打電話畀我，我幫你。	/daa2 din6 waa2 bei2 ngo5, ngo5 bong1 nei5./		sha256:76935e3cc99148d117767c61e984ed674aba1034bf83534acae48b1c2ed1549e		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I035	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I037	no_project_match	naturalness_review_candidate				naturalness_review_candidate|route_memory_contingency_contact_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I037	37	dialog_turn	37	陳先生		好呀，你電話號碼係幾多？	/hou2 aa3, nei5 din6 waa2 hou6 maa5 hai6 gei2 do1?/		sha256:e03100b88bb26f7f914211bca0189d05242b0b504ab1c95b33ba49ecb071014e		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I036	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I038	no_project_match	naturalness_review_candidate				naturalness_review_candidate|route_memory_contingency_contact_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I038	38	dialog_turn	38	李生		六六八八。	/luk6 luk6 baat3 baat3./		sha256:e17722e45876ff24608d9d44570f0efc94e7cc9780725dd6baef2c4c8e43556e		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I037	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I039	no_project_match	naturalness_review_candidate				naturalness_review_candidate|route_memory_contingency_contact_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I039	39	dialog_turn	39	陳先生		六六八八，好。多謝你。	/luk6 luk6 baat3 baat3, hou2. do1 ze6 nei5./		sha256:37e7c91d5ed4d7a3192b516c3691fe19fc117c4a4ebf18a6f50e0510726cbca8		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I038	GLOSSIKA-YUEHK-A1-DLG-013-20260301-I040	no_project_match	naturalness_review_candidate				naturalness_review_candidate|route_memory_contingency_contact_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-013-20260301-I040	40	dialog_turn	40	李生		唔使客氣，拜拜。	/m4 sai2 haak3 hei3, baai1 baai3./		sha256:e7772fe24264d042fc00547472f6c5039ed676502a23aec0afaa06753222e371		GLOSSIKA-YUEHK-A1-DLG-013-20260301-I039		no_project_match	naturalness_review_candidate				naturalness_review_candidate|route_memory_contingency_contact_review|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
